ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781	0	1172,1702,1445,1166,1578,1527	3,1,0,3,1,2	1197,789,1055,1477,1593,507	4,2,3,0,4,0	238	149	1	1.0	0.996,0.999,1.0,0.996,0.999,0.998	0.995,0.996,0.995,1.0,0.996,1.0	0.001
1	"AT5G67260"	NA	chr5	+	26838296	26838388	26837395	26837630	26839494	26839597	1	0,0,2,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,1,0,0,0	241	149	1	1.0	NA,NA,1.0,NA,NA,NA	NA,NA,0.0,NA,NA,NA	1.0
2	"AT5G67110"	NA	chr5	-	26785761	26785827	26785617	26785683	26785917	26785989	2	17,30,13,21,21,19	0,0,0,0,0,1	15,5,12,27,23,2	1,0,0,2,0,0	215	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.929	0.912,1.0,1.0,0.903,1.0,1.0	0.019
3	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511	3	64,156,112,91,140,88	0,0,1,2,1,1	121,81,108,152,139,56	0,1,0,0,4,0	298	149	1	1.0	1.0,1.0,0.982,0.958,0.986,0.978	1.0,0.976,1.0,1.0,0.946,1.0	-0.003
4	"AT5G66190"	NA	chr5	-	26451832	26451910	26451675	26451738	26452011	26452103	4	2460,4165,3051,2759,3454,3261	0,0,1,0,0,0	3350,2404,2913,4386,4650,1417	0,0,0,0,0,0	227	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
5	"AT5G65970"	NA	chr5	-	26388353	26388389	26388166	26388234	26388495	26388669	5	47,59,67,42,64,87	0,0,0,2,0,0	49,28,37,65,78,19	0,0,0,0,0,0	185	149	1	1.0	1.0,1.0,1.0,0.944,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
6	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914	6	60,94,81,58,90,75	0,0,0,0,0,0	54,36,47,82,59,17	2,0,1,0,0,0	190	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.955,1.0,0.974,1.0,1.0,1.0	0.012
7	"AT5G65970"	NA	chr5	-	26388864	26388914	26388353	26388669	26388993	26389082	7	13,20,22,11,18,18	0,0,0,0,0,0	15,6,9,8,10,6	0,0,0,0,1,0	199	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.882,1.0	0.02
8	"AT5G65970"	NA	chr5	-	26389497	26389558	26389335	26389424	26389630	26389747	8	49,75,53,47,103,64	0,0,0,0,0,0	40,44,47,75,69,23	2,0,0,0,0,0	210	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.934,1.0,1.0,1.0,1.0,1.0	0.011
9	"AT5G65960"	NA	chr5	+	26385688	26385824	26385546	26385607	26385915	26386243	9	359,607,476,393,541,517	0,0,0,0,0,0	490,400,449,554,638,222	0,0,0,0,1,0	285	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.997,1.0	0.001
10	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781	10	310,387,378,333,386,301	1,0,2,0,1,0	329,275,273,383,447,132	1,0,0,0,0,0	229	149	1	1.0	0.995,1.0,0.992,1.0,0.996,1.0	0.995,1.0,1.0,1.0,1.0,1.0	-0.002
11	"AT5G65940"	NA	chr5	-	26378842	26378911	26378717	26378781	26378975	26379056	11	386,435,398,363,479,432	0,0,0,0,0,0	369,286,348,404,474,171	0,0,0,1,0,0	218	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.996,1.0,1.0	0.001
12	"AT5G65940"	NA	chr5	-	26378975	26379056	26378842	26378911	26379131	26379235	12	309,371,316,288,412,366	0,3,0,0,0,0	331,218,310,326,399,149	0,0,0,0,0,1	230	149	1	1.0	1.0,0.988,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.99	-0.0
13	"AT5G65460"	NA	chr5	-	26167402	26167423	26167163	26167295	26167726	26167833	13	1,0,3,2,5,1	30,21,21,23,22,28	0,0,0,0,0,1	13,15,18,29,12,10	170	149	1	1.0	0.028,0.0,0.111,0.071,0.166,0.03	0.0,0.0,0.0,0.0,0.0,0.081	0.054
14	"AT5G65210"	NA	chr5	+	26059788	26059852	26059622	26059700	26059934	26060206	14	589,848,552,463,784,816	0,0,0,0,0,1	470,274,411,454,714,186	0,0,0,0,0,0	213	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.998	1.0,1.0,1.0,1.0,1.0,1.0	-0.0
15	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003	15	82,111,82,71,118,105	48,71,66,40,63,69	35,31,25,39,59,15	73,42,67,80,84,34	207	149	1.61641092511e-07	0.000655777912317127	0.552,0.529,0.472,0.561,0.574,0.523	0.257,0.347,0.212,0.26,0.336,0.241	0.26
