ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	39,41,27,20,44,30	30,49,39,34,50,53	28,14,23,34,44,5	27,30,48,57,46,15	232	149	1	1.0	0.455,0.35,0.308,0.274,0.361,0.267	0.4,0.231,0.235,0.277,0.381,0.176	0.053
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	34,37,31,28,25,35	0,0,0,0,0,2	40,11,36,57,40,13	0,0,0,2,0,0	293	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.899	1.0,1.0,1.0,0.935,1.0,1.0	-0.006
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	3,11,13,10,11,16	110,181,134,151,201,154	6,1,2,12,18,3	134,113,96,170,188,60	178	149	1	1.0	0.022,0.048,0.075,0.053,0.044,0.08	0.036,0.007,0.017,0.056,0.074,0.04	0.015
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	396,582,497,467,600,454	38,50,38,51,62,39	518,315,401,505,552,188	29,30,22,31,38,9	158	149	1	1.0	0.908,0.917,0.925,0.896,0.901,0.917	0.944,0.908,0.945,0.939,0.932,0.952	-0.026
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	382,720,551,520,724,571	17,32,11,25,43,30	444,344,395,521,632,235	35,21,21,36,32,7	155	149	1	1.0	0.956,0.956,0.98,0.952,0.942,0.948	0.924,0.94,0.948,0.933,0.95,0.97	0.011
5	"AT5G66190"	NA	chr5	-	26452349	26452483	26452349	26452478	26452571	26452800	5	3018,4789,3694,3175,4019,4238	1,0,0,0,0,0	3719,2584,3418,4865,5314,1790	0,0,0,1,0,0	154	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	174,298,266,184,258,257	0,0,0,0,0,6	171,148,157,230,239,79	0,0,0,0,0,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.976	1.0,1.0,1.0,1.0,1.0,1.0	-0.004
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	81,118,104,101,108,116	0,0,0,1,1,2	61,60,43,137,68,30	0,0,0,0,1,0	152	149	1	1.0	1.0,1.0,1.0,0.99,0.991,0.983	1.0,1.0,1.0,1.0,0.985,1.0	-0.004
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	155,201,194,128,166,216	0,3,0,0,0,0	127,70,117,246,176,54	0,1,1,5,0,0	159	149	1	1.0	1.0,0.984,1.0,1.0,1.0,1.0	1.0,0.985,0.991,0.979,1.0,1.0	0.005
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	924,1376,936,714,1191,1307	2,0,2,0,1,1	726,454,634,762,1024,314	1,1,5,2,3,0	153	149	1	1.0	0.998,1.0,0.998,1.0,0.999,0.999	0.999,0.998,0.992,0.997,0.997,1.0	0.002
11	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	11	33,39,46,27,64,45	10,12,7,13,8,15	21,17,17,20,48,8	5,7,5,7,17,0	182	149	1	1.0	0.73,0.727,0.843,0.63,0.868,0.711	0.775,0.665,0.736,0.701,0.698,1.0	-0.011
12	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	12	51,63,78,51,77,78	0,4,0,0,0,2	42,24,44,49,70,25	0,0,0,0,0,0	200	149	1	1.0	1.0,0.921,1.0,1.0,1.0,0.967	1.0,1.0,1.0,1.0,1.0,1.0	-0.019
13	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	13	22,24,30,4,17,26	165,267,233,190,247,253	17,11,13,39,32,16	220,142,187,224,302,72	160	149	1	1.0	0.11,0.077,0.107,0.019,0.06,0.087	0.067,0.067,0.061,0.14,0.09,0.171	-0.023
14	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	14	5,4,10,5,13,0	148,272,235,211,270,276	5,5,7,12,10,5	187,113,131,222,201,75	298	149	1	1.0	0.017,0.007,0.021,0.012,0.024,0.0	0.013,0.022,0.026,0.026,0.024,0.032	-0.01
15	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	15	299,534,469,380,495,460	1,3,2,2,3,1	379,359,362,499,572,177	0,0,2,3,1,0	154	149	1	1.0	0.997,0.994,0.996,0.995,0.994,0.998	1.0,1.0,0.994,0.994,0.998,1.0	-0.002
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	17	590,998,740,619,1047,787	7,4,6,4,14,9	851,633,691,767,1042,345	7,1,5,11,9,2	156	149	1	1.0	0.988,0.996,0.992,0.993,0.986,0.988	0.991,0.998,0.992,0.985,0.991,0.994	-0.001
18	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	18	9,23,17,4,26,13	55,75,99,55,96,80	8,3,5,12,4,1	37,29,44,101,92,26	152	149	1	1.0	0.138,0.231,0.144,0.067,0.21,0.137	0.175,0.092,0.1,0.104,0.041,0.036	0.063
19	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	19	85,70,127,82,86,85	19,29,12,16,23,18	53,38,47,80,62,20	20,11,11,12,20,10	157	149	1	1.0	0.809,0.696,0.909,0.829,0.78,0.818	0.716,0.766,0.802,0.864,0.746,0.655	0.049
21	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	21	225,311,303,299,316,308	7,6,8,3,8,9	242,126,177,294,287,119	14,2,12,8,4,2	167	149	1	1.0	0.966,0.979,0.971,0.989,0.972,0.968	0.939,0.983,0.929,0.97,0.985,0.982	0.009
