ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	15,46,20,11,41,23	0,1,1,0,0,0	26,10,20,15,24,10	0,0,0,0,0,0	202	149	1	1.0	1.0,0.971,0.937,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.015
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	116,153,145,96,153,165	0,0,0,2,0,0	116,104,82,186,155,66	0,0,0,0,2,0	291	149	1	1.0	1.0,1.0,1.0,0.961,1.0,1.0	1.0,1.0,1.0,1.0,0.975,1.0	-0.002
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	7,6,0,1,2,2	151,268,177,178,237,220	0,1,5,4,0,2	111,111,129,194,180,54	230	149	1	1.0	0.029,0.014,0.0,0.004,0.005,0.006	0.0,0.006,0.024,0.013,0.0,0.023	-0.001
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	1,13,2,7,5,5	2,1,2,1,7,1	6,6,4,7,11,2	0,0,2,4,6,2	208	149	1	1.0	0.264,0.903,0.417,0.834,0.338,0.782	1.0,1.0,0.589,0.556,0.568,0.417	-0.099
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,1,1,0,0	7,15,13,9,12,17	0,0,0,0,0,0	12,5,8,10,12,3	170	149	1	1.0	0.0,0.0,0.063,0.089,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.025
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,4,0,5,2	11,31,28,32,29,23	0,0,0,1,0,0	15,20,12,28,20,18	200	149	1	1.0	0.0,0.0,0.096,0.0,0.114,0.061	0.0,0.0,0.0,0.026,0.0,0.0	0.041
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	53,100,68,56,104,62	8,21,17,10,20,17	67,62,78,92,120,40	12,10,11,14,29,7	184	149	1	1.0	0.843,0.794,0.764,0.819,0.808,0.747	0.819,0.834,0.852,0.842,0.77,0.822	-0.027
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	48,77,64,39,78,52	0,1,2,0,0,1	56,55,64,83,76,31	0,0,0,0,0,2	184	149	1	1.0	1.0,0.984,0.963,1.0,1.0,0.977	1.0,1.0,1.0,1.0,1.0,0.926	-0.0
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	5,1,6,5,5,2	148,272,235,211,270,276	8,6,14,36,20,4	187,113,131,222,201,75	359	149	1	1.0	0.014,0.002,0.01,0.01,0.008,0.003	0.017,0.022,0.042,0.063,0.04,0.022	-0.026
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	12	0,3,5,1,4,5	574,966,713,600,1014,754	1,1,1,1,2,0	820,610,667,735,989,326	156	149	1	1.0	0.0,0.003,0.007,0.002,0.004,0.006	0.001,0.002,0.001,0.001,0.002,0.0	0.002
15	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	15	248,409,239,218,343,357	0,3,1,0,4,1	244,157,244,230,361,99	0,0,1,1,4,2	283	149	1	1.0	1.0,0.986,0.992,1.0,0.978,0.995	1.0,1.0,0.992,0.992,0.979,0.963	0.004
16	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	16	12,58,17,10,20,12	3,3,1,0,1,0	0,5,0,3,2,3	0,1,0,0,1,0	458	149	1	1.0	0.565,0.863,0.847,1.0,0.867,1.0	NA,0.619,NA,1.0,0.394,1.0	0.104
17	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	17	5,2,6,9,5,3	5,8,7,3,11,7	1,1,1,7,10,2	4,7,7,13,12,2	242	149	0.950396199729	1.0	0.381,0.133,0.345,0.649,0.219,0.209	0.133,0.081,0.081,0.249,0.339,0.381	0.112
18	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	18	3,13,5,7,16,2	10,17,14,14,16,10	1,9,8,2,17,2	7,5,9,28,23,6	365	149	1	1.0	0.109,0.238,0.127,0.17,0.29,0.075	0.055,0.424,0.266,0.028,0.232,0.12	-0.019
19	"AT5G61960"	NA	chr5	-	24883691	24884174	24883872	24884174	24883550	24883573	19	3,13,5,4,13,2	3,0,0,0,0,0	1,8,7,1,12,2	0,0,0,0,0,0	330	149	1	1.0	0.311,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.115
20	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	20	3,0,0,3,3,0	10,17,14,14,16,10	0,1,1,1,5,0	7,5,9,28,23,6	184	149	1	1.0	0.195,0.0,0.0,0.148,0.132,0.0	0.0,0.139,0.083,0.028,0.15,0.0	0.012
21	"AT5G61540"	NA	chr5	+	24745459	24745631	24745459	24745625	24745717	24746276	21	23,51,60,43,48,51	0,0,2,0,0,0	53,24,31,39,58,14	2,0,0,0,0,0	155	149	1	1.0	1.0,1.0,0.966,1.0,1.0,1.0	0.962,1.0,1.0,1.0,1.0,1.0	0.001
22	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	22	6,15,8,8,11,8	52,80,86,56,72,68	12,7,18,7,18,6	33,39,40,93,86,23	734	149	1	1.0	0.023,0.037,0.019,0.028,0.03,0.023	0.069,0.035,0.084,0.015,0.041,0.05	-0.022
24	"AT5G60120"	NA	chr5	+	24209970	24210095	24209970	24210074	24210295	24210409	24	193,242,203,238,257,268	26,36,26,30,24,27	230,136,195,322,261,92	40,41,21,72,54,11	170	149	1	1.0	0.867,0.855,0.873,0.874,0.904,0.897	0.834,0.744,0.891,0.797,0.809,0.88	0.053
25	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210074	24210295	24210409	25	26,34,21,40,34,20	26,36,26,30,24,27	24,25,23,38,41,9	40,41,21,72,54,11	236	149	1	1.0	0.387,0.374,0.338,0.457,0.472,0.319	0.275,0.278,0.409,0.25,0.324,0.341	0.078
26	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	26	8,8,4,9,0,2	175,216,186,207,223,250	1,9,5,9,10,2	207,120,177,293,230,85	215	149	1	1.0	0.031,0.025,0.015,0.029,0.0,0.006	0.003,0.049,0.019,0.021,0.029,0.016	-0.005
