ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
16	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466686	25466864
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087
35	"AT5G60030"	NA	chr5	-	24171887	24172456	24171887	24172273	24172564	24172975
36	"AT5G66180"	NA	chr5	+	26450357	26450585	26450523	26450585	26450136	26450271
56	"AT5G53900"	NA	chr5	-	21882328	21882734	21882328	21882434	21882856	21882907
58	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605
60	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440
66	"AT5G52070"	NA	chr5	+	21163578	21163968	21163726	21163968	21161131	21161353
78	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544
83	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493
86	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034
97	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158
100	"AT5G44510"	NA	chr5	-	17929941	17930005	17929941	17929964	17930508	17931936
102	"AT5G44010"	NA	chr5	-	17708477	17708950	17708477	17708761	17709031	17709326
108	"AT5G42520"	NA	chr5	+	17001494	17002607	17001558	17002607	17001191	17001331
112	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676135
113	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141
114	"AT5G41220"	NA	chr5	-	16496445	16496634	16496445	16496499	16496749	16496823
117	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275
123	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280
137	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
142	"AT5G36002"	NA	chr5	-	14141794	14142755	14141794	14142709	14142871	14143254
143	"AT5G36002"	NA	chr5	-	14141794	14142709	14141794	14141949	14143015	14143303
164	"AT5G25570"	NA	chr5	+	8902570	8902660	8902608	8902660	8901989	8902047
172	"AT5G24350"	NA	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
185	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
197	"AT5G20720"	NA	chr5	+	7015009	7015188	7015012	7015188	7014668	7014894
198	"AT5G20720"	NA	chr5	+	7015009	7015188	7015012	7015188	7014668	7014916
199	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
213	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
214	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
215	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
219	"AT5G17170"	NA	chr5	+	5650623	5650692	5650628	5650692	5650434	5650520
228	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056536	5056646
229	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646
230	"AT5G62790"	NA	chr5	-	25216209	25216335	25216209	25216330	25216416	25216484
235	"AT5G14430"	NA	chr5	+	4653708	4653899	4653716	4653899	4653471	4653636
244	"AT5G13410"	NA	chr5	-	4300206	4300427	4300206	4300262	4300774	4300825
254	"AT5G12290"	NA	chr5	-	3976383	3976578	3976383	3976574	3976699	3976865
255	"AT5G11910"	NA	chr5	-	3836899	3837061	3836899	3836993	3837142	3837247
267	"AT5G10070"	NA	chr5	-	3148900	3149198	3148900	3149022	3149297	3149388
272	"AT5G18245"	NA	chr5	+	6029821	6030596	6030356	6030596	6029601	6029684
276	"AT5G08710"	NA	chr5	-	2835233	2835486	2835233	2835337	2835690	2835793
278	"AT5G08535"	NA	chr5	+	2762441	2762940	2762709	2762940	2762028	2762261
292	"AT5G07570"	NA	chr5	+	2394758	2396329	2395118	2396329	2393102	2394677
305	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061135	2061210
308	"AT5G06440"	NA	chr5	-	1965756	1965856	1965756	1965849	1965951	1966041
310	"AT5G06100"	NA	chr5	+	1838366	1838899	1838502	1838899	1837834	1838029
312	"AT5G05310"	NA	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
318	"AT5G04090"	NA	chr5	-	1106878	1107660	1106878	1107381	1108213	1108282
330	"AT5G28770"	NA	chr5	-	10796456	10797113	10796456	10796920	10797195	10797271
337	"AT5G01470"	NA	chr5	+	192295	192769	192301	192769	192128	192227
341	"AT5G01010"	NA	chr5	-	1278	1646	1278	1459	1744	1780
349	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231301	18231906	18232020
350	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231301	18231906	18232020
351	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231374	18231906	18232020
367	"AT4G36850"	NA	chr4	-	17353290	17353906	17353290	17353776	17354001	17354097
368	"AT5G18270"	NA	chr5	-	6042021	6042302	6042021	6042298	6042537	6042938
370	"AT4G36640"	NA	chr4	-	17278387	17278484	17278387	17278439	17278619	17279373
372	"AT5G14780"	NA	chr5	+	4777602	4777933	4777733	4777933	4776732	4777129
374	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777129
375	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777646
378	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014760	17015099
379	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014909	17015099
380	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015075	17015493
396	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663
397	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663
398	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447121	19447149
399	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447705	19447866
400	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195121	16195203
408	"AT4G32850"	NA	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
411	"AT4G32850"	NA	chr4	+	15854317	15855186	15854362	15855186	15854164	15854211
413	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723344	15723674
414	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723356	15723810
436	"AT5G58210"	NA	chr5	+	23552358	23552457	23552393	23552457	23552093	23552261
440	"AT5G64460"	NA	chr5	-	25775044	25775115	25775044	25775106	25775394	25775429
445	"AT4G28190"	NA	chr4	+	13986447	13986792	13986467	13986792	13984694	13985966
456	"AT4G26300"	NA	chr4	-	13312195	13312270	13312195	13312266	13313019	13313109
458	"AT4G26070"	NA	chr4	+	13218146	13218231	13218153	13218231	13217794	13217867
470	"AT4G24590"	NA	chr4	+	12697448	12697842	12697733	12697842	12697216	12697377
480	"AT4G30820"	NA	chr4	+	15006647	15007516	15007106	15007516	15006484	15006557
497	"AT4G22540"	NA	chr4	-	11863760	11864126	11863760	11864123	11865712	11866475
501	"AT4G21760"	NA	chr4	+	11563298	11563401	11563332	11563401	11562967	11563227
528	"AT4G20010"	NA	chr4	+	10843219	10843329	10843223	10843329	10842918	10843027
529	"AT4G19990"	NA	chr4	+	10832776	10834821	10832857	10834821	10832248	10832379
532	"AT4G19670"	NA	chr4	-	10700919	10701424	10700919	10701365	10701503	10702174
544	"AT4G17483"	NA	chr4	-	9748262	9748503	9748262	9748495	9748597	9748686
576	"AT4G14880"	NA	chr4	-	8520017	8520066	8520017	8520063	8520136	8520596
580	"AT4G14500"	NA	chr4	+	8335829	8335913	8335846	8335913	8335565	8335742
584	"AT4G14385"	NA	chr4	-	8287347	8287544	8287347	8287430	8288078	8288148
589	"AT4G13590"	NA	chr4	-	7903341	7903498	7903341	7903494	7903650	7904042
602	"AT4G12790"	NA	chr4	-	7518847	7519081	7518847	7518955	7519172	7519454
611	"AT4G34600"	NA	chr4	+	16529639	16530228	16529838	16530228	16529057	16529364
614	"AT4G11410"	NA	chr4	-	6945404	6945866	6945404	6945451	6945965	6946044
616	"AT4G10930"	NA	chr4	-	6708130	6708206	6708130	6708191	6708455	6708889
619	"AT4G10430"	NA	chr4	-	6454812	6455374	6454812	6455241	6455485	6455883
620	"AT4G10430"	NA	chr4	-	6454874	6455374	6454874	6455241	6455796	6455883
625	"AT4G09680"	NA	chr4	+	6121464	6122407	6122087	6122407	6121178	6121395
653	"AT4G04880"	NA	chr4	-	2466005	2466382	2466005	2466082	2466452	2466512
655	"AT5G26040"	NA	chr5	-	9100377	9100442	9100377	9100428	9100528	9100695
660	"AT4G03230"	NA	chr4	-	1420535	1420891	1420535	1420879	1420958	1421444
665	"AT4G02885"	NA	chr4	+	6666372	6666456	6666379	6666456	6665857	6666001
675	"AT5G10490"	NA	chr5	-	3303927	3304104	3303927	3303981	3304532	3304759
686	"AT5G16650"	NA	chr5	-	5463176	5463617	5463176	5463457	5463738	5463812
699	"AT3G63280"	NA	chr3	+	23378543	23378667	23378581	23378667	23378310	23378448
703	"AT3G62750"	NA	chr3	+	23215853	23216355	23216168	23216355	23215673	23215789
707	"AT4G22110"	NA	chr4	-	11711973	11712272	11711973	11712069	11712832	11712908
708	"AT3G61450"	NA	chr3	+	22739344	22739413	22739351	22739413	22739171	22739261
709	"AT3G61440"	NA	chr3	+	22737383	22737599	22737518	22737599	22737225	22737305
710	"AT3G61070"	NA	chr3	-	22605967	22606167	22605967	22606164	22606711	22606822
712	"AT3G60600"	NA	chr3	+	22401501	22401990	22401912	22401990	22401284	22401440
713	"AT3G60600"	NA	chr3	+	22401521	22401990	22401912	22401990	22401284	22401440
715	"AT3G60286"	NA	chr3	-	22281722	22281990	22281722	22281987	22282179	22282255
716	"AT3G60260"	NA	chr3	+	22274255	22274387	22274258	22274387	22273842	22274108
724	"AT3G59990"	NA	chr3	-	22158385	22158584	22158385	22158569	22158686	22158725
729	"AT3G59470"	NA	chr3	-	21979542	21980132	21979542	21980122	21980213	21980755
730	"AT3G59470"	NA	chr3	-	21979542	21980132	21979542	21980122	21980527	21980839
732	"AT3G59320"	NA	chr3	-	21925940	21926305	21925940	21926135	21926544	21926639
759	"AT3G56720"	NA	chr3	+	21012374	21012756	21012664	21012756	21011670	21012294
760	"AT3G56720"	NA	chr3	+	21012377	21012756	21012664	21012756	21011670	21012294
766	"AT3G55880"	NA	chr3	+	20738259	20738967	20738625	20738967	20737315	20737584
772	"AT3G54740"	NA	chr3	+	20262795	20264115	20263036	20264115	20262336	20262679
801	"AT3G51360"	NA	chr3	-	19064538	19064773	19064538	19064610	19064851	19064948
802	"AT3G51270"	NA	chr3	+	19033801	19033934	19033805	19033934	19033614	19033696
808	"AT3G51075"	NA	chr3	-	18971490	18971828	18971490	18971628	18972029	18972285
814	"AT4G05210"	NA	chr4	+	2683401	2683617	2683406	2683617	2682612	2683017
820	"AT5G64520"	NA	chr5	+	25789986	25790540	25790218	25790540	25789874	25789911
827	"AT3G48190"	NA	chr3	+	17824593	17825075	17824934	17825075	17824427	17824517
831	"AT3G47010"	NA	chr3	-	17317316	17317518	17317316	17317510	17317588	17317776
836	"AT3G46658"	NA	chr3	+	17189302	17191349	17190003	17191349	17188838	17189030
845	"AT3G46210"	NA	chr3	-	16978383	16978502	16978383	16978499	16978851	16978892
846	"AT3G46210"	NA	chr3	-	16978383	16978502	16978383	16978499	16978864	16978916
851	"AT1G53780"	NA	chr1	-	20077199	20077316	20077199	20077292	20077441	20077543
862	"AT2G05520"	NA	chr2	+	2026670	2027117	2026733	2027117	2026523	2026610
863	"AT2G05520"	NA	chr2	+	2026712	2027117	2026733	2027117	2026523	2026610
864	"AT2G05520"	NA	chr2	+	2026670	2027117	2026712	2027117	2026523	2026628
865	"AT2G05520"	NA	chr2	+	2026670	2027117	2026733	2027117	2026523	2026628
866	"AT2G05520"	NA	chr2	+	2026712	2027117	2026733	2027117	2026523	2026628
