ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781	0	1184,1694,1386,1199,1649,1520	2,0,2,2,2,3	1122,808,1004,1478,1616,551	1,6,0,0,0,0	238	149	1	1.0	0.997,1.0,0.998,0.997,0.998,0.997	0.999,0.988,1.0,1.0,1.0,1.0	0.0
1	"AT5G67260"	NA	chr5	+	26838296	26838388	26837395	26837630	26839494	26839597	1	0,0,1,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,1,0,0,0	241	149	1	1.0	NA,NA,1.0,NA,NA,NA	NA,NA,0.0,NA,NA,NA	1.0
2	"AT5G67110"	NA	chr5	-	26785761	26785827	26785617	26785683	26785917	26785989	2	20,24,17,20,15,20	0,0,0,0,0,1	25,6,15,28,28,9	0,0,0,2,0,0	215	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.933	1.0,1.0,1.0,0.907,1.0,1.0	0.004
3	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511	3	97,121,99,87,141,96	1,0,1,2,3,0	164,74,139,158,143,53	3,2,0,1,0,0	298	149	1	1.0	0.98,1.0,0.98,0.956,0.959,1.0	0.965,0.949,1.0,0.988,1.0,1.0	-0.004
4	"AT5G66540"	NA	chr5	-	26558271	26558359	26558077	26558188	26558479	26558535	4	148,237,181,157,243,164	0,0,0,1,0,0	160,149,132,248,183,65	0,0,0,0,0,0	237	149	1	1.0	1.0,1.0,1.0,0.99,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
5	"AT5G66190"	NA	chr5	-	26451832	26451910	26451675	26451738	26452011	26452103	5	2593,4204,3060,2586,3553,3179	0,0,1,0,0,0	3360,2335,2988,4201,4538,1366	0,0,0,0,0,0	227	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
6	"AT5G65970"	NA	chr5	-	26388353	26388389	26388166	26388234	26388495	26388669	6	48,73,76,35,64,70	0,0,0,2,0,0	48,35,41,75,74,24	0,0,0,0,1,0	185	149	1	1.0	1.0,1.0,1.0,0.934,1.0,1.0	1.0,1.0,1.0,1.0,0.983,1.0	-0.008
7	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914	7	64,93,71,60,101,56	2,1,0,0,1,0	79,36,49,74,57,19	1,0,0,1,0,1	190	149	1	1.0	0.962,0.986,1.0,1.0,0.988,1.0	0.984,1.0,1.0,0.983,1.0,0.937	0.005
8	"AT5G65970"	NA	chr5	-	26389335	26389424	26389157	26389232	26389497	26389558	8	63,92,71,38,102,77	0,0,0,0,2,0	45,33,28,50,73,22	1,1,0,0,0,0	238	149	1	1.0	1.0,1.0,1.0,1.0,0.97,1.0	0.966,0.954,1.0,1.0,1.0,1.0	0.008
9	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781	9	276,401,319,340,417,316	1,1,2,0,1,0	312,234,289,404,473,125	2,0,0,1,2,2	229	149	1	1.0	0.994,0.996,0.99,1.0,0.996,1.0	0.99,1.0,1.0,0.996,0.994,0.976	0.003
10	"AT5G65940"	NA	chr5	-	26378975	26379056	26378842	26378911	26379131	26379235	10	290,381,308,325,417,329	0,1,0,0,0,0	326,213,300,379,427,153	0,0,0,0,0,0	230	149	1	1.0	1.0,0.996,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
11	"AT5G65460"	NA	chr5	-	26167402	26167423	26167163	26167295	26167726	26167833	11	0,2,1,1,6,3	24,40,24,21,25,30	0,0,0,0,0,1	19,13,14,26,12,9	170	149	1	1.0	0.0,0.042,0.035,0.04,0.174,0.081	0.0,0.0,0.0,0.0,0.0,0.089	0.047
12	"AT5G65210"	NA	chr5	+	26059788	26059852	26059622	26059700	26059934	26060206	12	571,847,583,475,775,867	0,0,0,2,0,2	518,272,396,480,662,214	1,0,0,0,0,0	213	149	1	1.0	1.0,1.0,1.0,0.994,1.0,0.997	0.997,1.0,1.0,1.0,1.0,1.0	-0.001
13	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003	13	96,101,80,75,100,119	49,76,72,50,75,72	33,25,22,38,57,11	58,46,63,86,91,33	207	149	5.65288297172e-07	0.001147817887407746	0.585,0.489,0.444,0.519,0.49,0.543	0.291,0.281,0.201,0.241,0.311,0.194	0.259
14	"AT5G64600"	NA	chr5	+	25825529	25825623	25824996	25825420	25825727	25825795	14	34,65,31,41,60,44	0,2,0,0,0,0	31,32,26,69,54,20	0,0,0,0,0,0	243	149	1	1.0	1.0,0.952,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.008
16	"AT5G64500"	NA	chr5	+	25782727	25782847	25782486	25782600	25782923	25783052	16	439,700,499,492,765,496	1,3,7,2,1,1	474,319,349,469,518,141	3,2,0,1,8,1	269	149	1	1.0	0.996,0.992,0.975,0.993,0.998,0.996	0.989,0.989,1.0,0.996,0.973,0.987	0.003
