ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	10,16,8,7,24,9	0,1,0,0,0,0	13,6,10,8,12,5	0,0,0,0,0,0	202	149	1	1.0	1.0,0.922,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.013
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	68,79,93,50,69,71	0,0,0,2,0,0	61,42,41,91,73,37	0,0,0,0,1,0	291	149	1	1.0	1.0,1.0,1.0,0.928,1.0,1.0	1.0,1.0,1.0,1.0,0.974,1.0	-0.008
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	5,3,0,1,1,1	83,128,88,90,128,105	0,0,2,1,0,2	56,57,70,105,90,24	230	149	1	1.0	0.038,0.015,0.0,0.007,0.005,0.006	0.0,0.0,0.018,0.006,0.0,0.051	-0.001
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	0,5,1,3,0,3	1,1,2,0,7,0	4,1,1,5,7,0	0,0,2,3,4,0	208	149	1	1.0	0.0,0.782,0.264,1.0,0.0,1.0	1.0,1.0,0.264,0.544,0.556,NA	-0.165
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,0,1,0,0	4,5,4,4,8,11	0,0,0,0,0,0	7,3,6,7,7,2	170	149	1	1.0	0.0,0.0,0.0,0.18,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.03
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,2,0,4,0	4,18,12,18,20,15	0,0,0,0,0,0	4,11,6,15,11,5	200	149	1	1.0	0.0,0.0,0.11,0.0,0.13,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.04
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	27,39,42,36,51,29	0,8,6,5,8,6	31,24,42,43,66,19	6,5,6,9,20,3	184	149	1	1.0	1.0,0.798,0.85,0.854,0.838,0.796	0.807,0.795,0.85,0.795,0.728,0.837	0.054
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	25,29,34,25,39,23	0,1,1,0,0,1	29,20,30,37,42,10	0,0,0,0,0,1	184	149	1	1.0	1.0,0.959,0.965,1.0,1.0,0.949	1.0,1.0,1.0,1.0,1.0,0.89	-0.003
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	2,1,2,0,1,1	67,132,117,109,148,130	0,0,2,14,4,2	91,47,62,114,106,39	298	149	1	1.0	0.015,0.004,0.008,0.0,0.003,0.004	0.0,0.0,0.016,0.058,0.019,0.025	-0.014
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	12	0,2,3,1,0,3	290,480,366,305,544,362	1,1,0,0,0,0	440,290,347,348,450,161	156	149	1	1.0	0.0,0.004,0.008,0.003,0.0,0.008	0.002,0.003,0.0,0.0,0.0,0.0	0.003
