ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G66180"	NA	chr5	+	26450357	26450425	26450523	26450585	26450136	26450271	26450761	26451152	0	29,44,51,26,59,40	51,59,61,59,60,51	49,39,32,45,57,21	56,35,49,45,80,27	217	211	1	1.0	0.356,0.42,0.448,0.3,0.489,0.433	0.46,0.52,0.388,0.493,0.409,0.431	-0.042
1	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	1	0,1,0,0,1,0	90,144,99,109,147,96	0,0,1,0,0,0	75,66,79,122,126,35	283	391	1	1.0	0.0,0.01,0.0,0.0,0.009,0.0	0.0,0.0,0.017,0.0,0.0,0.0	0.0
2	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	2	33,25,38,41,43,38	7,11,9,6,6,8	38,16,39,38,48,10	5,1,4,2,4,0	262	219	0.369789895739	1.0	0.798,0.655,0.779,0.851,0.857,0.799	0.864,0.93,0.891,0.941,0.909,1.0	-0.133
3	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163968	21161131	21161353	21164079	21164196	3	3,7,10,16,9,7	87,152,102,105,148,101	9,8,18,6,12,2	74,69,81,123,129,37	262	539	1	1.0	0.066,0.087,0.168,0.239,0.111,0.125	0.2,0.193,0.314,0.091,0.161,0.1	-0.044
4	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	4	3,7,10,16,9,7	90,144,99,109,147,96	9,8,18,6,12,2	75,66,79,122,126,35	262	391	1	1.0	0.047,0.068,0.131,0.18,0.084,0.098	0.152,0.153,0.254,0.068,0.124,0.079	-0.037
5	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	5	3,12,5,0,8,6	18,59,46,35,79,40	7,2,7,18,11,4	31,38,29,63,63,11	230	230	1	1.0	0.143,0.169,0.098,0.0,0.092,0.13	0.184,0.05,0.194,0.222,0.149,0.267	-0.072
7	"AT5G36180"	NA	chr5	+	14239654	14239731	14239820	14239943	14239403	14239580	14240035	14240138	7	83,109,51,59,87,85	96,139,78,62,120,121	54,35,28,26,55,26	77,45,62,47,105,35	226	272	1	1.0	0.51,0.486,0.44,0.534,0.466,0.458	0.458,0.483,0.352,0.4,0.387,0.472	0.057
8	"AT5G18420"	NA	chr5	-	6107904	6107958	6108271	6108358	6107600	6107746	6108701	6108803	8	49,103,69,45,70,78	31,43,27,32,52,31	54,37,47,92,80,17	39,30,34,39,30,12	236	203	1	1.0	0.576,0.673,0.687,0.547,0.537,0.684	0.544,0.515,0.543,0.67,0.696,0.549	0.031
10	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	10	0,5,0,4,0,0	1,7,5,4,6,2	0,0,0,3,3,2	2,5,8,3,7,7	260	253	1	1.0	0.0,0.41,0.0,0.493,0.0,0.0	0.0,0.0,0.0,0.493,0.294,0.218	-0.017
11	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	11	244,404,344,220,405,320	6,19,16,8,15,9	272,200,230,273,384,118	12,7,15,18,14,15	216	167	1	1.0	0.969,0.943,0.943,0.955,0.954,0.965	0.946,0.957,0.922,0.921,0.955,0.859	0.028
12	"AT5G04090"	NA	chr5	-	1106878	1107381	1107581	1107660	1106164	1106593	1108213	1108282	12	8,4,6,2,1,2	122,174,150,111,222,170	1,0,1,2,5,0	113,91,104,152,189,52	228	652	1	1.0	0.158,0.062,0.103,0.049,0.013,0.033	0.025,0.0,0.027,0.036,0.07,0.0	0.043
13	"AT5G01010"	NA	chr5	-	1913	1961	2434	2509	1744	1780	2747	2799	13	127,214,190,181,289,230	114,230,161,159,206,167	185,150,146,276,250,87	135,110,107,165,205,70	224	197	1	1.0	0.495,0.45,0.509,0.5,0.552,0.548	0.547,0.545,0.545,0.595,0.517,0.522	-0.036
14	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	14	11,17,29,6,10,15	25,34,30,36,33,33	7,6,5,13,16,12	15,13,23,38,22,13	201	303	1	1.0	0.399,0.43,0.593,0.201,0.314,0.407	0.413,0.41,0.247,0.34,0.523,0.582	-0.028
15	"AT4G37930"	NA	chr4	-	17832666	17832732	17832813	17832918	17832506	17832584	17833005	17833203	15	1736,2753,2095,1826,2405,2301	1084,1547,1197,969,1515,1334	2292,1633,2195,2789,3247,1122	1356,943,1192,1651,1855,669	254	215	1	1.0	0.575,0.601,0.597,0.615,0.573,0.594	0.589,0.594,0.609,0.588,0.597,0.587	-0.002
17	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648137	14648600	14649467	14649548	17	0,0,0,1,0,0	37,62,50,48,59,25	0,0,0,0,0,0	37,27,27,35,45,16	230	230	1	1.0	0.0,0.0,0.0,0.02,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.003
18	"AT4G26190"	NA	chr4	-	13263299	13263363	13263488	13263570	13262863	13263049	13263656	13266322	18	52,71,62,57,84,62	75,82,65,60,115,87	41,21,38,42,41,12	29,22,24,47,51,14	231	213	1	1.0	0.39,0.444,0.468,0.467,0.402,0.397	0.566,0.468,0.593,0.452,0.426,0.441	-0.063
19	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	19	16,21,19,21,14,22	19,29,25,22,41,35	15,9,15,19,27,9	29,14,30,27,23,18	188	206	1	1.0	0.48,0.442,0.454,0.511,0.272,0.408	0.362,0.413,0.354,0.435,0.563,0.354	0.014
20	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	20	86,130,76,102,147,81	34,65,41,65,70,68	93,78,98,87,114,38	58,36,35,50,72,21	250	222	1	1.0	0.692,0.64,0.622,0.582,0.651,0.514	0.587,0.658,0.713,0.607,0.584,0.616	-0.011
21	"AT4G16860"	NA	chr4	-	9490478	9490811	9490994	9492072	9489967	9490378	9495230	9495837	21	743,1236,667,667,984,765	260,337,201,190,292,211	744,754,896,1122,1360,485	197,263,247,351,394,189	1227	482	1	1.0	0.529,0.59,0.566,0.58,0.57,0.587	0.597,0.53,0.588,0.557,0.576,0.502	0.012
24	"AT4G25100"	NA	chr4	-	12884835	12884859	12884955	12884982	12884299	12884747	12885087	12885155	24	898,1562,956,870,1372,929	488,826,361,417,663,432	1273,994,1229,920,1909,658	693,513,630,520,897,333	176	173	1	1.0	0.644,0.65,0.722,0.672,0.67,0.679	0.644,0.656,0.657,0.635,0.677,0.66	0.018
25	"AT4G05590"	NA	chr4	+	2907631	2907730	2907844	2907897	2907011	2907230	2908016	2908090	25	38,73,57,44,59,75	14,27,19,17,31,29	36,19,26,21,44,5	12,6,15,11,10,1	248	202	1	1.0	0.689,0.688,0.71,0.678,0.608,0.678	0.71,0.721,0.585,0.609,0.782,0.803	-0.026
26	"AT4G05590"	NA	chr4	+	2907844	2907897	2908016	2908090	2907631	2907730	2908251	2908631	26	20,39,26,19,36,41	28,42,34,23,34,51	10,4,6,14,12,2	21,6,17,24,17,5	202	223	0.617337183279	1.0	0.441,0.506,0.458,0.477,0.539,0.47	0.345,0.424,0.28,0.392,0.438,0.306	0.118
27	"AT4G00180"	NA	chr4	-	73447	73523	73658	73707	72989	73067	74267	74427	27	43,67,63,42,58,48	56,100,92,85,104,90	80,49,35,80,78,19	102,73,80,81,124,28	198	225	1	1.0	0.466,0.432,0.438,0.36,0.388,0.377	0.471,0.433,0.332,0.529,0.417,0.435	-0.026
28	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	28	23,49,28,25,35,43	35,57,46,33,42,35	50,33,35,54,51,24	65,28,32,41,81,24	197	218	1	1.0	0.421,0.488,0.402,0.456,0.48,0.576	0.46,0.566,0.548,0.593,0.411,0.525	-0.047
29	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	29	25,14,17,21,33,16	38,54,61,39,72,43	28,19,19,28,31,7	75,50,52,69,87,26	169	202	1	1.0	0.44,0.237,0.25,0.392,0.354,0.308	0.309,0.312,0.304,0.327,0.299,0.243	0.031
30	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	30	75,112,92,74,124,73	67,138,84,63,80,70	53,37,48,81,82,36	89,55,55,86,88,27	247	225	1	1.0	0.505,0.425,0.499,0.517,0.585,0.487	0.352,0.38,0.443,0.462,0.459,0.548	0.062
31	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	31	40,50,38,42,57,61	108,150,108,92,152,121	46,35,51,75,86,21	123,101,117,163,185,60	220	290	1	1.0	0.328,0.305,0.317,0.376,0.331,0.399	0.33,0.314,0.365,0.378,0.38,0.316	-0.004
32	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	32	16,38,19,28,31,22	33,79,34,49,41,44	17,20,23,40,23,10	43,35,41,50,47,17	208	263	1	1.0	0.38,0.378,0.414,0.419,0.489,0.387	0.333,0.419,0.415,0.503,0.382,0.427	-0.002
34	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375	34	19,17,22,19,22,24	37,38,41,41,69,50	24,16,20,30,34,12	37,38,46,54,79,36	198	264	1	1.0	0.406,0.374,0.417,0.382,0.298,0.39	0.464,0.36,0.367,0.426,0.365,0.308	-0.004
35	"AT5G13960"	NA	chr5	+	4502388	4502443	4502582	4502689	4502154	4502193	4502798	4502975	35	10,5,19,6,8,11	10,13,15,20,14,17	11,5,10,13,9,3	17,8,18,31,18,7	204	256	1	1.0	0.557,0.326,0.614,0.274,0.418,0.448	0.448,0.44,0.411,0.345,0.386,0.35	0.043
36	"AT3G48110"	NA	chr3	+	17766757	17766813	17767101	17767173	17766538	17766602	17767275	17767358	36	40,69,52,26,55,54	42,75,56,45,56,56	20,28,35,36,52,11	24,27,44,51,51,25	205	221	1	1.0	0.507,0.498,0.5,0.384,0.514,0.51	0.473,0.528,0.462,0.432,0.524,0.322	0.029
37	"AT3G54750"	NA	chr3	-	20266153	20266275	20266633	20266732	20265838	20265940	20266821	20267036	37	25,25,20,13,14,25	22,39,33,22,37,31	16,17,11,31,17,6	20,7,16,22,34,2	248	271	0.763436363869	1.0	0.554,0.412,0.398,0.392,0.293,0.468	0.466,0.726,0.429,0.606,0.353,0.766	-0.138
38	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	38	355,539,566,602,916,660	503,825,813,828,1184,871	851,632,799,1347,1167,417	1195,961,1112,1848,1499,709	575	575	1	1.0	0.414,0.395,0.41,0.421,0.436,0.431	0.416,0.397,0.418,0.422,0.438,0.37	0.008
39	"AT5G35180"	NA	chr5	+	13425138	13425192	13425403	13425469	13424965	13425040	13425637	13425696	39	59,98,53,48,77,58	73,95,67,47,61,69	61,40,62,77,69,25	61,33,66,88,81,22	203	215	1	1.0	0.461,0.522,0.456,0.52,0.572,0.471	0.514,0.562,0.499,0.481,0.474,0.546	-0.012
40	"AT1G76200"	NA	chr1	+	28593773	28593819	28593923	28593980	28593210	28593457	28594494	28594750	40	520,894,615,467,735,525	371,555,432,380,538,423	607,338,481,605,627,170	398,246,315,408,481,129	195	206	1	1.0	0.597,0.63,0.601,0.565,0.591,0.567	0.617,0.592,0.617,0.61,0.579,0.582	-0.008
41	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	41	13,21,11,11,22,22	36,56,46,29,41,45	18,15,21,13,28,7	42,28,29,49,40,19	193	266	1	1.0	0.332,0.341,0.248,0.343,0.425,0.403	0.371,0.425,0.5,0.268,0.491,0.337	-0.05
42	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	42	360,519,405,355,572,457	82,111,67,51,104,83	405,309,374,428,586,218	67,62,74,87,131,49	230	193	1	1.0	0.787,0.797,0.835,0.854,0.822,0.822	0.835,0.807,0.809,0.805,0.79,0.789	0.014
43	"AT1G70310"	NA	chr1	-	26486787	26486910	26486997	26487074	26486399	26486504	26487171	26487595	43	438,740,446,369,575,385	448,738,525,408,761,523	614,445,469,523,610,222	599,434,509,690,730,319	226	272	1	1.0	0.541,0.547,0.506,0.521,0.476,0.47	0.552,0.552,0.526,0.477,0.501,0.456	-0.001
44	"AT3G58490"	NA	chr3	+	21634032	21634136	21634434	21634550	21633717	21633848	21634643	21635106	44	138,223,180,177,263,184	131,210,178,185,222,263	240,222,244,278,325,122	212,180,181,262,348,124	253	265	1	1.0	0.525,0.527,0.514,0.501,0.554,0.423	0.542,0.564,0.585,0.526,0.494,0.508	-0.029
45	"AT1G60640"	NA	chr1	-	22337857	22337917	22338466	22338526	22337700	22337766	22338617	22338683	45	12,21,21,15,32,26	22,41,38,34,36,26	31,14,18,27,32,9	30,26,20,58,40,17	209	209	1	1.0	0.353,0.339,0.356,0.306,0.471,0.5	0.508,0.35,0.474,0.318,0.444,0.346	-0.019
46	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	46	11,21,22,17,31,26	30,32,27,26,60,22	30,14,18,27,32,9	31,23,25,64,56,12	209	209	1	1.0	0.268,0.396,0.449,0.395,0.341,0.542	0.492,0.378,0.419,0.297,0.364,0.429	0.002
47	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617	47	1448,2229,1633,1610,2384,2138	1550,2464,1831,1701,2630,2369	1831,1131,1414,1267,1988,688	2200,1360,1730,1310,2281,905	416	419	1	1.0	0.485,0.477,0.473,0.488,0.477,0.476	0.456,0.456,0.452,0.493,0.467,0.434	0.02
48	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	48	190,316,207,182,304,261	6,4,2,2,8,10	237,260,296,315,431,135	9,7,8,6,14,5	354	299	1	1.0	0.964,0.985,0.989,0.987,0.97,0.957	0.957,0.969,0.969,0.978,0.963,0.958	0.01
49	"AT1G64480"	NA	chr1	-	23948820	23948873	23949214	23949274	23948426	23948507	23949400	23949483	49	0,0,1,0,7,4	0,1,1,1,0,1	0,2,2,0,2,0	1,0,0,0,0,0	209	202	1	1.0	NA,0.0,0.491,0.0,1.0,0.794	0.0,1.0,1.0,NA,1.0,NA	-0.293
50	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	50	2,3,3,1,0,2	5,4,5,6,1,11	3,2,1,8,3,2	0,0,0,3,3,1	242	242	1.3711595063e-05	0.001947046498946	0.286,0.429,0.375,0.143,0.0,0.154	1.0,1.0,1.0,0.727,0.5,0.667	-0.585
51	"AT1G50170"	NA	chr1	+	18582614	18582676	18582855	18582966	18582010	18582482	18583088	18583181	51	81,109,99,82,109,74	106,138,116,97,127,128	93,64,86,91,108,25	108,79,77,116,155,51	211	260	1	1.0	0.485,0.493,0.513,0.51,0.514,0.416	0.515,0.5,0.579,0.492,0.462,0.377	0.001
52	"AT1G48430"	NA	chr1	-	17904572	17904703	17904859	17904915	17904407	17904500	17905065	17905149	52	39,54,53,41,56,34	115,185,149,156,183,150	54,43,49,38,58,21	153,119,113,141,180,73	205	280	1	1.0	0.317,0.285,0.327,0.264,0.295,0.236	0.325,0.33,0.372,0.269,0.306,0.282	-0.027
53	"AT1G07780"	NA	chr1	-	2411823	2411929	2412193	2412219	2411478	2411541	2412609	2412773	53	0,0,0,0,0,0	30,36,38,38,38,40	0,0,2,0,0,0	31,30,28,49,31,8	175	255	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.094,0.0,0.0,0.0	-0.016
54	"AT3G54350"	NA	chr3	-	20126379	20126468	20126555	20126623	20125962	20126114	20126763	20126981	54	21,26,18,22,16,13	29,51,31,26,36,55	11,17,11,24,10,1	31,20,23,41,40,16	217	238	1	1.0	0.443,0.359,0.389,0.481,0.328,0.206	0.28,0.482,0.344,0.391,0.215,0.064	0.072
55	"AT3G12520"	NA	chr3	-	3969770	3969831	3969970	3970036	3969502	3969630	3970241	3970349	55	4,5,10,9,15,9	11,9,6,8,13,16	4,1,6,11,4,0	3,2,5,6,6,3	215	210	1	1.0	0.262,0.352,0.619,0.524,0.53,0.355	0.566,0.328,0.54,0.642,0.394,0.0	0.029
56	"AT4G20400"	NA	chr4	+	11008956	11009045	11009186	11009258	11008557	11008818	11009595	11009673	56	15,31,12,20,24,18	50,56,51,42,77,57	14,11,16,28,10,8	49,26,34,64,76,16	238	221	1	1.0	0.218,0.34,0.179,0.307,0.224,0.227	0.21,0.282,0.304,0.289,0.109,0.317	-0.003
57	"AT1G55690"	NA	chr1	-	20811824	20811922	20812172	20812296	20811439	20811743	20812616	20813061	57	23,23,29,23,15,26	13,21,30,13,18,23	32,17,8,46,32,10	21,15,11,39,26,9	273	247	1	1.0	0.615,0.498,0.467,0.615,0.43,0.506	0.58,0.506,0.397,0.516,0.527,0.501	0.017
58	"AT1G60860"	NA	chr1	-	22406382	22406453	22407017	22407118	22406104	22406167	22407427	22407504	58	4,9,8,5,13,10	5,12,13,7,11,7	7,3,2,14,8,3	1,3,10,21,7,5	250	220	1	1.0	0.413,0.398,0.351,0.386,0.51,0.557	0.86,0.468,0.15,0.37,0.501,0.346	-0.013
59	"AT5G58330"	NA	chr5	-	23580147	23580201	23580283	23580352	23579721	23580066	23580420	23580489	59	283,450,328,342,422,297	320,533,393,355,447,322	394,315,318,478,465,147	448,332,357,522,559,163	218	203	1	1.0	0.452,0.44,0.437,0.473,0.468,0.462	0.45,0.469,0.453,0.46,0.436,0.456	0.001
60	"AT1G53390"	NA	chr1	+	19918746	19918998	19919321	19919398	19917993	19918225	19919636	19919909	60	71,117,100,67,97,110	15,37,23,17,30,32	68,58,75,84,97,54	15,12,20,20,31,12	401	226	1	1.0	0.727,0.641,0.71,0.69,0.646,0.66	0.719,0.731,0.679,0.703,0.638,0.717	-0.019
61	"AT5G48335"	NA	chr5	+	19588227	19588259	19588608	19588740	19587871	19588159	19589126	19589177	61	41,61,38,45,78,55	215,242,240,160,278,246	45,26,39,42,61,21	211,176,168,261,284,87	181	281	1	1.0	0.228,0.281,0.197,0.304,0.303,0.258	0.249,0.187,0.265,0.2,0.25,0.273	0.024
62	"AT5G48335"	NA	chr5	+	19588608	19588740	19589126	19589177	19588227	19588259	19589313	19589606	62	189,231,240,164,314,247	66,109,95,73,117,110	224,124,176,256,294,94	90,62,78,100,129,36	281	200	1	1.0	0.671,0.601,0.643,0.615,0.656,0.615	0.639,0.587,0.616,0.646,0.619,0.65	0.007
63	"AT1G56300"	NA	chr1	-	21079414	21079471	21079658	21079729	21078022	21079162	21079861	21079949	63	105,160,128,111,186,178	122,196,141,135,178,178	113,65,108,105,152,66	103,82,123,131,167,54	220	206	1	1.0	0.446,0.433,0.459,0.435,0.495,0.484	0.507,0.426,0.451,0.429,0.46,0.534	-0.009
64	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	64	16,11,15,9,21,14	91,129,117,93,150,106	20,15,18,40,30,10	97,58,93,117,157,40	251	212	1	1.0	0.129,0.067,0.098,0.076,0.106,0.1	0.148,0.179,0.141,0.224,0.139,0.174	-0.071
65	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	65	16,21,12,24,19,7	156,202,171,157,221,228	24,29,33,31,46,22	182,128,160,192,249,89	183	212	1	1.0	0.106,0.107,0.075,0.15,0.091,0.034	0.133,0.208,0.193,0.158,0.176,0.223	-0.088
66	"AT1G10600"	NA	chr1	+	3504736	3504799	3504881	3504934	3504568	3504643	3505015	3505191	66	55,89,63,50,83,79	60,84,62,63,92,90	75,56,71,79,108,27	74,49,59,69,121,29	212	202	1	1.0	0.466,0.502,0.492,0.431,0.462,0.455	0.491,0.521,0.534,0.522,0.46,0.47	-0.032
67	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490	67	42,53,65,44,60,45	99,135,103,72,156,99	32,24,24,45,46,12	65,52,41,97,88,22	252	247	1	1.0	0.294,0.278,0.382,0.375,0.274,0.308	0.325,0.311,0.365,0.313,0.339,0.348	-0.015
68	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921	68	10,20,13,12,12,5	109,181,116,111,137,150	16,6,9,5,11,4	104,88,99,157,154,39	704	875	1	1.0	0.102,0.121,0.122,0.118,0.098,0.04	0.161,0.078,0.102,0.038,0.082,0.113	0.005
69	"AT3G54880"	NA	chr3	-	20337656	20337880	20337967	20338005	20337399	20337487	20338400	20338598	69	2,3,3,4,5,4	559,939,751,614,1123,925	5,0,1,4,4,0	596,522,506,652,904,344	187	373	1	1.0	0.007,0.006,0.008,0.013,0.009,0.009	0.016,0.0,0.004,0.012,0.009,0.0	0.002
70	"AT4G08470"	NA	chr4	-	5385599	5385845	5386208	5386463	5385416	5385501	5386571	5387058	70	127,186,158,157,245,199	142,217,136,129,247,185	176,168,205,212,331,102	180,145,166,200,262,102	404	395	1	1.0	0.467,0.456,0.532,0.543,0.492,0.513	0.489,0.531,0.547,0.509,0.553,0.494	-0.02
71	"AT1G01020"	NA	chr1	-	7563	7649	7761	7835	7156	7450	7941	7987	71	26,33,36,26,46,21	38,62,48,33,56,44	19,20,16,35,29,6	33,28,26,48,47,17	223	235	1	1.0	0.419,0.359,0.441,0.454,0.464,0.335	0.378,0.429,0.393,0.435,0.394,0.271	0.029
72	"AT1G01020"	NA	chr1	-	7761	7835	7941	7987	7563	7649	8235	8325	72	23,24,27,25,22,21	41,52,41,30,70,51	28,15,16,22,29,7	30,34,27,45,56,15	195	223	1	1.0	0.391,0.345,0.43,0.488,0.264,0.32	0.516,0.335,0.404,0.359,0.372,0.348	-0.016
73	"AT1G54730"	NA	chr1	+	20427125	20427210	20427299	20427343	20426964	20427045	20428048	20428111	73	53,78,94,68,87,95	13,28,27,16,28,16	66,65,65,82,105,34	29,12,18,22,23,6	234	193	1	1.0	0.771,0.697,0.742,0.778,0.719,0.83	0.652,0.817,0.749,0.755,0.79,0.824	-0.008
