ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
3	0,0	41,51	2,2	64,65	230	149	1
8	11,2	0,0	11,38	6,0	184	149	1
9	0,0	35,27	4,0	54,55	298	149	1
12	34,53	8,0	53,50	0,0	283	149	1
13	6,10	4,2	16,14	2,5	298	149	0.884554946695
14	4,16	11,2	2,4	0,0	242	149	0.0160333474897
19	0,0	38,29	6,4	18,45	298	149	1
20	64,57	16,4	93,47	0,12	170	149	1
21	12,16	16,4	23,6	0,12	236	149	0.521424179627
22	2,0	54,41	0,0	70,41	215	149	1
23	43,38	0,5	31,49	0,0	298	149	1
26	4,0	35,74	0,0	93,137	293	149	1
28	87,71	0,2	68,68	0,0	298	149	1
29	403,357	4,2	387,473	0,0	161	149	1
30	6,0	9,8	2,0	5,10	179	149	0.93216882807
31	0,4	16,19	0,4	29,16	298	149	1
32	0,0	46,47	6,2	70,32	188	149	1
33	0,4	18,9	4,2	39,13	298	149	1
34	0,2	15,27	2,0	47,31	298	149	1
35	5,1	44,41	0,4	21,38	161	149	1
36	36,26	2,0	48,28	8,14	298	149	0.0017462931294
37	0,2	160,115	1,0	109,109	188	149	1
38	15,6	8,0	35,25	2,0	268	149	0.215969693133
39	109,70	8,8	91,91	3,0	161	149	1
41	1,0	13,32	0,2	9,41	298	149	1
42	0,8	68,57	4,0	75,64	177	149	1
43	11,23	55,67	32,29	62,76	298	149	1
44	2,2	115,57	0,0	98,123	157	149	1
46	44,23	2,0	44,66	0,0	167	149	1
48	0,1	0,3	2,1	3,0	221	149	1
49	57,34	0,0	59,88	0,2	170	149	1
50	27,43	0,0	55,55	0,4	298	149	1
51	2,2	36,14	20,2	21,19	268	149	0.346651936223
52	100,111	4,0	134,143	12,1	298	149	1
53	5,0	106,77	0,0	92,100	298	149	1
55	6,0	71,87	0,0	78,62	151	149	1
56	4,16	22,40	10,8	59,43	204	149	1
57	6,12	4,12	15,8	15,0	204	149	0.385260309717
58	0,4	356,281	2,4	301,299	298	149	1
59	15,18	0,0	13,14	6,3	169	149	0.0532975114255
60	6,8	0,0	8,4	0,4	153	149	1
61	4,3	5,12	8,4	20,6	161	149	1
62	32,22	2,0	30,33	0,0	190	149	1
63	7,12	17,17	4,2	62,29	167	149	0.00600714183132
65	2,4	24,28	10,0	54,37	298	149	1
66	6,7	4,13	0,4	10,13	233	149	0.102117851667
68	0,0	2,0	0,6	0,0	298	149	1
70	16,16	4,0	7,12	6,10	298	149	0.00643849741102
71	8,11	405,381	6,14	470,514	153	149	1
72	0,6	8,8	2,5	0,26	177	149	0.479919901753
73	8,11	6,0	0,26	2,2	278	149	0.492955777684
74	2,0	2,0	6,0	2,0	181	149	1
76	9,3	430,408	1,12	415,556	153	149	1
77	106,72	0,4	162,151	7,0	298	149	1
78	6,4	219,180	3,12	251,292	152	149	1
80	0,0	78,39	2,2	66,124	298	149	1
81	2,0	2,4	1,2	8,0	167	149	0.312090316767
82	2,8	2,4	14,6	8,0	209	149	0.594287669179
84	217,211	0,4	292,355	0,0	189	149	1
85	29,29	0,4	26,38	0,6	298	149	1
