ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	674,902,1036	1,2,1	834,792,704	2,5,0	238	149	1
1	318,384,572	0,1,0	431,437,365	0,0,0	179	149	1
2	5,18,17	2,0,4	67,74,58	2,0,0	215	149	1
3	81,102,138	0,1,0	147,112,88	0,1,0	346	149	1
4	158,256,245	0,0,1	574,537,471	0,4,0	237	149	1
5	33,72,76	0,0,0	56,57,54	0,1,0	364	149	1
6	445,637,684	0,0,0	650,545,503	4,0,0	235	149	1
7	179,334,332	0,0,0	339,287,265	3,2,4	229	149	1
8	121,199,251	0,0,0	273,274,175	0,0,1	452	149	1
9	5,4,3	17,23,30	0,4,0	31,47,38	170	149	1
10	188,232,319	0,0,2	212,251,177	0,0,0	265	149	1
11	41,50,64	19,22,33	21,31,18	37,19,15	207	149	0.24486835176
12	415,625,672	0,0,1	796,804,620	0,0,0	275	149	1
14	240,305,292	2,0,9	222,259,196	2,5,0	269	149	1
15	202,305,400	1,0,0	284,227,204	0,0,0	228	149	1
16	344,440,478	197,304,291	533,526,465	245,267,199	279	149	1
17	1424,2223,2310	0,0,4	2398,2190,2137	0,0,0	212	149	1
18	39,44,60	0,0,0	73,71,69	0,0,1	221	149	1
19	292,390,390	0,3,0	512,497,477	0,0,1	3005	149	1
20	346,550,553	1,6,3	235,245,191	0,4,1	262	149	1
21	847,1086,1125	2,0,0	492,527,458	0,0,0	257	149	1
22	102,180,194	0,0,1	215,225,195	0,0,0	183	149	1
23	223,347,337	0,1,0	439,487,355	0,0,0	180	149	1
24	0,1,0	3,9,7	0,2,0	9,7,17	248	149	1
26	1490,2281,2505	1,5,3	1597,1832,1509	0,3,3	288	149	1
27	0,0,0	14,29,35	2,2,0	17,17,13	279	149	1
28	1,0,2	15,32,19	3,3,1	31,44,44	208	149	1
29	1,0,1	14,29,35	0,2,0	17,17,13	208	149	1
30	264,445,495	7,17,9	514,492,546	12,11,6	219	149	1
31	42,60,66	0,0,0	241,240,238	0,1,0	367	149	1
33	60,65,73	0,0,0	69,66,67	0,1,0	224	149	1
34	125,167,204	0,1,0	141,179,107	5,0,0	252	149	1
35	2,5,3	0,6,2	33,33,32	8,4,6	211	149	0.506842992385
36	4,2,0	2,3,3	28,16,17	4,3,6	191	149	0.0198827315419
37	2,1,1	0,1,2	0,1,5	0,0,0	413	149	1
38	3,4,3	0,1,2	2,3,10	0,0,0	197	149	1
39	288,537,576	2,0,0	407,466,348	0,0,0	266	149	1
40	7076,9930,10682	0,0,0	9419,9531,8359	0,0,1	228	149	1
41	23,41,26	0,0,0	204,217,171	0,2,1	249	149	1
42	70,143,119	0,0,0	128,145,87	0,1,0	335	149	1
43	83,102,113	0,0,1	71,96,84	0,0,0	204	149	1
44	401,626,634	2,0,0	656,678,563	0,0,0	242	149	1
45	308,420,483	0,0,0	397,389,336	2,0,0	215	149	1
46	211,323,384	0,0,0	395,392,332	3,2,4	196	149	1
47	32,32,43	0,0,0	56,45,56	2,0,0	196	149	1
48	62,84,90	0,0,0	108,100,105	2,0,0	217	149	1
49	239,364,428	0,0,0	459,446,382	4,0,2	217	149	1
50	87,123,118	1,2,0	147,127,116	0,0,0	236	149	1
51	241,284,380	4,3,4	336,397,263	6,1,4	238	149	1
52	15,10,9	0,0,0	15,15,6	0,4,0	218	149	1
53	1,1,6	0,0,0	5,2,0	0,4,0	209	149	1
54	1112,1890,2130	0,0,1	2242,2309,1834	0,0,0	192	149	1
55	5,9,6	83,111,110	7,9,10	108,122,94	178	149	1
56	23,26,27	83,111,110	19,18,25	108,122,94	182	149	1
57	188,259,271	0,0,0	394,452,338	0,0,3	187	149	1
58	331,408,474	0,2,0	380,403,297	0,0,0	217	149	1
59	278,387,388	0,2,0	325,360,256	0,0,0	223	149	1
60	354,521,491	0,0,0	407,384,342	1,0,1	198	149	1
61	962,1366,1594	0,0,2	1836,1650,1410	0,1,0	783	149	1
62	1017,1680,1669	0,0,0	1874,2186,1820	1,0,0	233	149	1
63	36,62,85	0,0,0	85,73,56	1,0,0	231	149	1
64	186,222,233	0,0,0	237,263,237	0,2,0	220	149	1
65	183,292,370	0,2,1	147,121,137	1,0,0	266	149	1
66	557,901,859	0,0,0	1089,1196,974	0,1,0	237	149	1
67	213,336,294	1,0,0	277,283,280	0,0,0	225	149	1
68	15,27,24	3,0,1	24,30,21	2,0,0	223	149	1
69	32,40,36	0,1,0	49,33,35	0,0,0	297	149	1
70	256,322,353	0,2,0	497,439,422	1,1,1	167	149	1
71	40,91,90	0,0,0	37,20,33	0,1,0	216	149	1
72	123,165,170	0,2,0	204,196,149	0,0,0	206	149	1
73	442,580,591	0,0,2	722,815,716	0,0,0	266	149	1
74	11,32,28	595,763,831	12,22,26	705,706,591	295	149	1
75	85,128,146	0,0,0	239,235,241	0,0,6	222	149	1
76	5,6,12	0,0,1	6,15,9	0,0,0	196	149	1
77	10,12,7	3225,4104,4465	8,10,7	3490,3567,3145	214	149	1
78	269,480,508	0,2,0	549,541,446	0,0,0	247	149	1
79	160,237,276	0,2,0	319,284,257	0,0,0	286	149	1
80	1218,1504,1795	0,1,1	1722,1681,1614	2,0,1	281	149	1
81	372,587,549	0,0,0	635,594,511	0,0,2	181	149	1
82	56,83,62	0,2,0	58,69,37	0,0,0	224	149	1
83	102,136,157	0,0,0	105,133,98	0,1,0	188	149	1
84	56,82,81	12,10,22	55,54,47	7,21,17	492	149	1
85	7,22,30	59,80,73	42,22,31	66,92,73	207	149	1
86	14,24,29	59,80,73	38,35,21	66,92,73	210	149	1
87	388,496,503	0,6,9	400,352,348	1,8,3	245	149	1
88	24,18,12	5,6,5	14,11,14	7,5,5	299	149	1
89	34,16,13	0,2,1	15,13,23	4,4,0	299	149	0.278133630052
90	32,33,43	1,0,0	25,49,40	1,1,0	287	149	1
92	23,30,42	0,1,0	41,39,35	0,0,2	219	149	1
93	804,1201,1217	2,0,0	1623,1569,1421	1,0,0	258	149	1
94	70,60,70	1,0,2	8,10,14	0,0,0	225	149	1
95	26,64,53	0,0,0	83,60,57	1,0,0	333	149	1
