ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	1172,1702,1445,1166,1578,1527	3,1,0,3,1,2	1197,789,1055,1477,1593,507	4,2,3,0,4,0	238	149	1	1.0	0.996,0.999,1.0,0.996,0.999,0.998	0.995,0.996,0.995,1.0,0.996,1.0	0.001
1	0,0,2,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,1,0,0,0	241	149	1	1.0	NA,NA,1.0,NA,NA,NA	NA,NA,0.0,NA,NA,NA	1.0
2	17,30,13,21,21,19	0,0,0,0,0,1	15,5,12,27,23,2	1,0,0,2,0,0	215	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.929	0.912,1.0,1.0,0.903,1.0,1.0	0.019
3	64,156,112,91,140,88	0,0,1,2,1,1	121,81,108,152,139,56	0,1,0,0,4,0	298	149	1	1.0	1.0,1.0,0.982,0.958,0.986,0.978	1.0,0.976,1.0,1.0,0.946,1.0	-0.003
4	2460,4165,3051,2759,3454,3261	0,0,1,0,0,0	3350,2404,2913,4386,4650,1417	0,0,0,0,0,0	227	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
5	47,59,67,42,64,87	0,0,0,2,0,0	49,28,37,65,78,19	0,0,0,0,0,0	185	149	1	1.0	1.0,1.0,1.0,0.944,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
6	60,94,81,58,90,75	0,0,0,0,0,0	54,36,47,82,59,17	2,0,1,0,0,0	190	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.955,1.0,0.974,1.0,1.0,1.0	0.012
7	13,20,22,11,18,18	0,0,0,0,0,0	15,6,9,8,10,6	0,0,0,0,1,0	199	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.882,1.0	0.02
8	49,75,53,47,103,64	0,0,0,0,0,0	40,44,47,75,69,23	2,0,0,0,0,0	210	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.934,1.0,1.0,1.0,1.0,1.0	0.011
9	359,607,476,393,541,517	0,0,0,0,0,0	490,400,449,554,638,222	0,0,0,0,1,0	285	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.997,1.0	0.001
10	310,387,378,333,386,301	1,0,2,0,1,0	329,275,273,383,447,132	1,0,0,0,0,0	229	149	1	1.0	0.995,1.0,0.992,1.0,0.996,1.0	0.995,1.0,1.0,1.0,1.0,1.0	-0.002
11	386,435,398,363,479,432	0,0,0,0,0,0	369,286,348,404,474,171	0,0,0,1,0,0	218	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.996,1.0,1.0	0.001
12	309,371,316,288,412,366	0,3,0,0,0,0	331,218,310,326,399,149	0,0,0,0,0,1	230	149	1	1.0	1.0,0.988,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.99	-0.0
13	1,0,3,2,5,1	30,21,21,23,22,28	0,0,0,0,0,1	13,15,18,29,12,10	170	149	1	1.0	0.028,0.0,0.111,0.071,0.166,0.03	0.0,0.0,0.0,0.0,0.0,0.081	0.054
14	589,848,552,463,784,816	0,0,0,0,0,1	470,274,411,454,714,186	0,0,0,0,0,0	213	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.998	1.0,1.0,1.0,1.0,1.0,1.0	-0.0
15	82,111,82,71,118,105	48,71,66,40,63,69	35,31,25,39,59,15	73,42,67,80,84,34	207	149	1.61641092511e-07	0.000655777912317127	0.552,0.529,0.472,0.561,0.574,0.523	0.257,0.347,0.212,0.26,0.336,0.241	0.26
17	452,685,488,456,744,511	1,3,3,6,3,0	504,325,341,425,509,160	2,2,3,3,1,0	269	149	1	1.0	0.996,0.992,0.989,0.977,0.993,1.0	0.993,0.989,0.984,0.987,0.996,1.0	-0.0
18	314,449,366,316,477,390	0,0,0,0,0,1	272,194,229,321,417,144	0,0,0,0,0,0	228	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.996	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
19	1,9,4,1,4,2	1,7,2,3,1,1	15,10,12,12,18,1	6,6,0,5,4,2	279	149	0.353663640752	1.0	0.348,0.407,0.516,0.151,0.681,0.516	0.572,0.471,1.0,0.562,0.706,0.211	-0.151
20	1496,2350,1896,1639,2519,2016	0,0,0,0,0,0	1774,1237,1496,1869,2340,806	0,4,0,0,0,0	210	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.995,1.0,1.0,1.0,1.0	0.001
21	24,29,38,19,20,24	0,0,0,0,0,0	21,23,17,36,36,10	2,0,0,0,1,0	221	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.876,1.0,1.0,1.0,0.96,1.0	0.027
22	93,138,162,121,167,133	0,1,0,0,0,0	115,74,89,149,129,35	0,0,0,0,0,0	298	149	1	1.0	1.0,0.986,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
23	56,69,56,55,57,73	0,0,1,0,0,0	39,42,38,55,67,38	0,2,0,0,0,0	298	149	1	1.0	1.0,1.0,0.966,1.0,1.0,1.0	1.0,0.913,1.0,1.0,1.0,1.0	0.009
24	150,289,247,191,268,250	2,1,1,2,0,2	203,123,188,235,233,77	0,3,0,0,3,1	262	149	1	1.0	0.977,0.994,0.993,0.982,1.0,0.986	1.0,0.959,1.0,1.0,0.978,0.978	0.003
25	154,230,204,164,244,229	0,0,0,0,0,0	171,126,147,232,237,86	0,0,0,0,1,0	225	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.994,1.0	0.001
26	83,94,76,93,90,70	0,0,0,0,0,0	65,37,42,91,56,6	0,1,0,0,0,0	183	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.968,1.0,1.0,1.0,1.0	0.005
29	86,127,119,78,134,131	0,0,0,0,0,0	84,54,75,100,109,44	1,0,0,0,0,0	229	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.982,1.0,1.0,1.0,1.0,1.0	0.003
30	112,205,173,144,214,179	0,0,0,0,0,1	129,75,116,154,162,70	0,1,0,0,0,1	297	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.989	1.0,0.974,1.0,1.0,1.0,0.972	0.007
31	79,110,130,102,98,91	0,0,0,0,0,0	136,93,83,113,142,55	0,0,0,0,0,1	288	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.966	0.006
32	2,0,2,0,0,0	3,2,2,3,7,7	0,2,0,0,1,0	11,1,2,1,5,1	279	149	1	1.0	0.263,0.0,0.348,0.0,0.0,0.0	0.0,0.516,0.0,0.0,0.097,0.0	-0.0
33	0,0,1,0,0,0	3,2,2,3,7,7	0,0,0,0,0,0	11,1,2,1,5,1	208	149	1	1.0	0.0,0.0,0.264,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.044
34	91,142,108,131,167,158	6,1,3,0,4,1	134,91,116,185,139,60	0,1,1,2,0,0	219	149	1	1.0	0.912,0.99,0.961,1.0,0.966,0.991	1.0,0.984,0.987,0.984,1.0,1.0	-0.023
36	168,298,208,186,320,217	0,0,0,0,0,2	141,96,128,177,230,72	0,0,0,2,0,0	252	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.985	1.0,1.0,1.0,0.981,1.0,1.0	0.001
