IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
45,79,65,47,80,79	79,99,70,67,88,105	39,54,35,78,67,20	59,39,31,47,52,26	210	238
133,208,184,157,193,225	313,451,386,356,486,426	186,88,167,190,217,92	341,291,324,442,509,145	230	218
81,147,143,86,185,127	124,243,153,172,231,170	120,100,89,117,150,42	165,119,159,139,214,73	217	211
119,171,129,133,166,158	77,110,108,85,95,128	154,126,143,188,165,62	90,81,123,91,163,46	217	196
207,200,245,178,221,168	102,196,214,146,221,164	275,195,204,263,279,86	221,189,190,326,321,103	293	255
1,1,0,0,2,0	158,278,186,190,311,205	0,0,0,0,0,0	149,149,145,220,248,65	283	298
96,92,114,118,137,122	22,28,22,28,37,16	100,67,102,108,133,37	16,3,7,11,13,2	262	219
15,18,23,42,35,18	154,276,182,176,301,195	25,17,35,25,25,3	144,149,139,205,246,64	262	298
15,18,23,42,35,18	158,278,186,190,311,205	25,17,35,25,25,3	149,149,145,220,248,65	262	298
39,58,58,54,69,100	54,72,76,51,77,70	55,28,56,58,54,19	45,36,85,82,118,31	189	194
7,31,15,10,24,19	96,182,163,129,229,112	22,14,18,33,28,9	102,92,89,159,180,42	230	230
181,264,166,170,224,183	68,102,88,59,102,78	148,110,92,167,197,69	51,34,48,68,90,22	229	202
72,96,60,57,97,76	40,67,59,49,77,72	40,57,45,87,72,24	62,58,36,50,42,33	210	203
2,4,0,2,2,4	6,5,12,2,3,2	0,0,2,0,4,0	0,3,0,4,13,2	263	298
558,1006,658,561,744,668	185,289,206,172,242,249	708,478,492,739,737,228	204,119,168,289,206,80	239	203
284,278,150,168,270,266	321,382,234,217,375,373	162,102,109,55,155,65	245,133,171,124,263,115	226	272
345,639,463,479,607,664	192,357,227,267,373,318	445,435,435,647,637,206	246,213,272,306,361,121	255	216
195,369,220,258,301,361	745,1239,660,837,1108,625	244,275,264,371,378,155	1021,807,866,1010,997,340	216	229
435,847,405,393,577,464	204,343,185,161,319,236	844,602,688,832,1206,356	340,244,310,383,505,161	231	218
83,123,80,76,122,110	194,271,225,247,262,310	73,41,90,127,96,32	135,152,189,332,286,83	194	257
157,267,205,154,230,209	93,135,101,98,139,107	152,117,176,235,229,67	95,81,101,121,94,44	236	203
46,73,60,49,64,52	48,79,93,68,108,86	88,34,51,55,60,22	65,40,59,78,108,35	197	196
77,108,64,102,80,124	49,90,113,62,111,74	62,61,72,90,103,39	87,42,70,87,111,36	235	234
2,12,2,8,4,5	8,17,18,13,25,11	5,2,1,4,9,2	9,10,17,6,19,13	260	253
757,1205,945,705,1168,978	24,61,69,32,70,40	820,589,705,860,1170,322	35,15,40,43,39,34	216	167
95,111,90,89,93,82	52,48,52,48,80,70	104,66,81,110,92,53	60,37,46,87,84,31	245	200
12,14,16,12,7,3	193,321,268,212,349,299	7,0,7,4,14,4	171,138,180,265,321,128	228	298
438,688,616,512,859,645	357,634,453,458,621,474	532,469,497,800,743,275	453,352,342,512,662,190	224	197
197,272,233,194,277,216	180,329,267,219,315,233	212,161,206,269,331,109	304,178,231,359,351,122	249	219
557,838,768,574,816,804	330,466,375,355,468,437	664,419,568,829,815,280	366,288,331,444,482,134	232	197
41,49,77,33,38,41	72,109,101,84,85,98	25,24,15,56,77,28	53,47,74,110,71,41	201	298
5305,8786,5634,5181,7170,5948	6088,10196,6940,6304,8550,7824	7583,5113,6424,7704,8920,2927	8489,6016,7496,9646,11640,3880	215	227
5285,8370,6127,5515,7226,6989	3237,4799,3631,3054,4487,4043	6859,4852,6537,7999,9566,3407	3908,2875,3649,5007,5681,1892	254	215
296,516,389,399,564,496	190,252,245,239,324,283	344,271,361,408,473,155	211,108,206,305,330,108	259	206
114,144,117,123,118,133	121,176,144,148,197,154	123,89,99,191,171,39	154,120,120,269,225,70	278	298
7,23,26,13,30,13	35,86,49,59,69,59	11,5,11,2,27,0	26,22,41,37,42,18	266	259
402,676,524,421,635,599	215,334,239,239,345,297	446,357,379,499,675,248	262,191,238,260,335,132	199	183
0,0,3,1,0,1	108,195,139,135,187,106	0,2,0,0,0,0	96,80,83,128,130,46	230	230
88,169,102,100,139,131	107,195,140,135,187,106	76,99,63,114,99,48	96,80,83,128,130,46	230	230
45,65,75,70,77,69	105,165,111,106,186,114	43,38,37,56,38,21	104,98,76,147,136,42	230	230
151,225,183,161,238,177	194,220,204,173,300,228	100,67,97,156,126,39	103,85,100,165,173,45	231	213
147,238,178,189,238,176	233,376,365,284,379,378	208,174,156,197,267,72	323,269,282,426,466,156	198	264
8,9,6,5,5,14	196,325,210,196,326,235	9,3,16,16,8,8	205,120,208,196,270,91	256	232
139,221,152,109,170,178	196,325,210,196,326,235	133,65,105,129,189,82	205,120,208,196,270,91	217	232
49,64,56,59,53,56	69,102,92,57,107,96	39,41,35,51,64,23	90,54,93,96,71,48	188	206
381,524,447,455,594,613	147,232,198,199,247,200	304,288,330,441,436,186	153,154,173,203,272,79	298	197
10,28,23,25,28,24	74,114,86,94,142,101	24,29,22,36,27,10	116,79,83,137,129,54	298	285
232,404,259,288,416,273	117,198,123,179,264,204	321,240,270,249,342,120	191,109,118,146,203,79	250	222
125,199,118,150,228,165	198,385,267,263,404,313	159,102,104,126,182,63	254,185,228,260,362,85	227	220
1508,2173,1838,1712,2192,1951	1314,2166,1785,1544,1951,1863	1892,1277,1497,2172,1919,696	1642,1135,1274,1990,2131,667	210	203
286,351,271,284,442,369	160,209,160,174,221,246	116,167,180,361,311,104	47,69,86,194,139,50	298	234
1256,2031,1829,1554,2281,1750	1241,2132,1931,1613,2368,1904	1885,1373,1648,2294,2508,791	1711,1394,1594,2507,2399,777	227	263
258,381,199,197,297,251	198,189,132,106,210,132	234,278,317,400,439,148	207,221,210,251,316,128	298	298
43,80,70,54,76,77	136,189,151,157,209,176	69,58,75,91,101,36	174,103,156,237,286,74	201	271
65,84,66,60,80,93	363,631,370,351,529,291	52,36,47,68,66,22	362,259,240,367,385,109	298	249
92,145,123,127,144,111	363,631,370,351,529,291	101,65,53,106,109,46	362,259,240,367,385,109	298	249
16,29,14,18,17,19	363,631,370,351,529,291	7,5,4,9,28,1	362,259,240,367,385,109	298	249
187,267,273,194,299,212	53,75,77,70,79,77	209,136,132,184,247,89	73,55,57,79,121,34	219	177
84,104,100,70,132,97	52,59,50,36,78,73	93,81,65,93,122,41	54,38,31,88,87,31	215	202
2660,4750,2818,2631,4032,2911	1410,2433,1140,1252,1945,1212	3999,2890,3721,2895,6022,1961	1940,1421,1905,1532,2692,1069	176	173
195,293,287,255,380,267	117,168,136,168,191,148	219,166,194,365,358,111	133,140,114,268,217,78	298	218
373,637,474,437,640,462	172,377,322,254,366,326	619,446,437,495,629,221	302,253,235,246,371,110	251	215
123,239,168,141,195,200	36,69,52,47,94,61	88,39,63,69,129,40	24,16,22,38,39,10	248	202
48,109,78,58,121,110	78,145,123,95,149,111	33,13,20,23,41,18	54,16,36,51,62,21	202	223
