ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	1237,1770,1458,1201,1658,1481	2,2,1,2,2,4	1180,835,1019,1478,1564,554	3,4,3,1,5,0	238	149
1	590,904,762,632,883,757	0,0,0,0,0,0	599,418,506,783,832,260	2,0,0,0,0,0	279	149
2	23,21,14,21,14,14	0,0,0,0,0,1	22,7,8,40,24,5	0,0,0,0,0,0	215	149
3	110,120,89,83,149,138	0,0,0,1,3,0	144,67,106,129,132,62	2,1,0,0,3,0	298	149
4	20,31,30,22,35,34	0,0,0,0,0,0	23,17,22,40,38,5	1,0,0,0,0,0	217	149
5	50,61,61,40,64,84	0,0,0,2,0,0	64,39,34,75,84,19	0,0,0,0,0,0	185	149
6	50,103,84,57,75,64	4,0,0,0,1,0	88,38,61,72,45,22	1,1,1,0,0,0	190	149
7	10,18,18,13,10,20	0,0,0,0,0,0	13,9,10,12,18,8	0,0,0,0,1,0	199	149
8	59,84,61,47,79,97	0,0,0,1,0,1	49,27,46,49,69,16	1,2,0,0,0,0	238	149
9	53,71,60,47,70,71	0,0,0,0,0,0	47,38,44,65,82,20	2,0,0,0,0,0	210	149
10	58,70,46,49,53,55	1,0,0,0,0,0	58,40,39,56,53,20	0,0,0,0,0,0	207	149
11	379,548,489,449,570,513	0,0,1,0,0,0	491,411,422,585,649,248	0,0,0,0,0,0	285	149
12	314,417,349,345,422,333	1,1,2,0,1,0	311,255,261,366,468,143	0,0,0,1,1,2	229	149
13	291,391,313,299,412,322	0,1,0,0,0,0	338,212,297,358,418,162	0,0,0,0,0,0	230	149
14	1,2,3,0,2,3	25,32,35,19,27,16	0,0,0,0,0,1	22,20,13,24,18,11	170	149
15	610,830,603,468,849,760	0,0,0,0,0,1	420,296,394,462,672,183	0,0,0,0,0,0	213	149
16	80,103,106,74,115,111	53,75,76,45,67,60	37,38,33,43,56,19	57,36,61,89,76,33	207	149
17	35,51,46,30,62,49	0,2,0,0,0,0	41,32,27,56,59,16	0,0,0,0,0,0	243	149
19	445,728,461,456,711,537	3,0,0,5,2,1	488,344,372,458,495,148	1,2,1,4,4,1	269	149
20	2,7,6,5,4,4	0,4,2,2,7,0	12,4,15,8,14,3	5,4,0,5,3,2	279	149
21	1480,2334,1907,1661,2458,2050	0,0,0,0,0,0	1799,1308,1470,1851,2420,801	0,2,0,0,0,0	210	149
22	59,68,50,61,51,65	0,0,0,0,0,0	31,41,44,70,59,37	0,0,0,0,0,2	298	149
23	176,250,218,177,271,242	1,1,0,2,1,0	213,119,171,239,218,72	1,2,0,1,4,0	262	149
24	0,0,0,0,0,0	2,6,3,3,2,1	2,0,0,0,0,0	0,0,0,3,3,0	248	149
26	124,193,192,140,201,156	0,0,0,0,1,0	130,85,111,166,183,71	0,1,0,0,0,1	297	149
27	74,117,109,87,106,108	0,0,0,0,0,0	162,104,85,112,147,43	0,1,0,0,0,0	288	149
28	0,0,2,0,0,0	2,2,1,6,5,4	0,0,0,0,0,0	4,1,0,0,5,1	279	149
29	0,0,1,0,0,0	2,2,1,6,5,4	0,0,0,0,0,0	4,1,0,0,5,1	208	149
30	99,166,144,101,167,145	9,2,2,1,5,1	107,74,124,192,161,48	1,3,1,0,0,1	219	149
