ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10	AT5G65210	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	44,55,35,35,57,48	17,30,13,8,14,17	43,42,61,52,78,21	2,3,3,1,10,3	574	149	4.67776545832E-06	0.00158709899478714	0.402,0.322,0.411,0.532,0.514,0.423	0.848,0.784,0.841,0.931,0.669,0.645	-0.352
439	AT4G26190	NA	chr4	-	13263656	13266812	13263656	13266462	13266897	13267002	439	10,20,9,10,17,22	4,3,5,5,1,6	7,11,13,12,10,5	0,0,0,4,1,0	499	149	0.000130137790833	0.0181810148957868	0.427,0.666,0.35,0.374,0.835,0.523	1.0,1.0,1.0,0.473,0.749,1.0	-0.341
611	AT4G07405	NA	chr4	+	13027996	13028194	13028071	13028194	13027580	13027892	611	10,20,10,3,11,3	5,6,2,4,4,2	7,3,8,19,14,7	0,0,0,1,3,2	224	149	0.0000431374404293	0.00853761841829896	0.571,0.689,0.769,0.333,0.647,0.499	1.0,1.0,1.0,0.927,0.756,0.7	-0.312
649	AT4G02430	NA	chr4	+	1071273	1071674	1071284	1071674	1070656	1070886	649	21,44,34,40,44,40	20,33,27,19,25,21	14,21,19,33,35,20	31,43,29,59,64,29	160	149	0.000267541845924	0.0353006602260833	0.494,0.554,0.54,0.662,0.621,0.639	0.296,0.313,0.379,0.342,0.337,0.391	0.242
782	AT3G51075	NA	chr3	-	18971490	18971828	18971490	18971628	18971945	18972307	782	5,7,8,10,3,9	2,5,2,2,2,2	7,14,9,20,16,15	1,0,0,0,1,1	349	149	0.0000720029925089	0.0106879442005398	0.516,0.374,0.631,0.681,0.39,0.658	0.749,1.0,1.0,1.0,0.872,0.865	-0.373
822	AT3G46210	NA	chr3	-	16978383	16978502	16978383	16978499	16978864	16978916	822	1,2,1,2,1,3	4,0,1,6,9,5	1,2,0,2,1,1	0,2,1,1,0,0	152	149	0.0000265739674427	0.00613687410727386	0.197,1.0,0.495,0.246,0.098,0.37	1.0,0.495,0.0,0.662,1.0,1.0	-0.292
939	AT1G72640	NA	chr1	-	27347584	27347661	27347584	27347658	27347769	27347856	939	46,109,82,73,79,76	1.46254193158225E+017	72,48,49,65,76,28	5.16374423570643E+017	152	149	3.40473921434E-06	0.00134770927234292	0.236,0.296,0.294,0.312,0.256,0.262	0.12,0.112,0.102,0.101,0.104,0.113	0.167
1006	AT3G26890	NA	chr3	-	9908834	9909086	9908834	9909083	9909317	9910792	1006	1.46243197189241E+017	64,78,76,62,90,77	165,101,130,229,183,74	108,100,131,177,192,70	152	149	0.0000171401455766	0.00486970589290278	0.691,0.753,0.718,0.749,0.724,0.697	0.6,0.498,0.493,0.559,0.483,0.509	0.198
1142	AT4G17310	NA	chr4	-	9685185	9685710	9685185	9685454	9686443	9686616	1142	12,18,25,5,17,19	14,14,14,7,15,8	20,21,22,41,20,8	3,1,6,6,1,2	405	149	0.0000284234169179	0.00613687410727386	0.24,0.321,0.396,0.208,0.294,0.466	0.71,0.885,0.574,0.715,0.88,0.595	-0.406
1239	AT1G10590	NA	chr1	-	3502762	3503049	3502762	3503004	3503369	3503437	1239	3,8,5,3,7,3	19,22,32,19,31,36	7,3,2,7,7,5	6,0,0,3,5,0	194	149	0.0000019692996428	0.00093541733033	0.108,0.218,0.107,0.108,0.148,0.06	0.473,1.0,1.0,0.642,0.518,1.0	-0.647
1282	AT1G60430	NA	chr1	-	22265679	22265748	22265679	22265745	22265831	22266076	1282	23,45,35,27,60,44	30,53,48,22,60,52	38,17,38,55,57,28	17,6,8,23,27,9	152	149	0.0000497979382069	0.00888278228603661	0.429,0.454,0.417,0.546,0.495,0.453	0.687,0.735,0.823,0.701,0.674,0.753	-0.263
1615	AT1G15280	NA	chr1	+	5253545	5253751	5253548	5253751	5253287	5253387	1615	1.66233169155154E+017	1.11194160127177E+017	187,144,139,191,247,82	69,51,37,72,98,29	152	149	1.60186767495E-06	0.00093541733033	0.594,0.541,0.509,0.545,0.46,0.47	0.727,0.735,0.786,0.722,0.712,0.735	-0.216
1790	AT4G03110	NA	chr4	-	1377076	1377410	1377076	1377407	1377507	1377687	1790	103,164,128,99,136,143	50,69,77,66,81,71	1.54122137203157E+017	31,15,18,32,33,16	152	149	8.86414920354E-08	0.000210523543584075	0.669,0.7,0.62,0.595,0.622,0.664	0.83,0.889,0.882,0.861,0.823,0.871	-0.214
2309	AT1G29357	NA	chr1	-	10273930	10275219	10273930	10275147	10275293	10275765	2309	54,92,77,51,70,72	29,65,54,39,60,61	32,25,20,45,33,26	60,53,62,96,78,47	221	149	6.27642509743E-07	0.000496883653546542	0.557,0.488,0.49,0.469,0.44,0.443	0.264,0.241,0.179,0.24,0.222,0.272	0.245
2326	AT2G32700	NA	chr2	+	13870116	13870261	13870122	13870261	13869710	13869938	2326	1.17180138117166E+017	1.15187157129174E+017	61,31,60,69,76,36	139,100,144,183,200,85	155	149	0.000018453622331	0.00486970589290278	0.494,0.481,0.458,0.466,0.478,0.425	0.297,0.23,0.286,0.266,0.268,0.289	0.194
2383	AT2G37480	NA	chr2	+	15739249	15739848	15739252	15739848	15738603	15738899	2383	4.33574517455612E+017	1.50227195167266E+017	5.52366411638673E+017	95,43,79,94,56,41	152	149	0.0000523616640019	0.00888278228603661	0.739,0.713,0.722,0.728,0.692,0.731	0.851,0.893,0.836,0.869,0.922,0.84	-0.148
