ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	16,15,19,7,23,18	15,20,17,12,31,24	11,11,10,20,16,3	16,12,14,27,23,5	232	149	1	1.0	0.407,0.325,0.418,0.273,0.323,0.325	0.306,0.371,0.314,0.322,0.309,0.278	0.028
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	24,15,16,10,10,17	0,0,0,0,0,1	16,5,13,37,16,4	0,0,0,0,0,0	293	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.896	1.0,1.0,1.0,1.0,1.0,1.0	-0.017
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	2,4,8,8,6,9	54,84,63,63,83,75	3,5,2,5,9,2	61,48,45,93,85,25	178	149	1	1.0	0.03,0.038,0.096,0.096,0.057,0.091	0.04,0.08,0.036,0.043,0.081,0.063	0.011
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	209,302,234,195,310,224	18,27,16,24,36,17	222,161,209,238,263,81	17,15,11,14,23,3	158	149	1	1.0	0.916,0.913,0.932,0.885,0.89,0.926	0.925,0.91,0.947,0.941,0.915,0.962	-0.023
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	196,372,289,260,373,261	10,16,5,13,12,20	254,153,187,283,309,115	15,14,16,13,14,4	155	149	1	1.0	0.95,0.957,0.982,0.951,0.968,0.926	0.942,0.913,0.918,0.954,0.955,0.965	0.014
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	82,130,133,88,149,115	0,0,0,0,0,6	82,67,75,110,124,31	0,0,0,0,0,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.949	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	42,62,48,56,48,50	0,0,0,0,1,0	31,24,23,69,37,16	1,0,0,0,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0,0.979,1.0	0.968,1.0,1.0,1.0,1.0,1.0	0.002
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	62,93,97,62,90,117	1,3,0,0,0,0	65,34,64,115,82,25	0,1,1,2,0,0	159	149	1	1.0	0.983,0.967,1.0,1.0,1.0,1.0	1.0,0.97,0.984,0.982,1.0,1.0	0.002
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	44,55,35,35,57,48	17,30,13,8,14,17	43,42,61,52,78,21	2,3,3,1,10,3	574	149	4.67776545832e-06	0.001587098994787143	0.402,0.322,0.411,0.532,0.514,0.423	0.848,0.784,0.841,0.931,0.669,0.645	-0.352
11	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	11	460,729,526,376,652,657	2,0,1,0,1,0	328,216,285,377,536,166	0,0,1,2,3,1	153	149	1	1.0	0.996,1.0,0.998,1.0,0.998,1.0	1.0,1.0,0.996,0.995,0.994,0.994	0.002
12	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	12	14,23,25,14,28,24	2,5,1,4,4,4	11,10,9,7,18,3	3,2,0,5,6,0	182	149	1	1.0	0.851,0.79,0.953,0.741,0.851,0.831	0.75,0.804,1.0,0.534,0.711,1.0	0.036
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	25,35,29,28,36,47	0,2,0,0,0,0	12,13,15,30,31,15	0,0,0,0,0,0	200	149	1	1.0	1.0,0.929,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.012
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	6,15,12,5,13,9	80,131,108,90,116,133	10,7,7,16,19,5	109,72,100,108,143,35	160	149	1	1.0	0.065,0.096,0.094,0.049,0.095,0.059	0.079,0.083,0.061,0.121,0.11,0.117	-0.019
15	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	15	3,4,4,2,11,1	62,129,111,103,135,141	5,0,3,9,5,5	94,52,66,118,98,50	310	149	1	1.0	0.023,0.015,0.017,0.009,0.038,0.003	0.025,0.0,0.021,0.035,0.024,0.046	-0.008
16	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	16	170,272,235,212,242,231	0,4,3,1,0,1	183,165,208,237,282,92	0,1,1,1,1,0	154	149	1	1.0	1.0,0.985,0.987,0.995,1.0,0.996	1.0,0.994,0.995,0.996,0.996,1.0	-0.003
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	18	289,487,360,260,518,391	3,2,5,0,6,5	419,316,351,392,518,199	4,0,2,2,7,0	156	149	1	1.0	0.989,0.996,0.986,1.0,0.988,0.987	0.99,1.0,0.994,0.995,0.986,1.0	-0.003
19	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	19	4,15,3,6,12,4	35,31,44,37,46,35	7,2,2,3,1,0	21,17,22,52,53,14	152	149	1	1.0	0.101,0.322,0.063,0.137,0.204,0.101	0.246,0.103,0.082,0.054,0.018,0.0	0.071
20	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	20	43,38,61,47,46,54	8,14,8,9,12,10	30,13,27,41,29,9	12,7,6,6,10,7	157	149	1	1.0	0.836,0.72,0.879,0.832,0.784,0.837	0.703,0.638,0.81,0.866,0.733,0.55	0.098
22	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	22	122,172,155,151,164,157	6,0,5,2,5,4	119,73,98,162,141,67	4,2,7,0,1,2	167	149	1	1.0	0.948,1.0,0.965,0.985,0.967,0.972	0.964,0.97,0.926,1.0,0.992,0.968	0.003
23	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	23	76,108,92,79,119,106	0,0,0,0,2,0	93,74,78,103,118,37	2,1,1,0,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0,0.983,1.0	0.979,0.986,0.987,1.0,1.0,1.0	0.005
24	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	24	3,1,3,3,2,0	3,3,2,1,5,0	1,1,0,0,0,1	1,0,0,0,1,0	161	149	1	1.0	0.481,0.236,0.581,0.735,0.27,NA	0.481,1.0,NA,NA,0.0,1.0	-0.16
25	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	25	3,21,7,4,11,6	3,4,1,0,1,0	0,0,0,0,2,0	0,1,0,0,0,0	295	149	1	1.0	0.336,0.726,0.78,1.0,0.847,1.0	NA,0.0,NA,NA,1.0,NA	0.281
26	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	26	1383,2230,1626,1609,2554,1993	249,298,265,232,328,310	1927,1615,1777,2554,2926,939	479,303,420,565,577,228	155	149	1	1.0	0.842,0.878,0.855,0.87,0.882,0.861	0.795,0.837,0.803,0.813,0.83,0.798	0.052
27	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	27	9,5,7,3,5,1	10,8,6,3,12,12	1,5,3,5,9,1	3,7,1,6,6,2	158	149	0.841834295474	1.0	0.459,0.371,0.524,0.485,0.282,0.073	0.239,0.402,0.739,0.44,0.586,0.32	-0.089
28	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	28	6,6,10,12,16,7	26,47,50,41,38,31	3,4,2,10,4,1	38,36,27,42,46,17	161	149	1	1.0	0.176,0.106,0.156,0.213,0.28,0.173	0.068,0.093,0.064,0.181,0.074,0.052	0.095
29	"AT5G60580"	NA	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	29	8,11,2,4,14,5	50,56,44,52,64,55	23,3,10,8,22,10	43,23,44,57,56,26	170	149	0.903732695512	1.0	0.123,0.147,0.038,0.063,0.161,0.074	0.319,0.103,0.166,0.11,0.256,0.252	-0.1
30	"AT5G60570"	NA	chr5	+	24348169	24350164	24348367	24350164	24347782	24348026	30	15,31,17,25,41,23	15,5,22,6,14,13	14,22,35,26,49,16	13,18,17,37,29,4	347	149	1	1.0	0.3,0.727,0.249,0.641,0.557,0.432	0.316,0.344,0.469,0.232,0.42,0.632	0.082
