ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	0	7,8	148,188	2,3	142,73	233	341	1	1.0	0.065,0.059	0.02,0.057	0.024
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	1	64,80	13,12	70,26	13,5	212	169	1	1.0	0.797,0.842	0.811,0.806	0.011
2	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163968	21161131	21161353	21164079	21164196	2	50,58	146,193	44,16	148,76	212	489	1	1.0	0.441,0.409	0.407,0.327	0.058
3	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	3	50,58	148,188	44,16	142,73	212	341	1	1.0	0.352,0.332	0.333,0.261	0.045
4	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	4	4,14	49,62	10,9	60,26	180	180	1	1.0	0.075,0.184	0.143,0.257	-0.071
5	"AT5G41220"	NA	chr5	-	16496445	16496499	16496573	16496634	16496277	16496357	16496749	16496823	5	34,31	49,64	27,12	50,16	160	153	1	1.0	0.399,0.317	0.341,0.418	-0.022
8	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	8	6,5	2,9	3,3	6,6	210	203	0.531034317041	1.0	0.744,0.349	0.326,0.326	0.22
9	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	9	427,538	44,38	481,177	42,21	166	117	1	1.0	0.872,0.909	0.89,0.856	0.018
10	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	10	15,32	41,84	14,15	42,24	151	253	1	1.0	0.38,0.39	0.358,0.512	-0.05
11	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	11	178,204	69,134	225,79	124,54	200	172	1	1.0	0.689,0.567	0.609,0.557	0.045
12	"AT4G17140"	NA	chr4	-	9624895	9624980	9625060	9625350	9624504	9624819	9625477	9625581	12	395,466	108,161	124,152	33,38	389	184	1	1.0	0.634,0.578	0.64,0.654	-0.041
13	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	13	30,52	73,119	24,22	105,66	151	221	1	1.0	0.376,0.39	0.251,0.328	0.094
14	"AT4G14385"	NA	chr4	-	8287516	8287544	8288078	8288148	8287347	8287430	8288311	8288412	14	138,156	29,46	153,51	25,16	169	127	1	1.0	0.781,0.718	0.821,0.705	-0.013
15	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	15	19,21	55,57	14,4	95,50	119	152	0.110061400475	1.0	0.306,0.32	0.158,0.093	0.188
16	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	16	136,180	143,144	122,70	161,63	197	175	1	1.0	0.458,0.526	0.402,0.497	0.042
17	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	17	89,128	220,227	82,53	232,126	170	240	1	1.0	0.364,0.443	0.333,0.373	0.05
