ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	0	1,0	78,95	0,0	76,40	198	198	1	1.0	0.013,0.0	0.0,0.0	0.006
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	1	59,76	13,12	69,23	13,5	198	169	1	1.0	0.795,0.844	0.819,0.797	0.011
2	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163968	21161131	21161353	21164079	21164196	2	45,54	76,89	43,13	75,39	198	198	1	1.0	0.372,0.378	0.364,0.25	0.068
3	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	3	45,54	78,95	43,13	76,40	198	198	1	1.0	0.366,0.362	0.361,0.245	0.061
4	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	4	4,14	49,62	10,9	60,26	180	180	1	1.0	0.075,0.184	0.143,0.257	-0.071
5	"AT5G41220"	NA	chr5	-	16496445	16496499	16496573	16496634	16496277	16496357	16496749	16496823	5	34,31	49,64	27,12	50,16	160	153	1	1.0	0.399,0.317	0.341,0.418	-0.022
8	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	8	5,4	2,9	3,3	6,6	198	198	0.775547735816	1.0	0.714,0.308	0.333,0.333	0.178
9	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	9	427,538	44,38	480,177	42,21	166	117	1	1.0	0.872,0.909	0.89,0.856	0.018
10	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	10	15,32	28,52	14,15	26,21	151	198	1	1.0	0.413,0.447	0.414,0.484	-0.019
11	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	11	175,202	69,134	224,79	124,54	198	172	1	1.0	0.688,0.567	0.611,0.56	0.042
12	"AT4G17140"	NA	chr4	-	9624895	9624980	9625060	9625350	9624504	9624819	9625477	9625581	12	132,165	108,160	43,45	33,38	198	184	1	1.0	0.532,0.489	0.548,0.524	-0.026
13	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	13	30,52	50,59	24,22	50,30	151	198	1	1.0	0.44,0.536	0.386,0.49	0.05
14	"AT4G14385"	NA	chr4	-	8287516	8287544	8288078	8288148	8287347	8287430	8288311	8288412	14	138,156	29,46	153,51	25,16	169	127	1	1.0	0.781,0.718	0.821,0.705	-0.013
15	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	15	19,21	55,57	14,4	95,50	119	152	0.110061400475	1.0	0.306,0.32	0.158,0.093	0.188
16	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	16	135,180	142,144	122,70	161,62	197	175	1	1.0	0.458,0.526	0.402,0.501	0.04
17	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	17	89,128	171,174	82,53	173,91	170	198	1	1.0	0.377,0.461	0.356,0.404	0.039
18	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	18	27,31	50,72	39,10	73,29	158	198	1	1.0	0.404,0.35	0.401,0.302	0.025
20	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375	20	55,51	74,89	35,18	83,46	148	198	0.793435989047	1.0	0.499,0.434	0.361,0.344	0.114
21	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	21	145,304	221,379	333,146	581,265	198	198	1	1.0	0.396,0.445	0.364,0.355	0.061
22	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	22	22,39	52,71	25,12	74,19	143	198	1	1.0	0.369,0.432	0.319,0.467	0.007
23	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	23	375,441	190,284	403,215	235,127	180	143	1	1.0	0.611,0.552	0.577,0.574	0.006
