ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
8	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081
12	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170
23	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388
28	"AT5G57960"	NA	chr5	-	23465534	23465949	23465806	23465949	23465144	23465259
45	"AT5G53020"	NA	chr5	+	21498423	21499440	21498423	21498605	21499888	21500829
47	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21164079	21164196
52	"AT5G48640"	NA	chr5	-	19725196	19725493	19725386	19725493	19724984	19725029
54	"AT5G48545"	NA	chr5	+	19676967	19677600	19676967	19677034	19677693	19677747
59	"AT5G47455"	NA	chr5	+	19251077	19251251	19251077	19251196	19251934	19252379
62	"AT5G46250"	NA	chr5	+	18757110	18757162	18757110	18757158	18757250	18757315
63	"AT5G46250"	NA	chr5	+	18757400	18757560	18757400	18757556	18757715	18757785
70	"AT5G41700"	NA	chr5	+	16676053	16676141	16676053	16676135	16676482	16676619
71	"AT5G41690"	NA	chr5	-	16674167	16674493	16674361	16674493	16674001	16674075
72	"AT5G41220"	NA	chr5	-	16496445	16496634	16496573	16496634	16496277	16496357
73	"AT5G41220"	NA	chr5	-	16496573	16496823	16496749	16496823	16496445	16496499
74	"AT5G40910"	NA	chr5	+	16395210	16395973	16395210	16395275	16396097	16397169
75	"AT5G40910"	NA	chr5	+	16395210	16396001	16395210	16395275	16396097	16397169
81	"AT5G37380"	NA	chr5	-	14819034	14819105	14819062	14819105	14816760	14818457
82	"AT5G37340"	NA	chr5	-	14789310	14789409	14789342	14789409	14789165	14789219
93	"AT5G26980"	NA	chr5	-	9488445	9488831	9488704	9488831	9488132	9488361
111	"AT5G20240"	NA	chr5	+	6830636	6830838	6830636	6830736	6830926	6830971
113	"AT5G19560"	NA	chr5	+	6602909	6603420	6602909	6603085	6604053	6604170
120	"AT5G17300"	NA	chr5	-	5691550	5691810	5691698	5691810	5691073	5691388
124	"AT5G15540"	NA	chr5	-	5056536	5056646	5056550	5056646	5055961	5056209
125	"AT5G15540"	NA	chr5	-	5056536	5056646	5056550	5056646	5055961	5056217
149	"AT5G07570"	NA	chr5	+	2393102	2394677	2393102	2394413	2394758	2396329
154	"AT5G06690"	NA	chr5	-	2060871	2061047	2060980	2061047	2060442	2060749
156	"AT5G06100"	NA	chr5	+	1837913	1838421	1837913	1838029	1838502	1838899
167	"AT5G04090"	NA	chr5	-	1106878	1107660	1107581	1107660	1106164	1106593
171	"AT5G02810"	NA	chr5	-	640621	641050	640888	641050	640285	640450
173	"AT5G28770"	NA	chr5	-	10796987	10797271	10797195	10797271	10796458	10796920
175	"AT5G01470"	NA	chr5	+	192128	192227	192128	192215	192301	192769
195	"AT5G14780"	NA	chr5	+	4776732	4777646	4776732	4777129	4777733	4777933
196	"AT5G14780"	NA	chr5	+	4776732	4777646	4776732	4777129	4777758	4777933
218	"AT4G34090"	NA	chr4	-	16328564	16328663	16328568	16328663	16328397	16328479
219	"AT4G34090"	NA	chr4	-	16328564	16328663	16328568	16328663	16328397	16328493
220	"AT4G33520"	NA	chr4	+	16125440	16125525	16125440	16125521	16125625	16126150
221	"AT4G33180"	NA	chr4	+	16001120	16001670	16001120	16001438	16001775	16001843
226	"AT4G32850"	NA	chr4	+	15853669	15853960	15853669	15853753	15854043	15854241
228	"AT4G32850"	NA	chr4	+	15854164	15854241	15854164	15854211	15854362	15855186
241	"AT4G31650"	NA	chr4	+	15331877	15332352	15331877	15332327	15332438	15332563
246	"AT5G56180"	NA	chr5	-	22740073	22740326	22740255	22740326	22739912	22739974
252	"AT5G64460"	NA	chr5	-	25775305	25775568	25775482	25775568	25775044	25775106
261	"AT4G26190"	NA	chr4	-	13263656	13267002	13266897	13267002	13263299	13263363
284	"AT5G07390"	NA	chr5	-	2338618	2338736	2338622	2338736	2338420	2338528
292	"AT4G20010"	NA	chr4	+	10842918	10843031	10842918	10843027	10843223	10843329
294	"AT4G19670"	NA	chr4	-	10701503	10702174	10701833	10702174	10700919	10701365
304	"AT4G19420"	NA	chr4	-	10588210	10588431	10588377	10588431	10587985	10588091
327	"AT4G14385"	NA	chr4	-	8287516	8288148	8288078	8288148	8287347	8287430
338	"AT4G10770"	NA	chr4	-	6631550	6631877	6631722	6631877	6630595	6630865
339	"AT4G10430"	NA	chr4	-	6455374	6455883	6455796	6455883	6454812	6455241
356	"AT4G04620"	NA	chr4	-	2329889	2330590	2330059	2330590	2329401	2329457
362	"AT4G03200"	NA	chr4	+	1408158	1408858	1408158	1408589	1409307	1409386
370	"AT4G02430"	NA	chr4	+	1070656	1071674	1070656	1070886	1071842	1071928
389	"AT3G62620"	NA	chr3	+	23159747	23160320	23159747	23160075	23160409	23160543
404	"AT3G59310"	NA	chr3	-	21923171	21923254	21923173	21923254	21923010	21923062
406	"AT4G14300"	NA	chr4	+	8231771	8233159	8231771	8232877	8233308	8234281
413	"AT3G57410"	NA	chr3	-	21250819	21251121	21250981	21251121	21249753	21249858
420	"AT3G55880"	NA	chr3	+	20737315	20738445	20737315	20737584	20738625	20738967
421	"AT3G55850"	NA	chr3	-	20724648	20725024	20724922	20725024	20724352	20724459
448	"AT3G49645"	NA	chr3	-	18404365	18404987	18404702	18404987	18404201	18404269
449	"AT3G49500"	NA	chr3	-	18350490	18353673	18353466	18353673	18348980	18350068
455	"AT3G48360"	NA	chr3	-	17909584	17910235	17910092	17910235	17908971	17909312
460	"AT3G47010"	NA	chr3	-	17317588	17317776	17317593	17317776	17317316	17317510
472	"AT2G05520"	NA	chr2	+	2026523	2026628	2026523	2026610	2026649	2027283
473	"AT2G05520"	NA	chr2	+	2026523	2026628	2026523	2026610	2026670	2027117
