ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	25,30	19,44	24,4	31,17	182	99	0.869285225006	1.0	0.417,0.271	0.296,0.113	0.139
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	24,20	0,1	24,7	1,0	198	99	1	1.0	1.0,0.909	0.923,1.0	-0.007
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	4,9	80,111	4,1	101,34	128	99	1	1.0	0.037,0.059	0.03,0.022	0.022
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	287,321	30,25	365,127	31,9	108	99	1	1.0	0.898,0.922	0.915,0.928	-0.011
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	359,495	10,27	400,209	35,8	105	99	1	1.0	0.971,0.945	0.915,0.961	0.02
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	109,149	0,2	87,49	0,0	105	99	1	1.0	1.0,0.986	1.0,1.0	-0.007
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	50,62	0,0	46,19	1,1	102	99	1	1.0	1.0,1.0	0.978,0.949	0.036
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	687,939	4,1	551,225	1,0	103	99	1	1.0	0.994,0.999	0.998,1.0	-0.003
11	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	11	36,33	10,9	20,10	4,0	132	99	0.434131891838	1.0	0.73,0.733	0.789,1.0	-0.163
12	"AT5G65060"	NA	chr5	+	25990613	25991412	25990963	25991412	25990283	25990325	12	132,150	1,0	124,63	0,0	198	99	1	1.0	0.985,1.0	1.0,1.0	-0.008
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	38,71	0,2	32,20	0,0	150	99	1	1.0	1.0,0.959	1.0,1.0	-0.02
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	14,13	125,180	12,8	172,53	110	99	1	1.0	0.092,0.061	0.059,0.12	-0.013
