ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
12	"AT5G65060"	NA	chr5	+	25990613	25991412	25990963	25991412	25990283	25990325
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087
35	"AT5G66180"	NA	chr5	+	26450357	26450585	26450523	26450585	26450136	26450271
56	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605
58	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440
64	"AT5G52070"	NA	chr5	+	21163578	21163968	21163726	21163968	21161131	21161353
80	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493
83	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034
90	"AT5G47080"	NA	chr5	-	19125515	19125625	19125515	19125610	19126159	19126694
95	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158
107	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141
108	"AT5G41220"	NA	chr5	-	16496445	16496634	16496445	16496499	16496749	16496823
111	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275
117	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280
131	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
175	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
187	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
201	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
202	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
203	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
215	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056536	5056646
