ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	3	4,0	92,168	0,0	76,45	180	99	1	1.0	0.023,0.0	0.0,0.0	0.011
4	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	4	1,5	4,1	3,2	0,1	158	99	0.0200526999405	0.31890261518279034	0.135,0.758	1.0,0.556	-0.332
5	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	5	0,0	5,13	1,0	1,1	120	99	1	1.0	0.0,0.0	0.452,0.0	-0.226
6	"AT5G64630"	NA	chr5	+	25833650	25833772	25833650	25833762	25833856	25833883	6	1,0	8,12	1,0	4,0	109	99	1	1.0	0.102,0.0	0.185,NA	-0.134
7	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	7	0,0	9,16	1,0	14,17	150	99	1	1.0	0.0,0.0	0.045,0.0	-0.022
8	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	8	55,48	5,6	95,43	9,7	134	99	1	1.0	0.89,0.855	0.886,0.819	0.02
9	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	9	5,2	148,304	8,6	181,77	309	99	1	1.0	0.011,0.002	0.014,0.024	-0.013
12	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	12	174,266	0,0	195,80	0,2	233	99	1	1.0	1.0,1.0	1.0,0.944	0.028
13	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	13	14,10	2,0	2,5	0,0	408	99	1	1.0	0.629,1.0	1.0,1.0	-0.185
14	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	14	5,4	4,9	3,2	5,1	192	99	1	1.0	0.392,0.186	0.236,0.508	-0.083
