ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	6,3	11,11	0,0	5,1	175	99	0.408380742387	1.0	0.236,0.134	0.0,0.0	0.185
1	191,147	411,378	78,55	330,184	202	99	1	1.0	0.186,0.16	0.104,0.128	0.057
2	84,56	440,436	42,27	273,176	201	99	1	1.0	0.086,0.059	0.07,0.07	0.002
3	9,14	47,20	12,4	14,7	177	99	0.790116502739	1.0	0.097,0.281	0.324,0.242	-0.094
4	82,55	204,168	39,12	119,76	223	99	1	1.0	0.151,0.127	0.127,0.066	0.043
5	25,26	230,183	10,17	115,58	196	99	1	1.0	0.052,0.067	0.042,0.129	-0.026
6	28,52	10,22	27,18	9,9	246	99	1	1.0	0.53,0.487	0.547,0.446	0.012
7	54,45	4,8	26,20	2,5	191	99	1	1.0	0.875,0.745	0.871,0.675	0.037
8	966,614	190,162	442,201	127,75	188	99	1	1.0	0.728,0.666	0.647,0.585	0.081
9	26,3	0,1	22,4	2,2	192	99	0.488232831001	1.0	1.0,0.607	0.85,0.508	0.124
10	260,286	726,725	115,120	521,339	178	99	1	1.0	0.166,0.18	0.109,0.164	0.036
11	322,287	5409,4792	275,161	4030,2524	162	99	1	1.0	0.035,0.035	0.04,0.038	-0.004
12	72,57	85,135	40,31	67,33	205	99	1	1.0	0.29,0.169	0.224,0.312	-0.039
13	176,100	678,546	87,33	425,222	175	99	1	1.0	0.128,0.094	0.104,0.078	0.02
14	6,5	75,80	8,1	37,17	182	99	1	1.0	0.042,0.033	0.105,0.031	-0.03
15	39,37	76,87	19,15	37,23	196	99	1	1.0	0.206,0.177	0.206,0.248	-0.035
16	5,19	92,75	6,6	46,26	197	99	1	1.0	0.027,0.113	0.062,0.104	-0.013
17	268,229	13,29	101,65	23,10	222	99	0.382180594185	1.0	0.902,0.779	0.662,0.744	0.137
18	0,3	103,127	0,1	69,37	201	99	1	1.0	0.0,0.012	0.0,0.013	-0.0
19	70,54	140,156	36,28	74,43	182	99	1	1.0	0.214,0.158	0.209,0.262	-0.049
20	8,15	108,83	4,10	69,39	285	99	1	1.0	0.025,0.059	0.02,0.082	-0.009
21	5,0	37,31	5,3	18,15	175	99	1	1.0	0.071,0.0	0.136,0.102	-0.083
22	49,39	266,219	22,18	145,79	407	99	1	1.0	0.043,0.042	0.036,0.053	-0.002
23	6,0	26,15	2,3	9,5	194	99	1	1.0	0.105,0.0	0.102,0.234	-0.116
24	7,10	18,14	7,1	11,2	165	99	1	1.0	0.189,0.3	0.276,0.231	-0.009
26	161,117	126,118	115,64	61,50	237	99	1	1.0	0.348,0.293	0.441,0.348	-0.074
27	15,16	425,444	15,7	288,154	181	99	1	1.0	0.019,0.019	0.028,0.024	-0.007
28	12,22	0,0	33,15	0,1	191	99	1	1.0	1.0,1.0	1.0,0.886	0.057
29	88,78	3639,3295	55,25	1829,1189	174	99	1	1.0	0.014,0.013	0.017,0.012	-0.001
30	53,41	3560,3448	13,15	1833,1185	190	99	1	1.0	0.008,0.006	0.004,0.007	0.002
31	9,21	284,205	4,8	176,92	187	99	1	1.0	0.017,0.051	0.012,0.044	0.006
32	195,160	7,5	112,118	1,5	209	99	1	1.0	0.93,0.938	0.981,0.918	-0.016
33	340,231	1,0	200,174	0,0	244	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
34	9,13	47,26	70,75	20,7	269	99	3.16683745893e-09	7.066365948130623e-07	0.066,0.155	0.563,0.798	-0.57
35	105,96	756,655	91,69	401,250	180	99	1	1.0	0.071,0.075	0.111,0.132	-0.049
36	20,22	88,75	17,1	36,26	227	99	1	1.0	0.09,0.113	0.171,0.016	0.008
37	10,3	122,123	3,1	60,40	171	99	1	1.0	0.045,0.014	0.028,0.014	0.008
40	33,54	403,332	22,9	238,138	170	99	1	1.0	0.046,0.087	0.051,0.037	0.023
41	312,315	30,33	133,88	9,12	177	99	1	1.0	0.853,0.842	0.892,0.804	-0.001
43	24,11	21,18	9,10	15,8	196	99	1	1.0	0.366,0.236	0.233,0.387	-0.009
44	22,15	22,13	19,7	30,5	172	99	1	1.0	0.365,0.399	0.267,0.446	0.025
45	11,2	7,5	0,0	2,2	177	99	0.0154073597593	0.3902072391883897	0.468,0.183	0.0,0.0	0.326
47	39,7	26,9	0,4	5,1	366	99	0.0477990327966	0.8768145221197972	0.289,0.174	0.0,0.52	-0.029
48	45,9	6,0	0,4	1,0	512	99	0.173001154007	1.0	0.592,1.0	0.0,1.0	0.296
49	12,2	36,9	0,0	5,1	203	99	0.876694226119	1.0	0.14,0.098	0.0,0.0	0.119
50	145,110	683,665	45,19	358,212	201	99	1	1.0	0.095,0.075	0.058,0.042	0.035
51	452,382	2,6	289,149	6,4	190	99	1	1.0	0.992,0.971	0.962,0.951	0.025
52	25,9	1,3	11,5	0,0	217	99	0.678081796218	1.0	0.919,0.578	1.0,1.0	-0.252
53	41,13	14,12	26,7	7,5	433	99	1	1.0	0.401,0.199	0.459,0.242	-0.05
54	11,3	2,0	5,4	3,0	203	99	0.731898538453	1.0	0.728,1.0	0.448,1.0	0.14
