ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	93,143	2,0	166,128	0,0	198	99	1	1.0	0.959,1.0	1.0,1.0	-0.02
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	0,4	187,249	1,0	214,188	180	99	1	1.0	0.0,0.009	0.003,0.0	0.003
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	5,6	2,9	9,13	8,8	158	99	1	1.0	0.61,0.295	0.413,0.505	-0.006
7	"AT5G64630"	NA	chr5	+	25833650	25833772	25833650	25833762	25833856	25833883	7	3,0	21,17	0,0	46,15	109	99	1	1.0	0.115,0.0	0.0,0.0	0.058
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,1	27,26	1,0	37,23	150	99	1	1.0	0.0,0.025	0.018,0.0	0.004
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	85,188	13,17	164,169	20,18	134	99	1	1.0	0.828,0.891	0.858,0.874	-0.007
10	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	10	1,2	302,372	22,14	327,277	198	99	1	1.0	0.002,0.003	0.033,0.025	-0.027
13	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	13	217,351	0,4	247,381	1,2	198	99	1	1.0	1.0,0.978	0.992,0.99	-0.002
14	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	14	10,23	0,1	3,5	0,0	198	99	1	1.0	1.0,0.92	1.0,1.0	-0.04
15	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	15	15,8	8,9	14,13	14,12	192	99	1	1.0	0.492,0.314	0.34,0.358	0.054
