ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	19,57	43,50	47,50	56,40	182	99	1	1.0	0.194,0.383	0.313,0.405	-0.071
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	38,31	0,0	67,38	3,0	243	99	1	1.0	1.0,1.0	0.901,1.0	0.049
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	6,14	136,178	15,20	175,187	128	99	1	1.0	0.033,0.057	0.062,0.076	-0.024
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	496,642	51,50	545,557	42,45	108	99	1	1.0	0.899,0.922	0.922,0.919	-0.01
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	663,964	30,62	694,834	44,40	105	99	1	1.0	0.954,0.936	0.937,0.952	0.001
5	"AT5G66190"	NA	chr5	-	26452349	26452483	26452349	26452478	26452571	26452800	5	2986,3817	0,0	4554,5040	1,0	104	99	1	1.0	1.0,1.0	1.0,1.0	0.0
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	92,99	0,0	141,76	1,0	102	99	1	1.0	1.0,1.0	0.993,1.0	0.004
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	142,192	1,0	262,189	5,0	109	99	1	1.0	0.992,1.0	0.979,1.0	0.006
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	805,1330	0,1	792,1093	3,6	103	99	1	1.0	1.0,0.999	0.996,0.994	0.005
11	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	11	44,77	12,9	27,60	10,19	132	99	0.753090107076	1.0	0.733,0.865	0.669,0.703	0.113
12	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	12	65,105	1,0	70,79	0,0	150	99	1	1.0	0.977,1.0	1.0,1.0	-0.012
13	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	13	12,26	187,276	42,31	228,303	110	99	1	1.0	0.055,0.078	0.142,0.084	-0.046
14	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	14	10,19	302,372	32,24	327,277	260	99	1	1.0	0.012,0.019	0.036,0.032	-0.019
15	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	15	364,523	3,3	506,565	2,1	104	99	1	1.0	0.991,0.994	0.996,0.998	-0.005
16	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	16	659,1164	7,21	829,1157	8,14	106	99	1	1.0	0.989,0.981	0.99,0.987	-0.003
17	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	17	12,23	73,96	17,13	119,98	102	99	1	1.0	0.138,0.189	0.122,0.114	0.046
18	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	18	56,70	15,13	52,44	13,13	107	99	1	1.0	0.775,0.833	0.787,0.758	0.032
19	"AT5G63400"	NA	chr5	-	25393463	25393553	25393463	25393522	25393644	25393812	19	1707,2142	0,1	2767,2456	0,0	130	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
20	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	20	293,375	7,11	351,310	9,9	117	99	1	1.0	0.973,0.966	0.971,0.967	0.001
21	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	21	172,266	2,5	243,223	4,6	102	99	1	1.0	0.988,0.981	0.983,0.973	0.006
22	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	22	2,5	0,11	0,0	1,3	111	99	0.042664566825	1.0	1.0,0.288	0.0,0.0	0.644
23	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	23	7,25	0,1	2,5	0,0	245	99	1	1.0	1.0,0.91	1.0,1.0	-0.045
24	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	24	3061,4711	435,641	4885,5387	1128,1130	105	99	1	1.0	0.869,0.874	0.803,0.818	0.061
25	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	25	7,10	13,30	13,9	14,16	108	99	0.678634604203	1.0	0.33,0.234	0.46,0.34	-0.118
26	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	26	13,31	58,64	14,19	100,86	111	99	1	1.0	0.167,0.302	0.111,0.165	0.096
27	"AT5G60580"	NA	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	27	11,36	126,149	23,56	127,150	120	99	1	1.0	0.067,0.166	0.13,0.235	-0.066
28	"AT5G60570"	NA	chr5	+	24348169	24350164	24348367	24350164	24347782	24348026	28	50,117	16,26	77,103	65,62	297	99	0.011153769447	0.5668593494508667	0.51,0.6	0.283,0.356	0.235
29	"AT5G60570"	NA	chr5	+	24348169	24350164	24348379	24350164	24347782	24348026	29	50,119	111,159	86,108	151,162	309	99	1	1.0	0.126,0.193	0.154,0.176	-0.005
30	"AT5G60570"	NA	chr5	+	24348367	24350164	24348379	24350164	24347782	24348026	30	16,28	111,159	74,67	151,162	111	99	0.0498026670114	1.0	0.114,0.136	0.304,0.269	-0.161
32	"AT5G60120"	NA	chr5	+	24210578	24211094	24210761	24211094	24209970	24210409	32	8,17	131,169	17,10	256,203	282	99	1	1.0	0.021,0.034	0.023,0.017	0.008
