ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	1,7	11,20	0,2	8,6	175	99
1	95,164	239,354	185,154	463,457	202	99
2	61,78	245,445	75,110	348,461	201	99
3	15,8	38,27	18,7	50,39	177	99
4	50,66	160,202	64,43	174,216	223	99
5	11,20	151,184	24,29	157,149	196	99
6	40,38	13,11	76,34	20,18	246	99
7	51,40	5,10	36,49	12,10	191	99
8	649,941	140,182	595,662	132,185	188	99
9	10,16	0,0	18,24	2,0	192	99
10	160,293	566,816	205,217	757,822	178	99
11	247,353	3963,6046	273,443	3656,6664	162	99
12	47,70	54,119	85,65	101,91	205	99
13	92,142	436,611	142,161	634,758	175	99
14	4,7	37,53	5,5	66,68	182	99
15	12,31	67,97	47,53	61,71	196	99
16	18,15	65,85	18,25	89,96	197	99
17	187,289	20,40	246,221	44,20	222	99
18	0,0	97,115	8,2	106,97	201	99
19	53,87	144,160	94,81	118,136	182	99
20	10,13	85,108	11,34	98,113	285	99
21	2,4	28,28	3,4	31,26	175	99
22	28,39	170,242	41,50	168,260	407	99
23	2,11	8,13	7,2	9,8	194	99
24	11,18	15,13	14,12	29,15	165	99
26	157,166	92,145	140,219	118,112	237	99
27	8,12	319,447	20,31	452,466	181	99
28	21,23	0,0	42,38	0,1	191	99
29	48,107	2587,4008	42,85	2961,3822	174	99
30	51,67	2504,4114	32,46	2953,3767	190	99
31	13,16	231,360	13,23	264,287	187	99
32	116,239	0,0	203,231	6,0	209	99
33	13,20	23,35	149,96	23,25	269	99
34	97,119	444,784	123,157	615,751	180	99
35	8,17	48,68	9,9	77,85	227	99
36	9,10	95,141	3,1	128,113	171	99
39	30,60	262,393	53,33	296,355	170	99
40	172,290	9,30	209,316	24,36	177	99
42	14,14	11,13	11,33	21,15	196	99
43	15,10	10,12	16,17	18,20	172	99
44	4,2	2,5	0,2	0,0	177	99
45	4,2	0,11	0,2	1,3	189	99
46	1,16	7,14	0,1	2,1	366	99
47	1,27	0,1	0,5	0,0	512	99
48	0,14	10,20	0,4	3,5	203	99
49	109,156	565,653	77,94	568,629	201	99
50	362,483	1,4	608,460	2,7	190	99
51	18,16	0,4	19,34	0,0	217	99
52	29,32	15,15	30,59	26,21	433	99
53	11,8	6,4	7,15	5,7	203	99
55	163,216	0,0	240,249	2,0	195	99
58	28,22	43,41	29,48	17,35	197	99
59	64,123	490,645	119,147	509,590	227	99
60	37,59	207,306	88,128	226,260	197	99
61	140,193	27,76	332,224	60,54	1142	99
63	39,51	33,115	43,45	19,88	243	99
64	27,34	76,153	133,129	69,70	191	99
65	3,14	51,54	8,15	68,48	204	99
66	8,10	11,20	5,10	10,14	165	99
67	10,21	58,64	9,15	100,86	177	99
68	57,84	45,96	51,66	64,61	209	99
69	63,86	40,48	74,78	80,32	428	99
70	9,7	1,0	22,7	0,0	367	99
73	103,115	30,24	170,146	88,71	320	99
74	50,59	222,279	107,94	336,233	299	99
76	17,41	146,154	42,26	237,196	466	99
77	12,34	107,141	29,27	115,122	194	99
78	10,39	141,233	34,25	116,151	178	99
79	0,2	146,240	0,1	116,167	180	99
80	74,127	39,75	105,60	46,56	572	99
81	43,65	171,260	75,96	194,238	197	99
83	41,97	249,431	152,167	289,382	185	99
84	576,802	213,377	645,859	272,355	178	99
85	23,22	45,61	56,32	83,80	599	99
88	1,0	6,8	0,3	6,11	231	99
89	11,14	52,91	23,48	98,156	194	99
90	18,23	79,137	33,50	81,160	342	99
91	51,50	64,87	66,34	89,81	601	99
92	16,26	0,4	16,22	1,2	173	99
93	18,32	187,381	14,32	297,374	177	99
94	2,0	4,0	0,0	8,13	229	99
95	1,1	0,0	8,7	0,1	227	99
96	152,216	159,214	163,152	192,161	251	99
97	11,5	150,197	11,24	48,24	254	99
98	8,15	178,263	9,5	235,229	245	99
99	36,72	28,48	37,65	46,36	405	99
100	284,485	5058,8011	269,433	5058,6340	176	99
101	650,890	29,41	987,952	15,19	184	99
103	230,348	85,152	448,430	93,159	1707	99
104	3062,3143	38,41	4610,3967	43,30	152	99
105	1298,2017	255,408	1895,1849	431,420	189	99
106	28,72	122,260	59,67	172,204	424	99
107	24,54	4,7	50,61	22,18	385	99
108	0,4	14,15	1,2	21,13	179	99
109	25,39	6,21	31,32	17,22	188	99
111	156,256	171,256	114,234	247,308	208	99
112	2,1	10,14	1,0	15,15	203	99
113	20,35	40,63	26,36	51,82	178	99
114	37,45	41,85	66,64	67,45	1059	99
115	43,44	20,21	51,69	17,15	196	99
116	6,11	53,76	9,6	86,73	190	99
117	11,12	236,307	19,10	368,347	232	99
118	10,18	65,125	11,13	91,123	172	99
119	88,124	90,113	118,153	106,107	222	99
120	132,187	104,158	105,107	93,141	322	99
121	180,259	12,19	164,172	12,17	547	99
122	53,83	81,126	66,70	106,129	238	99
123	39,59	3,2	55,63	0,1	197	99
124	229,359	49,82	398,359	37,44	178	99
125	14,10	49,64	10,14	54,47	319	99
126	55,83	17,45	148,133	26,29	963	99
127	1,0	9,3	7,0	88,12	181	99
128	77,135	51,91	156,124	126,128	255	99
129	27,53	124,149	89,131	194,174	221	99
131	240,325	37,71	455,348	27,15	448	99
132	119,154	424,635	149,157	596,539	194	99
133	23,34	38,60	41,34	31,57	251	99
134	23,32	26,28	41,34	66,43	248	99
135	70,84	214,397	35,142	335,347	225	99
136	22,31	14,6	74,38	8,18	784	99
137	37,39	5,4	86,71	5,3	453	99
138	83,98	0,0	205,146	1,1	1382	99
139	49,56	4,3	113,92	4,6	547	99
140	0,4	23,22	13,11	11,12	183	99
143	29,53	12,19	32,27	18,21	202	99
144	55,72	28,21	127,110	29,22	1469	99
145	59,93	40,45	150,131	34,50	1617	99
146	8,23	55,49	32,24	23,31	177	99
147	4,12	13,28	6,2	59,60	177	99
148	8,30	44,45	8,17	36,44	168	99
149	2,15	8,32	27,36	13,14	233	99
150	2,16	22,60	11,8	81,93	217	99
155	16,20	149,284	29,18	239,255	174	99
157	18,9	7,19	20,28	34,16	1334	99
158	6,5	18,27	6,3	47,23	212	99
159	22,22	9,10	78,15	13,16	308	99
161	222,265	387,381	246,279	411,449	296	99
162	2,0	0,5	0,1	0,3	165	99
163	10,21	88,251	23,32	150,256	181	99
164	130,222	351,421	239,204	441,512	352	99
166	17,37	1,3	18,30	1,0	470	99
167	29,57	0,5	40,63	6,3	532	99
168	13,30	2,8	33,33	4,4	181	99
169	98,144	268,458	153,166	588,648	233	99
170	102,148	5,6	241,240	5,13	293	99
171	69,80	57,132	120,123	89,113	266	99
172	101,134	0,5	208,195	0,1	456	99
173	43,65	88,148	116,87	118,135	249	99
174	98,153	3,10	147,229	14,15	365	99
175	970,1461	11,19	1466,1794	15,16	202	99
176	1050,1593	12,31	1595,1943	27,33	223	99
177	34,40	96,97	66,74	108,111	391	99
178	15,21	8,12	33,31	17,24	272	99
179	18,38	59,119	36,35	58,80	178	99
180	173,224	153,285	697,622	289,277	609	99
181	28,51	166,250	175,168	245,287	192	99
182	3,2	118,182	10,4	150,149	195	99
183	2,0	9,6	1,4	15,15	189	99
184	7,18	61,86	9,6	68,75	196	99
185	62,96	130,245	91,91	212,226	182	99
186	80,114	27,52	80,121	77,62	368	99
187	42,67	123,175	41,50	164,163	204	99
188	13,32	157,300	27,98	230,626	185	99
189	8,15	80,99	7,1	27,70	186	99
190	5,11	76,135	18,14	124,166	187	99
191	26,10	0,0	21,22	7,3	195	99
192	17,28	86,116	34,41	113,143	285	99
195	21,35	56,76	34,72	89,63	189	99
196	12,46	45,66	32,80	105,52	191	99
197	1,8	35,21	28,8	78,85	192	99
198	80,147	33,52	100,99	55,60	1187	99
199	50,74	17,16	51,65	23,26	189	99
200	2,7	93,149	11,15	135,142	172	99
201	114,186	6,9	188,181	9,4	183	99
203	0,2	0,4	0,0	1,3	190	99
204	7,10	2,6	36,33	7,11	331	99
205	0,7	5,5	9,14	8,17	174	99
207	5,0	97,204	8,2	126,98	171	99
208	7,29	148,225	20,19	181,234	201	99
209	1,0	88,1	14,0	888,4	229	99
210	4,3	53,82	5,9	51,62	186	99
211	17,50	44,92	15,48	46,85	197	99
212	5,8	8,23	2,6	17,11	189	99
213	7,14	12,16	20,14	16,18	168	99
215	24,25	4,15	37,33	18,15	233	99
216	35,43	426,597	42,52	456,457	290	99
217	8,8	96,178	14,10	147,147	283	99
218	20,33	281,433	42,52	333,298	196	99
219	370,562	114,145	541,519	162,179	168	99
220	140,177	0,0	162,190	0,1	221	99
221	42,43	1031,1375	48,74	1413,1409	203	99
222	45,72	33,49	16,28	6,24	284	99
223	5,19	87,148	5,6	68,56	224	99
224	112,169	5107,7485	135,258	5819,8025	292	99
225	27,15	3,1	12,10	2,4	230	99
226	19,17	13,13	13,21	14,18	306	99
227	10,10	99,201	7,9	102,114	173	99
228	8,12	75,141	4,8	87,94	214	99
229	8,18	63,109	6,5	86,84	187	99
230	28,33	57,85	36,22	64,61	361	99
231	24,36	34,59	23,34	41,59	187	99
232	108,112	10,3	141,120	2,6	360	99
233	850,1082	2,3	1437,1057	2,3	921	99
235	157,248	31,35	339,249	35,21	195	99
236	278,389	18,25	518,436	26,14	168	99
237	112,124	1124,1260	120,112	1198,1384	226	99
238	2,0	27,44	0,2	27,31	186	99
239	14,11	11,17	22,18	14,1	185	99
