ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781	0	2764,3821	6,6	3415,3823	1,4	188	99	1	1.0	0.996,0.997	0.999,0.998	-0.002
1	"AT5G67110"	NA	chr5	-	26785761	26785827	26785617	26785683	26785917	26785989	1	53,41	0,0	70,61	3,0	165	99	1	1.0	1.0,1.0	0.933,1.0	0.033
2	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511	2	220,353	3,4	293,303	1,2	198	99	1	1.0	0.973,0.978	0.993,0.987	-0.014
3	"AT5G66540"	NA	chr5	-	26558271	26558359	26558077	26558188	26558479	26558535	3	315,555	1,1	585,488	0,0	187	99	1	1.0	0.994,0.997	1.0,1.0	-0.004
4	"AT5G65970"	NA	chr5	-	26388353	26388389	26388166	26388234	26388495	26388669	4	84,144	2,0	146,130	0,0	135	99	1	1.0	0.969,1.0	1.0,1.0	-0.016
5	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914	5	130,193	0,0	187,144	2,0	140	99	1	1.0	1.0,1.0	0.985,1.0	0.008
6	"AT5G65970"	NA	chr5	-	26389335	26389424	26389157	26389232	26389497	26389558	6	133,221	1,0	135,180	0,0	188	99	1	1.0	0.986,1.0	1.0,1.0	-0.007
7	"AT5G65960"	NA	chr5	+	26385688	26385824	26385546	26385607	26385915	26386243	7	685,906	0,0	947,1069	0,1	198	99	1	1.0	1.0,1.0	1.0,0.998	0.001
8	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781	8	764,998	1,1	952,1070	4,0	179	99	1	1.0	0.998,0.998	0.992,1.0	0.002
9	"AT5G65940"	NA	chr5	-	26378842	26378911	26378717	26378781	26378975	26379056	9	648,925	0,0	810,930	1,0	168	99	1	1.0	1.0,1.0	0.998,1.0	0.001
10	"AT5G65940"	NA	chr5	-	26378975	26379056	26378842	26378911	26379131	26379235	10	818,1135	0,1	999,1138	0,0	180	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
11	"AT5G65460"	NA	chr5	-	26167402	26167423	26167163	26167295	26167726	26167833	11	1,5	51,47	0,4	54,28	120	99	1	1.0	0.016,0.081	0.0,0.105	-0.004
12	"AT5G65210"	NA	chr5	+	26059788	26059852	26059622	26059700	26059934	26060206	12	1103,1894	2,1	1086,1562	0,0	163	99	1	1.0	0.997,0.999	1.0,1.0	-0.002
13	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003	13	149,243	95,131	99,124	154,146	157	99	0.00577712840498	0.975179274760624	0.497,0.539	0.288,0.349	0.2
14	"AT5G64600"	NA	chr5	+	25826783	25826920	25826323	25826452	25827026	25827240	14	107,167	0,0	148,175	1,0	198	99	1	1.0	1.0,1.0	0.987,1.0	0.006
16	"AT5G64500"	NA	chr5	+	25782727	25782847	25782486	25782600	25782923	25783052	16	911,1513	8,6	859,1025	5,9	198	99	1	1.0	0.983,0.992	0.988,0.983	0.002
17	"AT5G64170"	NA	chr5	-	25675910	25676040	25675038	25675571	25676551	25676823	17	7,10	7,7	19,33	13,9	198	99	0.525186368555	1.0	0.333,0.417	0.422,0.647	-0.159
18	"AT5G63960"	NA	chr5	+	25602104	25602176	25601946	25602013	25602252	25602339	18	53,89	0,0	90,71	0,1	171	99	1	1.0	1.0,1.0	1.0,0.976	0.012
19	"AT5G63930"	NA	chr5	+	25583081	25585937	25581838	25582015	25586015	25586630	19	100,124	0,0	121,114	1,0	198	99	1	1.0	1.0,1.0	0.984,1.0	0.008
20	"AT5G63800"	NA	chr5	+	25532590	25532703	25532384	25532480	25532786	25532946	20	380,580	3,2	453,476	3,5	198	99	1	1.0	0.984,0.993	0.987,0.979	0.005
