ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
16	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087
54	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605
56	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440
73	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544
78	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493
81	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034
92	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158
104	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141
107	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275
113	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280
127	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
152	"AT5G25570"	NA	chr5	+	8902570	8902660	8902608	8902660	8901989	8902047
160	"AT5G24350"	NA	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
173	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
185	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
199	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
200	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
201	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
205	"AT5G17170"	NA	chr5	+	5650623	5650692	5650628	5650692	5650434	5650520
214	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646
219	"AT5G14430"	NA	chr5	+	4653708	4653899	4653716	4653899	4653471	4653636
269	"AT5G07570"	NA	chr5	+	2394758	2396329	2395118	2396329	2393102	2394677
282	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061135	2061210
285	"AT5G06440"	NA	chr5	-	1965756	1965856	1965756	1965849	1965951	1966041
287	"AT5G06100"	NA	chr5	+	1838366	1838899	1838502	1838899	1837834	1838029
289	"AT5G05310"	NA	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
312	"AT5G01470"	NA	chr5	+	192295	192769	192301	192769	192128	192227
323	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231301	18231906	18232020
324	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231301	18231906	18232020
325	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231374	18231906	18232020
342	"AT4G36640"	NA	chr4	-	17278387	17278484	17278387	17278439	17278619	17279373
344	"AT5G14780"	NA	chr5	+	4777602	4777933	4777733	4777933	4776732	4777129
346	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777129
347	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777646
350	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015075	17015493
366	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663
367	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663
368	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447705	19447866
376	"AT4G32850"	NA	chr4	+	15853669	15854211	15854164	15854211	15852727	15853561
377	"AT4G32850"	NA	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
381	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723344	15723674
382	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723356	15723810
407	"AT5G64460"	NA	chr5	-	25775044	25775115	25775044	25775106	25775394	25775429
422	"AT4G26300"	NA	chr4	-	13312195	13312270	13312195	13312266	13313019	13313109
