ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	15,37	28,37	22,31	38,30	182	99	1	1.0	0.226,0.352	0.239,0.36	-0.011
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	22,19	0,0	42,27	3,0	198	99	1	1.0	1.0,1.0	0.875,1.0	0.062
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	4,11	87,114	11,14	114,128	128	99	1	1.0	0.034,0.069	0.069,0.078	-0.022
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	353,402	28,33	363,368	31,27	108	99	1	1.0	0.92,0.918	0.915,0.926	-0.002
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	441,646	22,40	461,567	33,29	105	99	1	1.0	0.95,0.938	0.929,0.949	0.005
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	100,119	1,0	170,120	3,0	109	99	1	1.0	0.989,1.0	0.981,1.0	0.004
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	551,903	0,1	529,732	1,5	103	99	1	1.0	1.0,0.999	0.998,0.993	0.004
11	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	11	24,47	5,6	20,42	7,11	132	99	0.848344596444	1.0	0.783,0.855	0.682,0.741	0.107
13	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	13	7,17	132,184	29,23	153,194	110	99	1	1.0	0.046,0.077	0.146,0.096	-0.059
14	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	14	5,11	206,265	8,9	208,186	198	99	1	1.0	0.012,0.02	0.019,0.024	-0.005
15	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	15	245,341	2,3	334,395	1,1	104	99	1	1.0	0.991,0.991	0.997,0.997	-0.006
16	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	16	448,784	3,14	540,779	4,9	106	99	1	1.0	0.993,0.981	0.992,0.988	-0.003
17	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	17	7,16	50,64	12,7	78,57	102	99	1	1.0	0.12,0.195	0.13,0.107	0.039
18	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	18	37,47	8,8	39,30	11,9	107	99	1	1.0	0.811,0.845	0.766,0.755	0.068
20	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	20	201,241	4,7	214,223	6,6	117	99	1	1.0	0.977,0.967	0.968,0.969	0.004
21	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	21	114,185	1,3	157,144	3,3	102	99	1	1.0	0.991,0.984	0.981,0.979	0.008
22	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	22	1,2	0,7	0,0	0,3	111	99	1	1.0	1.0,0.203	NA,0.0	0.602
23	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	23	5,14	0,1	2,4	0,0	198	99	1	1.0	1.0,0.875	1.0,1.0	-0.062
24	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	24	2058,3084	290,411	3259,3563	750,729	105	99	1	1.0	0.87,0.876	0.804,0.822	0.06
25	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	25	4,8	6,18	8,5	12,15	108	99	1	1.0	0.379,0.289	0.379,0.234	0.027
26	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	26	10,22	37,48	8,15	64,54	111	99	1	1.0	0.194,0.29	0.1,0.199	0.092
27	"AT5G60580"	NA	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	27	8,24	83,95	12,35	77,104	120	99	1	1.0	0.074,0.172	0.114,0.217	-0.043
28	"AT5G60570"	NA	chr5	+	24348169	24350164	24348367	24350164	24347782	24348026	28	15,53	11,18	30,38	44,43	198	99	0.0909019726211	1.0	0.405,0.596	0.254,0.306	0.22
29	"AT5G60570"	NA	chr5	+	24348169	24350164	24348379	24350164	24347782	24348026	29	15,53	75,108	33,39	100,117	198	99	1	1.0	0.091,0.197	0.142,0.143	0.002
30	"AT5G60570"	NA	chr5	+	24348367	24350164	24348379	24350164	24347782	24348026	30	11,20	75,108	47,47	100,117	111	99	0.161098426879	1.0	0.116,0.142	0.295,0.264	-0.15
32	"AT5G60120"	NA	chr5	+	24210578	24211094	24210761	24211094	24209970	24210409	32	4,7	91,110	6,5	165,138	198	99	1	1.0	0.022,0.031	0.018,0.018	0.009
33	"AT5G60100"	NA	chr5	-	24200234	24200662	24200234	24200655	24201128	24201364	33	26,57	29,55	24,23	33,37	106	99	1	1.0	0.456,0.492	0.404,0.367	0.088
35	"AT5G59430"	NA	chr5	+	23968431	23969047	23968434	23969047	23968147	23968337	35	82,141	4,7	79,117	5,16	102	99	1	1.0	0.952,0.951	0.939,0.877	0.044
36	"AT5G62100"	NA	chr5	+	24941465	24942003	24941502	24942003	24941112	24941259	36	14,16	62,88	21,36	56,106	136	99	1	1.0	0.141,0.117	0.214,0.198	-0.077
37	"AT5G59210"	NA	chr5	-	23891670	23891705	23891670	23891702	23891903	23892030	37	88,158	7,7	104,138	3,3	102	99	1	1.0	0.924,0.956	0.971,0.978	-0.034
38	"AT5G58790"	NA	chr5	+	23745447	23745636	23745467	23745636	23745249	23745359	38	13,25	17,16	11,18	16,10	119	99	1	1.0	0.389,0.565	0.364,0.6	-0.005
42	"AT5G58240"	NA	chr5	-	23558741	23558977	23558741	23558890	23559056	23559171	42	64,69	181,296	96,90	227,284	186	99	1	1.0	0.158,0.11	0.184,0.144	-0.03
43	"AT5G57860"	NA	chr5	+	23437924	23437993	23437955	23437993	23437553	23437729	43	127,192	9,8	116,84	14,8	130	99	1	1.0	0.915,0.948	0.863,0.889	0.055
44	"AT5G57700"	NA	chr5	+	23375272	23375385	23375282	23375385	23374873	23374983	44	2,2	10,8	4,2	23,5	109	99	1	1.0	0.154,0.185	0.136,0.266	-0.032
45	"AT5G57270"	NA	chr5	-	23203347	23203390	23203347	23203375	23203497	23203899	45	12,9	18,33	9,15	30,25	114	99	1	1.0	0.367,0.191	0.207,0.343	0.004
46	"AT5G57210"	NA	chr5	-	23182999	23183193	23182999	23183176	23183274	23183378	46	0,1	19,46	2,1	31,35	116	99	1	1.0	0.0,0.018	0.052,0.024	-0.029
47	"AT5G55790"	NA	chr5	-	22578714	22579155	22578714	22579137	22579235	22581335	47	13,15	9,17	9,15	33,28	117	99	0.140173242682	1.0	0.55,0.427	0.188,0.312	0.239
