ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	6,23,29	13,17,14	30,16,19	27,11,19	232	149	1	1.0
1	5,16,20	2,0,4	54,63,45	2,0,0	293	149	0.809114190832	1.0
2	12,41,29	135,228,207	34,18,24	170,186,178	178	149	1	1.0
3	136,195,213	18,13,6	202,173,168	10,13,13	158	149	1	1.0
4	270,343,404	9,18,13	270,286,212	9,5,15	155	149	1	1.0
5	10866,15439,16180	0,0,0	14595,15806,13752	2,0,0	154	149	1	1.0
8	109,87,102	0,0,2	70,80,77	3,0,0	159	149	1	1.0
11	18,36,45	2,7,6	28,21,26	2,4,2	182	149	1	1.0
12	888,1331,1414	0,0,4	1525,1423,1379	0,0,0	287	149	1	1.0
13	70,98,93	0,1,0	95,115,94	0,1,0	200	149	1	1.0
14	14,35,33	92,173,202	24,33,22	194,186,175	160	149	1	1.0
15	1,4,2	54,99,104	1,6,5	110,104,62	298	149	1	1.0
16	363,512,588	3,0,0	623,577,595	0,1,0	154	149	1	1.0
17	68,105,157	0,0,0	67,77,63	0,0,1	156	149	1	1.0
18	28,39,22	125,175,201	30,41,22	235,239,197	152	149	1	1.0
19	118,174,138	14,19,35	139,140,116	23,26,32	157	149	1	1.0
21	59,130,92	1,2,5	114,92,72	3,4,2	167	149	1	1.0
22	124,145,162	0,1,1	256,292,203	1,1,1	152	149	1	1.0
23	3,1,3	3,2,7	11,8,7	15,25,14	161	149	1	1.0
24	4,4,1	2,3,3	28,15,17	4,3,6	295	149	0.0557048974013	1.0
25	2121,2885,3658	326,424,577	3014,2672,2250	677,758,586	155	149	1	1.0
26	37,33,40	34,57,49	47,43,40	19,22,26	158	149	0.0330492082483	1.0
27	6,1,5	12,17,18	7,16,3	15,35,21	161	149	1	1.0
28	0,5,6	2,14,7	4,5,7	10,6,4	170	149	0.653687940217	1.0
29	2,8,16	5,8,7	7,7,10	18,23,15	298	149	0.387557383768	1.0
30	3,9,16	26,47,54	6,9,8	42,50,44	298	149	1	1.0
31	6,9,7	26,47,54	18,25,15	42,50,44	161	149	0.248430307734	1.0
33	4,2,8	25,46,37	1,2,3	35,25,18	298	149	1	1.0
36	129,175,199	8,3,11	79,108,104	5,10,9	152	149	1	1.0
37	0,2,0	0,0,0	11,20,12	0,1,0	156	149	1	1.0
38	17,26,20	74,109,131	19,21,14	84,120,75	186	149	1	1.0
39	66,107,99	3,3,1	84,126,75	4,0,1	152	149	1	1.0
40	24,27,30	10,16,11	20,10,22	10,9,11	169	149	1	1.0
43	7,2,4	0,0,1	10,10,10	0,0,0	227	149	1	1.0
44	15,31,30	73,149,178	12,25,14	143,134,93	236	149	1	1.0
45	49,98,102	7,11,3	55,50,53	10,0,5	180	149	1	1.0
46	2,4,4	13,19,13	2,3,4	21,10,18	159	149	1	1.0
47	8,11,15	26,31,45	11,10,5	53,49,43	164	149	1	1.0
48	0,1,1	11,15,19	0,0,0	19,25,11	166	149	1	1.0
49	25,37,36	40,50,56	19,32,36	41,58,54	167	149	1	1.0
50	52,70,88	0,0,0	140,150,148	0,0,6	295	149	1	1.0
51	54,86,78	13,11,18	65,49,40	3,8,5	298	149	0.742698959666	1.0
52	41,58,47	13,11,18	38,29,9	3,8,5	298	149	1	1.0
53	6,7,20	14,28,31	7,10,3	29,22,31	190	149	1	1.0
54	11,33,37	0,0,0	38,33,28	0,1,0	152	149	1	1.0
55	131,200,209	1,4,1	416,410,362	3,0,4	162	149	1	1.0
56	13,16,19	6,15,22	22,23,13	28,12,22	152	149	1	1.0
57	54,58,31	0,2,1	62,63,49	4,4,0	298	149	1	1.0
58	32,42,23	12,1,4	43,47,38	2,3,11	243	149	1	1.0
59	43,42,42	1,0,2	43,36,40	2,0,0	227	149	1	1.0
60	17,40,42	58,125,125	56,65,53	85,63,64	152	149	0.00626895963084	0.7621735130126526
61	0,1,0	9,11,19	2,0,0	12,9,16	197	149	1	1.0
62	4,2,0	70,65,75	1,1,0	13,11,15	175	149	1	1.0
63	36,56,32	25,25,42	51,51,35	28,20,40	152	149	1	1.0
64	613,934,989	1,2,1	1764,1719,1594	0,2,1	154	149	1	1.0
65	10,14,13	2,5,8	11,2,18	0,3,0	297	149	0.0383570056184	1.0
66	19,29,27	15,12,12	15,13,22	5,8,5	297	149	1	1.0
67	1,1,3	4,1,3	33,38,29	90,118,90	155	149	1	1.0
70	50,74,80	0,1,1	67,56,68	4,2,1	164	149	1	1.0
72	71,102,105	4,11,22	99,136,117	14,28,18	152	149	1	1.0
73	5,7,19	0,0,0	4,5,2	0,0,2	210	149	1	1.0
74	0,0,0	37,41,31	0,1,0	20,40,35	194	149	1	1.0
76	15,17,14	10,32,29	13,18,8	39,34,39	158	149	0.516942961446	1.0
77	0,0,5	1,8,3	4,3,0	6,13,6	158	149	1	1.0
78	22,30,35	10,7,4	58,39,37	8,13,3	152	149	1	1.0
79	49,65,63	0,0,1	60,86,76	0,0,0	298	149	1	1.0
80	3,5,3	0,2,2	4,10,1	0,3,4	211	149	0.63366220577	1.0
81	7,10,5	1,4,3	20,21,9	3,3,1	170	149	0.799791221112	1.0
82	0,9,12	3,3,4	6,5,3	7,5,2	234	149	1	1.0
83	137,229,233	1,1,0	240,241,220	2,0,2	298	149	1	1.0
84	20,37,46	2,3,0	49,68,38	15,2,2	170	149	1	1.0
86	251,357,378	10,11,17	361,356,329	29,15,23	298	149	1	1.0
87	5,9,7	35,55,37	18,34,17	47,41,30	152	149	0.0142089377963	1.0
88	0,1,0	68,100,81	6,4,4	54,48,50	165	149	1	1.0
89	135,217,215	39,88,72	192,215,216	56,40,52	152	149	1	1.0
90	375,518,583	174,207,224	513,489,496	225,170,155	152	149	1	1.0
