ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	0	0,2	123,217	0,0	112,183	198	198	1	1.0	0.0,0.009	0.0,0.0	0.004
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	1	65,100	123,217	62,85	112,183	198	198	1	1.0	0.346,0.315	0.356,0.317	-0.006
2	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	2	14,19	143,190	18,17	74,148	180	180	1	1.0	0.089,0.091	0.196,0.103	-0.059
3	"AT5G40210"	NA	chr5	-	16074470	16074663	16075445	16075559	16074202	16074364	16075749	16075815	3	1,2	3,2	2,0	0,11	198	198	0.536710333794	1.0	0.25,0.5	1.0,0.0	-0.125
5	"AT5G36180"	NA	chr5	+	14239654	14239731	14239820	14239943	14239403	14239580	14240035	14240138	5	116,184	195,302	72,154	138,222	176	198	1	1.0	0.401,0.407	0.37,0.438	0.0
6	"AT5G21930"	NA	chr5	+	7246262	7246368	7246569	7246636	7245976	7246086	7247050	7247130	6	355,464	297,403	344,477	318,422	198	166	1	1.0	0.501,0.491	0.476,0.487	0.015
7	"AT5G17020"	NA	chr5	+	5597308	5597353	5597493	5597601	5597152	5597215	5597734	5597833	7	97,126	213,257	78,100	163,254	144	198	1	1.0	0.385,0.403	0.397,0.351	0.02
8	"AT5G14710"	NA	chr5	+	4746725	4746773	4746862	4746909	4746263	4746524	4747247	4747314	8	90,122	70,82	68,96	55,64	147	146	1	1.0	0.561,0.596	0.551,0.598	0.004
10	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	10	4,3	19,13	1,12	13,12	198	198	1	1.0	0.174,0.188	0.071,0.5	-0.104
11	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	11	775,1024	86,87	593,964	52,91	166	117	1	1.0	0.864,0.892	0.889,0.882	-0.007
