ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67430"	NA	chr5	+	26910204	26910830	26910204	26910593	26910669	26910830	0	1,7	7,20	1,2	13,6	175	99	1	1.0	0.075,0.165	0.042,0.159	0.019
1	"AT5G67385"	NA	chr5	+	26884202	26884982	26884202	26884809	26884912	26884982	1	166,164	357,354	75,154	272,457	202	99	1	1.0	0.186,0.185	0.119,0.142	0.055
2	"AT5G67385"	NA	chr5	+	26884912	26885699	26884912	26884982	26885084	26885699	2	83,78	377,445	67,110	258,461	201	99	1	1.0	0.098,0.079	0.113,0.105	-0.021
3	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	3	16,8	28,27	19,7	16,39	177	99	1	1.0	0.242,0.142	0.399,0.091	-0.053
4	"AT5G66810"	NA	chr5	+	26674949	26675816	26674949	26675494	26675618	26675816	4	53,66	165,202	27,43	132,216	223	99	1	1.0	0.125,0.127	0.083,0.081	0.044
5	"AT5G66810"	NA	chr5	+	26675618	26676255	26675618	26675816	26675913	26676255	5	19,20	142,184	18,29	100,149	196	99	1	1.0	0.063,0.052	0.083,0.09	-0.029
6	"AT5G66558"	NA	chr5	-	26563997	26566847	26563997	26564383	26564530	26566847	6	47,38	16,11	50,34	12,18	246	99	1	1.0	0.542,0.582	0.626,0.432	0.033
7	"AT5G66450"	NA	chr5	+	26534615	26535133	26534615	26534688	26534780	26535133	7	40,40	12,10	31,49	2,10	191	99	0.618627833547	1.0	0.633,0.675	0.889,0.717	-0.149
8	"AT5G66240"	NA	chr5	+	26466173	26466443	26466173	26466274	26466363	26466443	8	764,941	174,182	486,662	106,185	188	99	1	1.0	0.698,0.731	0.707,0.653	0.034
10	"AT5G66055"	NA	chr5	-	26417635	26417912	26417635	26417734	26417813	26417912	10	195,293	710,816	119,217	556,822	178	99	1	1.0	0.133,0.166	0.106,0.128	0.033
11	"AT5G66040"	NA	chr5	+	26410731	26410993	26410731	26410805	26410868	26410993	11	236,353	4344,6046	237,443	4158,6664	162	99	1	1.0	0.032,0.034	0.034,0.039	-0.004
12	"AT5G65970"	NA	chr5	-	26388353	26388669	26388353	26388389	26388495	26388669	12	66,70	110,119	32,65	69,91	205	99	1	1.0	0.225,0.221	0.183,0.256	0.004
13	"AT5G65940"	NA	chr5	-	26377037	26377257	26377037	26377079	26377155	26377257	13	117,142	545,611	78,161	467,758	175	99	1	1.0	0.108,0.116	0.086,0.107	0.015
14	"AT5G65690"	NA	chr5	+	26268827	26269249	26268827	26268997	26269080	26269249	14	2,7	43,53	7,5	35,68	182	99	1	1.0	0.025,0.067	0.098,0.038	-0.022
