IncLevel1	IncLevel2	IncLevelDifference
0.274,0.168	0.0,0.0	0.221
0.193,0.174	0.117,0.146	0.052
0.066,0.083	0.075,0.106	-0.016
0.116,0.113	0.411,0.113	-0.148
0.138,0.158	0.116,0.072	0.054
0.053,0.043	0.046,0.083	-0.017
0.5,0.486	0.548,0.368	0.035
0.879,0.609	0.912,0.861	-0.143
0.739,0.722	0.651,0.643	0.083
0.167,0.173	0.115,0.113	0.056
0.036,0.035	0.041,0.039	-0.004
0.301,0.224	0.227,0.229	0.035
0.128,0.11	0.12,0.104	0.007
0.05,0.093	0.083,0.037	0.012
0.218,0.161	0.248,0.27	-0.07
0.032,0.042	0.085,0.143	-0.077
0.918,0.719	0.671,0.781	0.093
0.0,0.0	0.0,0.016	-0.008
0.216,0.252	0.231,0.228	0.004
0.014,0.047	0.011,0.119	-0.035
0.09,0.106	0.139,0.029	0.014
0.05,0.034	0.031,0.032	0.011
0.191,0.254	0.068,0.145	0.116
0.194,0.351	0.324,0.329	-0.054
0.325,0.309	0.444,0.422	-0.116
0.023,0.011	0.03,0.034	-0.015
0.015,0.018	0.018,0.013	0.001
0.009,0.009	0.003,0.006	0.004
0.014,0.025	0.009,0.048	-0.009
0.896,1.0	0.975,1.0	-0.04
0.99,1.0	1.0,1.0	-0.005
0.091,0.241	0.636,0.57	-0.437
0.071,0.074	0.091,0.104	-0.025
0.134,0.096	0.107,0.053	0.035
0.06,0.05	0.027,0.008	0.037
0.05,0.083	0.048,0.046	0.02
0.872,0.858	0.872,0.856	0.001
0.375,0.233	0.092,0.461	0.027
0.365,0.277	0.253,0.311	0.039
0.528,0.219	0.0,1.0	-0.127
0.304,0.07	NA,0.259	-0.072
0.227,0.3	0.0,0.333	0.097
0.571,0.833	NA,1.0	-0.298
0.123,0.263	0.0,0.231	0.077
0.108,0.11	0.057,0.072	0.044
0.994,0.988	0.953,0.964	0.033
0.895,0.846	1.0,1.0	-0.129
0.455,0.4	0.286,0.294	0.138
0.636,0.385	0.333,0.455	0.116
0.267,0.196	0.374,0.39	-0.15
0.062,0.079	0.125,0.092	-0.038
0.104,0.09	0.161,0.201	-0.084
0.169,0.172	0.086,0.173	0.041
0.216,0.18	0.086,0.2	0.055
0.086,0.105	0.462,0.515	-0.393
0.053,0.118	0.27,0.133	-0.116
0.688,0.27	0.146,0.247	0.282
0.227,0.165	0.042,0.094	0.128
0.455,0.247	0.319,0.378	0.002
0.269,0.326	0.171,0.382	0.021
0.512,0.634	0.407,0.478	0.13
0.085,0.041	0.102,0.12	-0.048
0.902,1.0	1.0,1.0	-0.049
0.033,0.062	0.024,0.039	0.016
0.055,0.113	0.195,0.092	-0.06
0.1,0.079	0.136,0.096	-0.027
0.0,0.007	0.0,0.005	0.001
0.304,0.252	0.24,0.119	0.099
0.17,0.107	0.116,0.176	-0.007
0.126,0.094	0.179,0.206	-0.083
0.592,0.549	0.555,0.592	-0.003
0.01,0.064	0.067,0.069	-0.031
0.0,0.0	0.0,0.158	-0.079
0.072,0.073	0.101,0.13	-0.043
0.088,0.054	0.084,0.12	-0.031
0.163,0.133	0.137,0.028	0.066
0.682,0.774	1.0,0.774	-0.159
0.059,0.047	0.071,0.043	-0.004
0.346,0.311	0.317,0.275	0.032
0.024,0.004	0.118,0.347	-0.218
0.011,0.032	0.008,0.003	0.016
0.284,0.366	1.0,0.322	-0.336
0.038,0.033	0.041,0.035	-0.003
0.962,0.923	0.973,0.965	-0.026
0.097,0.132	0.115,0.201	-0.043
0.987,0.979	0.987,0.989	-0.005
0.697,0.704	0.696,0.688	0.008
0.1,0.066	0.105,0.058	0.002
0.488,0.688	0.316,0.385	0.237
0.055,0.091	0.0,0.052	0.047
0.725,0.357	0.575,0.471	0.018
0.438,0.341	0.204,0.281	0.147
0.12,0.0	0.5,0.0	-0.19
0.236,0.266	0.126,0.186	0.095
0.075,0.031	0.088,0.143	-0.062
0.589,0.467	0.78,0.735	-0.23
0.132,0.067	0.145,0.055	-0.0
0.024,0.014	0.025,0.015	-0.001
0.052,0.087	0.122,0.069	-0.026
0.295,0.296	0.358,0.364	-0.066
0.213,0.267	0.323,0.189	-0.016
0.815,0.756	0.59,0.594	0.194
0.255,0.204	0.277,0.162	0.01
0.887,0.949	0.92,0.949	-0.017
0.735,0.696	0.812,0.825	-0.103
0.082,0.07	0.015,0.097	0.02
0.273,0.238	0.447,0.296	-0.116
0.329,0.346	0.307,0.279	0.044
0.112,0.157	0.241,0.242	-0.107
0.752,0.574	0.929,0.906	-0.254
0.092,0.119	0.119,0.131	-0.02
0.196,0.221	0.312,0.205	-0.05
0.237,0.304	0.227,0.211	0.051
0.059,0.091	0.095,0.142	-0.043
0.091,0.167	1.0,0.12	-0.431
0.838,0.625	1.0,0.879	-0.208
1.0,1.0	1.0,0.895	0.052
1.0,0.75	0.467,0.8	0.241
0.373,0.107	0.307,0.325	-0.076
0.683,0.569	0.444,0.347	0.231
0.31,0.143	0.2,0.243	0.005
0.396,0.139	0.22,0.153	0.081
0.301,0.229	0.561,0.309	-0.17
0.045,0.219	0.0,0.027	0.119
0.202,0.322	0.176,0.169	0.09
0.0,0.179	0.22,0.581	-0.311
0.026,0.091	0.132,0.03	-0.023
0.032,0.049	0.061,0.035	-0.007
0.2,0.083	0.0,0.333	-0.025
0.135,0.111	0.0,0.027	0.11
0.29,0.379	0.4,0.2	0.034
0.174,0.201	0.177,0.205	-0.004
0.375,0.0	NA,0.375	-0.188
0.057,0.041	0.028,0.063	0.004
0.081,0.126	0.127,0.083	-0.002
