ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	59,67,45,33,65,48	47,63,55,52,73,81	38,19,29,54,56,11	48,47,59,81,71,22	232	149	1	1.0
1	53,52,45,42,33,45	0,0,0,0,0,2	51,20,43,91,58,14	1,0,0,3,0,0	293	149	1	1.0
2	8,16,21,13,21,22	161,278,202,213,278,236	11,6,7,16,25,3	197,169,146,257,276,93	178	149	1	1.0
3	614,878,745,667,894,698	60,81,56,73,80,57	790,477,592,761,811,283	54,38,27,48,63,16	158	149	1	1.0
4	615,1081,854,799,1110,865	26,45,23,37,60,48	674,531,588,813,971,341	46,33,35,50,45,10	155	149	1	1.0
5	4665,7046,5422,4761,6114,6289	1,0,0,0,0,0	5554,3864,5047,7237,8028,2734	0,0,0,1,0,0	154	149	1	1.0
6	264,414,376,271,395,364	0,0,0,0,0,6	239,212,219,320,360,109	0,0,0,0,1,0	155	149	1	1.0
7	124,185,144,148,163,167	0,0,0,2,1,3	99,92,78,217,109,47	1,0,0,0,1,0	152	149	1	1.0
8	223,301,283,191,281,332	1,3,0,2,0,0	181,114,180,380,272,89	0,1,2,5,0,0	159	149	1	1.0
9	73,93,98,80,102,105	0,2,0,0,0,0	53,51,68,96,104,29	0,0,0,0,0,0	158	149	1	1.0
10	114,186,120,95,192,166	36,79,39,39,50,44	141,94,137,162,179,65	6,7,8,9,20,4	574	149	2.98538971322e-12	3.94519250602023e-09
11	1441,2124,1415,1113,1833,1899	4,0,2,0,1,1	1074,691,951,1109,1542,477	1,3,5,3,6,1	153	149	1	1.0
12	48,69,69,41,94,64	17,18,9,17,8,24	31,29,27,34,63,12	7,10,5,10,28,0	182	149	1	1.0
13	74,93,110,74,123,124	0,6,0,0,0,2	60,44,61,85,94,33	0,0,0,0,0,0	200	149	1	1.0
14	29,44,46,13,32,37	253,380,340,291,385,366	24,20,24,55,47,19	331,211,272,324,432,111	160	149	1	1.0
15	7,11,14,8,20,2	227,406,352,311,398,436	8,8,11,23,16,9	282,155,190,346,292,124	310	149	1	1.0
16	462,772,705,565,739,677	1,7,4,3,5,1	584,525,578,730,849,277	2,1,4,3,2,2	154	149	1	1.0
18	878,1466,1100,911,1570,1175	8,9,8,9,24,16	1274,944,997,1171,1579,550	8,3,7,11,19,2	156	149	1	1.0
19	9,37,27,12,32,14	92,112,132,100,131,105	14,5,9,16,13,1	67,48,71,167,130,38	152	149	1	1.0
20	122,121,184,129,149,143	26,46,28,22,34,30	91,63,74,120,101,33	28,19,15,17,31,13	157	149	1	1.0
