ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	45,37	26,37	11,31	22,30	182	99	0.762466935908	1.0	0.485,0.352	0.214,0.36	0.132
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	8,11	131,114	3,14	91,128	128	99	1	1.0	0.045,0.069	0.025,0.078	0.005
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	420,402	31,33	216,368	18,27	108	99	1	1.0	0.925,0.918	0.917,0.926	0.0
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	607,646	24,40	291,567	20,29	105	99	1	1.0	0.96,0.938	0.932,0.949	0.008
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	135,119	2,0	60,120	1,0	109	99	1	1.0	0.984,1.0	0.982,1.0	0.001
9	"AT5G65460"	NA	chr5	-	26164301	26164497	26164301	26164488	26164590	26164646	9	45,61	1,0	27,44	0,0	108	99	1	1.0	0.976,1.0	1.0,1.0	-0.012
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	97,124	38,23	65,105	3,9	524	99	0.00963116298985	0.5418146564033564	0.325,0.505	0.804,0.688	-0.331
11	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	11	972,903	0,1	338,732	1,5	103	99	1	1.0	1.0,0.999	0.997,0.993	0.005
12	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	12	62,47	7,6	18,42	5,11	132	99	0.707745982102	1.0	0.869,0.855	0.73,0.741	0.126
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	55,68	2,0	24,55	0,0	150	99	1	1.0	0.948,1.0	1.0,1.0	-0.026
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	17,17	173,184	11,23	89,194	110	99	1	1.0	0.081,0.077	0.1,0.096	-0.019
15	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	15	3,13	263,265	12,15	98,186	260	99	1	1.0	0.004,0.018	0.045,0.03	-0.026
16	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	16	357,341	2,3	244,395	0,1	104	99	1	1.0	0.994,0.991	1.0,0.997	-0.006
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	18	744,784	5,14	439,779	1,9	106	99	1	1.0	0.993,0.981	0.998,0.988	-0.006
19	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	19	16,16	56,64	2,7	29,57	102	99	0.644085020602	1.0	0.217,0.195	0.063,0.107	0.121
20	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	20	40,47	12,8	27,30	9,9	107	99	1	1.0	0.755,0.845	0.735,0.755	0.055
22	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	22	246,241	3,7	105,223	3,6	117	99	1	1.0	0.986,0.967	0.967,0.969	0.008
23	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	23	140,185	5,3	103,144	2,3	102	99	1	1.0	0.965,0.984	0.98,0.979	-0.005
24	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	24	3,2	6,7	1,0	0,3	111	99	0.0457990769423	1.0	0.308,0.203	1.0,0.0	-0.244
25	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	25	21,14	3,1	2,4	0,0	245	99	0.75659104152	1.0	0.739,0.85	1.0,1.0	-0.206
26	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	26	2827,3084	439,411	1994,3563	421,729	105	99	1	1.0	0.859,0.876	0.817,0.822	0.048
27	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	27	15,8	9,18	4,5	7,15	108	99	0.533252159827	1.0	0.604,0.289	0.344,0.234	0.158
28	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	28	15,22	59,48	8,15	38,54	111	99	1	1.0	0.185,0.29	0.158,0.199	0.059
