ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	1296,1992,1637,1408,1945,1837	0,0,1,5,2,5	1362,865,1330,1725,1883,602	0,0,1,0,0,0	98	49	1	1.0
2	25,33,15,26,22,13	0,0,0,0,0,0	27,13,19,48,35,8	1,0,0,0,0,0	98	49	1	1.0
3	73,115,87,79,128,90	1,0,1,2,1,0	115,76,83,108,112,51	0,0,1,0,0,0	98	49	1	1.0
4	141,240,215,161,244,193	0,0,0,0,1,0	184,153,166,274,228,72	0,0,0,0,0,0	98	49	1	1.0
5	81,121,92,84,97,90	3,0,0,0,0,0	81,44,76,95,77,33	0,1,1,0,0,1	90	49	1	1.0
6	68,93,65,67,77,70	0,0,0,0,0,0	51,44,64,50,66,26	0,2,0,0,0,0	98	49	1	1.0
7	304,407,349,320,446,430	0,0,0,0,0,0	373,265,340,475,515,184	0,0,0,0,1,0	98	49	1	1.0
8	281,421,343,331,416,323	1,2,0,0,1,0	317,279,306,428,430,144	0,2,0,4,0,0	98	49	1	1.0
9	224,394,298,273,381,367	1,0,0,0,0,0	301,216,267,360,406,137	0,0,0,0,0,0	98	49	1	1.0
10	275,386,300,273,370,377	0,2,0,0,1,0	309,223,327,358,388,159	0,0,0,0,0,0	98	49	1	1.0
11	3,3,5,4,5,0	16,31,25,28,16,23	0,0,0,0,0,1	13,6,9,32,16,7	70	49	1	1.0
12	894,1276,905,708,1237,1185	0,0,0,0,1,0	703,439,576,678,1037,297	0,0,0,0,0,0	98	49	1	1.0
13	118,126,115,92,162,134	27,55,67,42,61,46	51,39,34,78,71,19	49,27,36,64,64,31	98	49	0.00266955971911	1.0
15	465,747,568,499,798,513	2,1,0,4,1,0	545,338,388,467,509,180	6,3,2,3,3,2	98	49	1	1.0
16	4,7,7,3,5,7	2,8,1,2,3,0	13,3,12,5,22,4	8,1,2,10,4,4	98	49	1	1.0
17	31,50,54,37,51,43	0,0,0,0,0,0	38,23,21,45,49,13	1,0,0,0,0,0	98	49	1	1.0
18	93,136,138,100,122,102	0,0,1,0,0,0	71,70,68,126,133,30	0,0,0,0,0,0	98	49	1	1.0
19	155,234,200,146,226,217	1,1,0,1,1,1	191,107,158,179,195,79	1,1,0,1,0,0	98	49	1	1.0
20	74,82,83,67,76,62	0,0,0,0,0,0	38,32,47,111,58,11	0,1,0,0,0,0	83	49	1	1.0
21	0,0,0,0,0,0	1,0,1,2,0,0	1,0,0,0,0,0	2,2,1,1,1,2	98	49	1	1.0
23	0,0,2,0,0,0	6,4,5,1,7,5	0,0,0,0,0,0	7,2,3,3,7,0	98	49	1	1.0
25	118,204,184,139,176,167	5,2,3,1,3,0	147,104,146,244,198,78	1,2,1,0,2,0	98	49	1	1.0
27	63,112,87,79,91,114	0,0,0,0,0,0	76,62,57,111,108,41	0,0,0,1,0,0	98	49	1	1.0
28	123,224,178,161,252,127	0,0,0,0,0,3	123,91,99,153,175,55	0,0,0,2,0,0	98	49	1	1.0
29	68,151,94,81,95,109	0,1,0,0,1,0	71,57,76,82,121,25	0,0,1,0,2,1	98	49	1	1.0
30	79,150,95,79,108,120	0,1,0,0,1,0	81,52,90,81,129,31	0,0,1,0,2,1	98	49	1	1.0
31	10,17,6,4,4,8	0,0,0,0,4,0	0,0,0,0,3,0	0,0,0,0,0,0	98	49	1	1.0
32	10,33,16,12,16,14	2,3,5,0,1,0	1,0,1,0,0,2	0,0,0,0,0,0	98	49	1	1.0
33	7,24,10,7,19,6	0,0,0,0,1,0	1,4,0,2,3,1	0,1,0,0,0,0	91	49	1	1.0
34	1,2,1,2,0,3	0,1,0,1,0,0	0,2,1,5,4,0	0,0,0,0,0,1	98	49	1	1.0
35	9,6,8,14,9,6	0,1,0,1,0,0	7,4,10,23,18,4	0,0,0,0,0,1	97	49	1	1.0
36	38,52,37,36,64,64	0,0,0,3,0,0	29,17,13,29,38,10	0,0,0,0,0,0	86	49	1	1.0
37	5802,8612,6858,6238,9341,7770	0,0,1,0,0,0	6161,3871,5006,5990,7943,2431	3,0,0,0,0,0	98	49	1	1.0
38	144,215,161,136,235,166	0,0,0,0,0,0	125,125,131,159,195,89	1,0,0,0,0,0	98	49	1	1.0
39	165,274,183,178,267,195	0,0,0,1,0,0	170,146,170,180,248,110	0,0,0,0,0,0	98	49	1	1.0
40	492,731,614,529,782,645	0,4,0,0,0,0	512,374,480,641,701,228	0,0,0,1,1,1	98	49	1	1.0
41	441,589,449,422,676,529	0,0,0,0,1,0	529,336,406,558,714,209	0,0,0,0,0,0	95	49	1	1.0
42	137,199,139,153,190,209	0,0,0,0,2,0	186,158,123,217,220,102	1,1,0,3,0,1	96	49	1	1.0
43	65,113,55,78,105,93	0,0,0,0,0,0	82,87,65,84,87,43	0,0,0,2,0,0	96	49	1	1.0
44	68,107,86,77,112,105	0,0,0,0,0,0	88,67,73,111,142,36	0,0,0,2,0,0	98	49	1	1.0
45	141,193,170,152,195,221	1,0,0,0,0,0	191,137,132,241,275,94	0,0,0,0,0,0	98	49	1	1.0
46	63,106,89,78,78,87	0,0,0,0,0,0	40,37,37,88,85,42	0,0,0,0,1,0	98	49	1	1.0
47	91,118,127,120,163,140	0,0,0,2,0,1	83,51,88,131,112,51	0,1,0,0,0,0	98	49	1	1.0
48	2667,4024,3254,2574,3411,3530	0,0,1,0,1,0	2620,1785,2215,3052,3778,1187	0,0,0,0,0,0	92	49	1	1.0
49	2,8,7,4,2,6	25,52,47,38,54,39	6,2,7,10,7,8	33,21,29,39,63,12	78	49	1	1.0
50	4,19,11,6,10,8	25,52,47,38,54,39	8,7,10,9,12,9	33,21,29,39,63,12	82	49	1	1.0
51	185,307,237,262,327,257	0,2,0,0,1,4	156,150,148,212,235,76	0,0,0,0,0,0	98	49	1	1.0
52	127,210,161,168,182,163	0,2,0,0,1,4	112,105,76,117,175,61	0,0,0,0,0,0	98	49	1	1.0
53	577,818,675,622,907,799	0,0,1,1,0,0	581,384,484,619,670,228	0,0,0,0,0,0	98	49	1	1.0
54	38,58,36,44,43,43	1,0,0,0,0,0	43,23,55,56,59,15	0,0,0,0,0,0	98	49	1	1.0
55	233,340,287,236,302,292	0,0,0,0,1,0	200,153,222,316,269,82	0,0,0,0,0,0	98	49	1	1.0
56	190,286,238,232,296,262	0,0,0,0,1,0	254,152,194,302,283,110	0,0,0,0,0,0	98	49	1	1.0
57	86,137,117,127,144,112	0,0,1,1,0,0	43,36,37,45,44,18	0,0,0,0,0,0	98	49	1	1.0
58	235,305,263,257,348,265	0,0,0,0,0,0	286,229,217,332,337,134	0,0,0,1,0,0	98	49	1	1.0
59	98,131,111,129,130,95	0,0,0,0,0,0	102,96,86,127,131,71	0,0,0,1,0,0	98	49	1	1.0
60	373,667,546,414,596,528	0,0,0,0,1,1	510,319,394,642,606,155	0,2,0,1,1,0	67	49	1	1.0
61	4179,6470,4815,4575,8387,6728	9,18,11,7,17,12	5025,2601,4086,3509,5302,1959	12,2,9,8,14,6	98	49	1	1.0
62	6,6,6,1,9,2	126,202,151,143,216,193	6,2,0,8,4,0	116,82,90,155,150,50	98	49	1	1.0
63	144,215,171,158,197,196	0,0,0,1,0,0	161,136,138,213,238,101	0,0,0,0,0,0	98	49	1	1.0
64	38,58,53,43,57,54	0,0,0,0,2,0	46,49,27,55,44,19	0,0,0,0,0,0	98	49	1	1.0
65	254,381,314,217,287,295	0,0,1,0,0,0	243,157,197,342,281,104	0,0,0,0,0,0	98	49	1	1.0
66	3,13,8,7,4,7	2877,4519,3663,2779,4512,4143	3,9,6,13,7,3	2800,1787,2128,2588,3732,1132	98	49	1	1.0
67	14552,21712,15261,14474,18114,16406	0,0,0,1,0,0	11398,8528,11104,11947,15117,5181	0,0,0,0,0,0	98	49	1	1.0
68	289,406,383,326,439,318	0,0,0,3,0,0	331,208,275,358,419,121	0,0,0,0,0,0	98	49	1	1.0
69	87,143,136,129,171,122	0,0,0,3,0,0	141,84,101,132,148,43	0,0,0,0,0,0	98	49	1	1.0
70	260,512,362,368,506,434	0,0,0,0,0,1	473,349,393,473,627,205	0,0,0,2,0,0	98	49	1	1.0
71	395,622,488,392,602,486	0,0,0,0,0,0	492,354,449,538,766,250	0,0,0,0,1,0	81	49	1	1.0
72	124,114,156,103,150,123	0,0,1,0,0,0	172,139,160,180,192,70	0,0,0,0,0,0	98	49	1	1.0
73	198,306,277,192,319,309	0,0,0,0,1,0	175,138,140,222,212,97	0,0,0,0,0,0	98	49	1	1.0
74	123,165,136,108,182,112	2,0,0,0,0,0	96,81,74,117,142,49	0,0,0,0,1,0	88	49	1	1.0
75	29,59,38,40,59,47	13,32,35,17,25,29	34,25,20,35,64,15	22,14,20,30,25,11	98	49	1	1.0
76	28,32,37,24,52,45	44,74,72,44,50,77	28,19,23,39,39,14	26,25,39,74,66,25	98	49	1	1.0
77	22,26,42,19,33,43	44,74,72,44,50,77	30,17,28,50,42,12	26,25,39,74,66,25	98	49	1	1.0
78	26,41,32,32,50,43	0,0,0,0,1,0	20,22,30,45,23,15	2,0,0,0,0,0	98	49	1	1.0
79	180,307,205,212,283,303	0,1,0,2,0,0	226,177,190,249,263,105	0,1,0,1,0,0	98	49	1	1.0
80	1,5,6,6,2,9	2,4,4,2,0,4	1,0,3,3,17,1	1,2,2,5,5,0	98	49	0.569534263134	1.0
81	2,5,6,8,2,6	0,1,0,0,0,2	2,0,3,3,15,0	0,0,0,0,0,0	98	49	1	1.0
82	27,51,28,38,55,37	0,0,0,0,1,0	46,26,26,32,44,7	1,0,0,1,0,0	98	49	1	1.0
84	43,51,43,49,65,46	2,0,0,0,0,1	20,33,29,46,54,26	0,0,0,3,0,0	98	49	1	1.0
85	72,78,66,89,99,101	1,2,2,9,10,6	72,48,62,85,87,22	5,0,4,10,2,1	98	49	1	1.0
86	22,26,36,42,30,19	10,12,19,20,20,22	17,9,17,18,12,3	23,10,21,17,20,5	98	49	0.101166135592	1.0
87	72,99,79,88,116,71	0,0,0,0,2,0	67,52,66,89,119,32	0,0,0,0,0,0	98	49	1	1.0
88	75,105,81,97,129,84	0,0,0,0,2,0	85,56,78,94,136,35	0,0,0,0,0,0	98	49	1	1.0
89	458,713,557,496,729,666	0,1,0,0,0,0	435,350,415,568,731,243	0,0,0,0,0,0	98	49	1	1.0
