ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466686	25466864
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087
36	"AT5G60030"	NA	chr5	-	24171887	24172456	24171887	24172273	24172564	24172975
57	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605
59	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440
65	"AT5G52070"	NA	chr5	+	21163578	21163968	21163726	21163968	21161131	21161353
77	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544
82	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493
85	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034
92	"AT5G47080"	NA	chr5	-	19125515	19125625	19125515	19125610	19126159	19126694
97	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158
106	"AT5G42520"	NA	chr5	+	17001494	17002607	17001558	17002607	17001191	17001331
110	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141
113	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275
119	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280
133	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
138	"AT5G36002"	NA	chr5	-	14141794	14142755	14141794	14142709	14142871	14143254
166	"AT5G24350"	NA	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
179	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
191	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
205	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
206	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
207	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
211	"AT5G17170"	NA	chr5	+	5650623	5650692	5650628	5650692	5650434	5650520
220	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646
225	"AT5G14430"	NA	chr5	+	4653708	4653899	4653716	4653899	4653471	4653636
234	"AT5G13410"	NA	chr5	-	4300206	4300427	4300206	4300262	4300774	4300825
263	"AT5G08535"	NA	chr5	+	2762441	2762940	2762709	2762940	2762028	2762261
277	"AT5G07570"	NA	chr5	+	2394758	2396329	2395118	2396329	2393102	2394677
290	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061135	2061210
295	"AT5G05310"	NA	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
312	"AT5G28770"	NA	chr5	-	10796456	10797113	10796456	10796920	10797195	10797271
319	"AT5G01470"	NA	chr5	+	192295	192769	192301	192769	192128	192227
330	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231301	18231906	18232020
331	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231301	18231906	18232020
332	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231374	18231906	18232020
348	"AT5G18270"	NA	chr5	-	6042021	6042302	6042021	6042298	6042537	6042938
351	"AT5G14780"	NA	chr5	+	4777602	4777933	4777733	4777933	4776732	4777129
353	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777129
354	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777646
357	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014760	17015099
358	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015075	17015493
374	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663
375	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663
376	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447121	19447149
377	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195121	16195203
385	"AT4G32850"	NA	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
388	"AT4G32850"	NA	chr4	+	15854317	15855186	15854362	15855186	15854164	15854211
389	"AT4G32660"	NA	chr4	+	15756992	15757265	15757111	15757265	15756642	15756763
391	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723344	15723674
392	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723356	15723810
417	"AT5G64460"	NA	chr5	-	25775044	25775115	25775044	25775106	25775394	25775429
432	"AT4G26300"	NA	chr4	-	13312195	13312270	13312195	13312266	13313019	13313109
454	"AT4G30820"	NA	chr4	+	15006647	15007516	15007106	15007516	15006484	15006557
471	"AT4G22540"	NA	chr4	-	11863760	11864126	11863760	11864123	11865712	11866475
475	"AT4G21760"	NA	chr4	+	11563298	11563401	11563332	11563401	11562967	11563227
502	"AT4G20010"	NA	chr4	+	10843219	10843329	10843223	10843329	10842918	10843027
505	"AT4G19670"	NA	chr4	-	10700919	10701424	10700919	10701365	10701503	10702174
548	"AT4G14880"	NA	chr4	-	8520017	8520066	8520017	8520063	8520136	8520596
552	"AT4G14500"	NA	chr4	+	8335829	8335913	8335846	8335913	8335565	8335742
556	"AT4G14385"	NA	chr4	-	8287347	8287544	8287347	8287430	8288078	8288148
561	"AT4G13590"	NA	chr4	-	7903341	7903498	7903341	7903494	7903650	7904042
582	"AT4G34600"	NA	chr4	+	16529639	16530228	16529838	16530228	16529057	16529364
585	"AT4G11410"	NA	chr4	-	6945404	6945866	6945404	6945451	6945965	6946044
589	"AT4G10430"	NA	chr4	-	6454812	6455374	6454812	6455241	6455485	6455883
590	"AT4G10430"	NA	chr4	-	6454874	6455374	6454874	6455241	6455796	6455883
595	"AT4G09680"	NA	chr4	+	6121464	6122407	6122087	6122407	6121178	6121395
623	"AT4G04614"	NA	chr4	-	2327760	2328114	2327760	2327924	2328180	2328264
625	"AT5G26040"	NA	chr5	-	9100377	9100442	9100377	9100428	9100528	9100695
