ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	3	2,1	263,234	0,0	120,66	180	99	1	1.0	0.004,0.002	0.0,0.0	0.003
4	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	4	16,6	1,2	8,3	0,2	158	99	1	1.0	0.909,0.653	1.0,0.485	0.039
6	"AT5G64630"	NA	chr5	+	25833650	25833772	25833650	25833762	25833856	25833883	6	2,0	21,17	0,0	11,0	109	99	1	1.0	0.08,0.0	0.0,NA	0.04
8	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	8	165,81	19,10	95,63	11,7	134	99	1	1.0	0.865,0.857	0.865,0.869	-0.006
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	9	152,76	1,0	89,61	0,0	134	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
10	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	10	2,0	385,424	4,4	152,117	198	99	1	1.0	0.003,0.0	0.013,0.017	-0.013
11	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	11	5,0	1036,854	1,0	598,357	106	99	1	1.0	0.004,0.0	0.002,0.0	0.001
14	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	14	389,360	5,0	157,91	0,2	198	99	1	1.0	0.975,1.0	1.0,0.958	0.009
15	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	15	47,12	6,0	5,1	1,0	198	99	1	1.0	0.797,1.0	0.714,1.0	0.042
16	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	16	5,8	3,12	3,2	9,1	192	99	0.786449023851	1.0	0.462,0.256	0.147,0.508	0.031
17	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	17	6,4	14,12	4,0	7,5	198	99	1	1.0	0.176,0.143	0.222,0.0	0.048
19	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	19	3,0	14,12	4,0	7,5	134	99	1	1.0	0.137,0.0	0.297,0.0	-0.08
21	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	21	12,1	95,92	3,0	48,33	198	99	1	1.0	0.059,0.005	0.03,0.0	0.017
23	"AT5G60120"	NA	chr5	+	24209970	24210095	24209970	24210074	24210295	24210409	23	311,351	49,38	184,112	45,14	120	99	1	1.0	0.84,0.884	0.771,0.868	0.042
24	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210074	24210295	24210409	24	62,44	49,38	40,20	45,14	186	99	1	1.0	0.402,0.381	0.321,0.432	0.015
25	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	25	13,7	262,314	15,3	159,95	165	99	1	1.0	0.029,0.013	0.054,0.019	-0.015
26	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388	26	123,116	0,2	54,41	1,0	198	99	1	1.0	1.0,0.967	0.964,1.0	0.002
27	"AT5G59610"	NA	chr5	+	24014317	24014350	24014317	24014346	24014483	24014578	27	19,10	0,3	11,7	1,1	103	99	1	1.0	1.0,0.762	0.914,0.871	-0.012
28	"AT5G59480"	NA	chr5	-	23980392	23980480	23980395	23980480	23980020	23980299	28	65,73	0,0	35,26	2,0	102	99	1	1.0	1.0,1.0	0.944,1.0	0.028
29	"AT5G59480"	NA	chr5	-	23981278	23981590	23981422	23981590	23981095	23981174	29	1,4	91,82	0,2	39,12	198	99	1	1.0	0.005,0.024	0.0,0.077	-0.024
31	"AT5G57960"	NA	chr5	-	23465534	23465949	23465806	23465949	23465144	23465259	31	224,155	0,0	65,37	1,0	198	99	1	1.0	1.0,1.0	0.97,1.0	0.015
32	"AT5G57870"	NA	chr5	+	23440763	23440871	23440763	23440859	23440961	23441171	32	985,831	3,10	514,303	0,0	111	99	1	1.0	0.997,0.987	1.0,1.0	-0.008
