ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781	0	4148,3646	1,9	1834,1228	3,0	188	99	1	1.0	1.0,0.995	0.997,1.0	-0.001
1	"AT5G67110"	NA	chr5	-	26785761	26785827	26785617	26785683	26785917	26785989	1	61,33	0,2	16,14	0,0	165	99	1	1.0	1.0,0.908	1.0,1.0	-0.046
2	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511	2	311,241	0,0	195,127	1,0	198	99	1	1.0	1.0,1.0	0.99,1.0	0.005
3	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914	3	228,157	1,0	98,57	1,1	140	99	1	1.0	0.994,1.0	0.986,0.976	0.016
4	"AT5G65970"	NA	chr5	-	26389335	26389424	26389157	26389232	26389497	26389558	4	218,231	1,2	108,63	2,0	188	99	1	1.0	0.991,0.984	0.966,1.0	0.005
5	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781	5	1005,863	2,0	584,328	2,1	179	99	1	1.0	0.996,1.0	0.994,0.995	0.004
6	"AT5G65940"	NA	chr5	-	26378975	26379056	26378842	26378911	26379131	26379235	6	1128,979	3,0	619,421	0,1	180	99	1	1.0	0.995,1.0	1.0,0.996	-0.0
7	"AT5G65460"	NA	chr5	-	26167402	26167423	26167163	26167295	26167726	26167833	7	11,2	76,49	0,1	25,19	120	99	1	1.0	0.107,0.033	0.0,0.042	0.049
8	"AT5G65210"	NA	chr5	+	26059788	26059852	26059622	26059700	26059934	26060206	8	2006,1907	0,2	666,429	0,0	163	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
9	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003	9	249,251	124,98	74,34	94,67	157	99	1.13447872865e-05	0.00620394320395695	0.559,0.618	0.332,0.242	0.301
10	"AT5G64600"	NA	chr5	+	25825529	25825623	25824996	25825420	25825727	25825795	10	154,125	4,0	74,49	0,0	193	99	1	1.0	0.952,1.0	1.0,1.0	-0.024
12	"AT5G64500"	NA	chr5	+	25782727	25782847	25782486	25782600	25782923	25783052	12	1465,985	7,0	686,300	7,3	198	99	1	1.0	0.991,1.0	0.98,0.98	0.016
13	"AT5G64170"	NA	chr5	-	25675910	25676040	25675038	25675571	25676551	25676823	13	19,10	11,0	8,6	8,12	198	99	0.0485615819602	1.0	0.463,1.0	0.333,0.2	0.465
14	"AT5G63940"	NA	chr5	+	25590743	25590893	25590463	25590611	25590995	25591482	14	296,261	1,0	153,88	0,0	198	99	1	1.0	0.993,1.0	1.0,1.0	-0.004
15	"AT5G63930"	NA	chr5	+	25583081	25585937	25581838	25582015	25586015	25586630	15	122,122	0,0	83,64	0,1	198	99	1	1.0	1.0,1.0	1.0,0.97	0.015
16	"AT5G63800"	NA	chr5	+	25532590	25532703	25532384	25532480	25532786	25532946	16	626,483	5,6	277,162	1,1	198	99	1	1.0	0.984,0.976	0.993,0.988	-0.01
17	"AT5G63550"	NA	chr5	+	25445272	25445306	25444574	25445191	25445813	25445893	17	230,166	0,0	83,26	1,0	133	99	1	1.0	1.0,1.0	0.984,1.0	0.008
20	"AT5G63200"	NA	chr5	+	25352245	25352393	25351735	25352020	25352519	25353039	20	404,315	0,0	141,134	1,2	198	99	1	1.0	1.0,1.0	0.986,0.971	0.022
21	"AT5G63180"	NA	chr5	-	25341451	25341590	25340913	25341333	25341953	25342700	21	258,216	0,0	225,96	1,0	198	99	1	1.0	1.0,1.0	0.991,1.0	0.004
22	"AT5G63090"	NA	chr5	-	25309799	25309929	25308571	25309302	25310678	25310973	22	0,0	5,13	1,0	2,0	198	99	1	1.0	0.0,0.0	0.2,NA	-0.2
24	"AT5G63050"	NA	chr5	+	25293065	25293135	25292403	25292653	25293302	25293436	24	351,292	9,1	186,130	3,0	169	99	1	1.0	0.958,0.994	0.973,1.0	-0.01
26	"AT5G62575"	NA	chr5	+	25118053	25118156	25117686	25117755	25118494	25118735	26	572,416	0,4	216,139	0,0	198	99	1	1.0	1.0,0.981	1.0,1.0	-0.01
27	"AT5G62480"	NA	chr5	-	25089239	25089292	25088568	25089170	25089373	25089603	27	131,103	5,0	50,24	0,2	152	99	1	1.0	0.945,1.0	1.0,0.887	0.029
28	"AT5G62480"	NA	chr5	-	25089239	25089295	25088526	25089170	25089373	25089626	28	139,126	5,0	47,35	0,2	155	99	1	1.0	0.947,1.0	1.0,0.918	0.014
29	"AT5G62165"	NA	chr5	+	24966817	24966879	24966361	24966443	24967327	24967427	29	58,25	11,2	0,2	3,0	161	99	0.207499077019	1.0	0.764,0.885	0.0,1.0	0.325
30	"AT5G62165"	NA	chr5	+	24967694	24967736	24967327	24967427	24967840	24967882	30	39,14	6,0	6,1	1,0	141	99	1	1.0	0.82,1.0	0.808,1.0	0.006
31	"AT5G61960"	NA	chr5	-	24883691	24883955	24883550	24883573	24884059	24884174	31	1,3	1,0	1,0	0,1	198	99	1	1.0	0.333,1.0	1.0,0.0	0.166
32	"AT5G61960"	NA	chr5	-	24883907	24883955	24883550	24883573	24884059	24884174	32	12,4	1,0	3,3	0,1	147	99	1	1.0	0.89,1.0	1.0,0.669	0.111
33	"AT5G61580"	NA	chr5	+	24762825	24762866	24762621	24762751	24762952	24763177	33	499,437	2,0	271,158	0,0	140	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
34	"AT5G61250"	NA	chr5	-	24634243	24634280	24633981	24634165	24634381	24634621	34	95,107	0,2	25,17	0,0	136	99	1	1.0	1.0,0.975	1.0,1.0	-0.012
36	"AT5G59960"	NA	chr5	-	24142760	24142894	24141978	24142516	24142980	24143044	36	1288,1320	1,0	634,468	0,0	198	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
37	"AT5G59960"	NA	chr5	-	24143313	24143368	24143138	24143239	24143444	24143501	37	1017,938	5,0	539,330	0,3	154	99	1	1.0	0.992,1.0	1.0,0.986	0.003
38	"AT5G59960"	NA	chr5	-	24143837	24143883	24143444	24143501	24144140	24144223	38	953,856	6,1	562,321	0,0	145	99	1	1.0	0.991,0.998	1.0,1.0	-0.006
39	"AT5G59770"	NA	chr5	-	24079962	24080009	24079796	24079894	24080110	24080178	39	335,367	0,0	248,158	1,1	146	99	1	1.0	1.0,1.0	0.994,0.991	0.008
40	"AT5G59770"	NA	chr5	-	24080110	24080178	24079962	24080009	24080373	24080427	40	408,381	0,1	281,184	0,0	167	99	1	1.0	1.0,0.996	1.0,1.0	-0.002
41	"AT5G59710"	NA	chr5	+	24058084	24058171	24057377	24057584	24058279	24058388	41	188,170	0,2	70,66	1,0	186	99	1	1.0	1.0,0.978	0.974,1.0	0.002
42	"AT5G59710"	NA	chr5	+	24060244	24060333	24059857	24059956	24060435	24060516	42	266,304	1,1	126,103	1,1	188	99	1	1.0	0.993,0.994	0.985,0.982	0.01
43	"AT5G59613"	NA	chr5	-	24016165	24016208	24015393	24015729	24016379	24016610	43	6375,5246	1,0	2827,1814	1,0	142	99	1	1.0	1.0,1.0	0.999,1.0	0.0
44	"AT5G59610"	NA	chr5	+	24014317	24014346	24013770	24013936	24014483	24014578	44	3,7	122,88	8,4	44,33	128	99	1	1.0	0.019,0.058	0.123,0.086	-0.066
45	"AT5G59610"	NA	chr5	+	24014317	24014350	24013770	24013936	24014483	24014578	45	22,14	122,88	18,10	44,33	132	99	1	1.0	0.119,0.107	0.235,0.185	-0.097
46	"AT5G58800"	NA	chr5	-	23746869	23746937	23746340	23746700	23747187	23747273	46	903,846	12,6	417,275	0,1	167	99	1	1.0	0.978,0.988	1.0,0.994	-0.014
47	"AT5G58800"	NA	chr5	-	23746869	23746943	23746340	23746700	23747187	23747274	47	468,429	12,6	208,159	0,1	173	99	1	1.0	0.957,0.976	1.0,0.989	-0.028
48	"AT5G58470"	NA	chr5	-	23639687	23640321	23639397	23639548	23640443	23640537	48	1596,1064	3,0	806,449	0,0	198	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
49	"AT5G58110"	NA	chr5	+	23515839	23515909	23515674	23515755	23516115	23516204	49	1904,1620	3,0	1260,749	0,0	169	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
50	"AT5G58100"	NA	chr5	+	23510794	23510865	23510556	23510675	23511442	23511548	50	792,576	0,1	424,208	0,0	170	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
51	"AT5G58000"	NA	chr5	+	23478489	23478564	23478298	23478401	23478651	23478799	51	249,141	0,0	100,54	0,2	174	99	1	1.0	1.0,1.0	1.0,0.939	0.03
52	"AT5G57960"	NA	chr5	-	23465534	23465651	23465144	23465259	23465806	23465949	52	357,280	0,0	90,55	1,0	198	99	1	1.0	1.0,1.0	0.978,1.0	0.011
53	"AT5G56950"	NA	chr5	+	23034843	23034861	23034545	23034747	23035230	23035693	53	1258,975	4,1	611,288	2,0	117	99	1	1.0	0.996,0.999	0.996,1.0	-0.0
54	"AT5G56870"	NA	chr5	+	23005146	23005213	23004928	23005041	23005320	23005413	54	10678,11468	40,36	4380,3339	14,15	166	99	1	1.0	0.994,0.995	0.995,0.993	0.0
55	"AT5G56260"	NA	chr5	-	22776457	22776603	22775208	22776068	22777035	22777355	55	21,16	646,467	6,0	233,128	198	99	1	1.0	0.016,0.017	0.013,0.0	0.01
56	"AT5G56090"	NA	chr5	+	22716031	22716142	22715692	22715938	22716217	22716349	56	410,343	0,0	261,155	5,0	198	99	1	1.0	1.0,1.0	0.963,1.0	0.018
57	"AT5G55470"	NA	chr5	-	22471683	22471730	22471407	22471602	22471828	22471888	57	16,18	1,0	19,8	0,0	146	99	1	1.0	0.916,1.0	1.0,1.0	-0.042
58	"AT5G54940"	NA	chr5	-	22309215	22309280	22308270	22308811	22309356	22309408	58	19,9	4571,4205	10,3	1808,1149	164	99	1	1.0	0.003,0.001	0.003,0.002	-0.001
59	"AT5G54750"	NA	chr5	+	22242403	22242501	22242063	22242136	22242750	22242850	59	874,617	0,1	431,244	0,0	197	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
60	"AT5G54750"	NA	chr5	+	22242403	22242540	22242063	22242136	22242750	22242850	60	380,291	0,1	205,116	0,0	198	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
61	"AT5G54290"	NA	chr5	+	22051513	22051645	22051036	22051169	22051836	22051895	61	1556,1192	1,1	1002,581	0,0	198	99	1	1.0	0.999,0.998	1.0,1.0	-0.002
62	"AT5G54290"	NA	chr5	+	22052585	22052617	22052391	22052477	22052845	22053007	62	1005,841	1,0	604,406	0,0	131	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
63	"AT5G53360"	NA	chr5	+	21648477	21648820	21647822	21648274	21648903	21649567	63	152,158	56,64	48,48	42,27	198	99	0.350741896513	1.0	0.576,0.552	0.364,0.471	0.147
64	"AT5G53180"	NA	chr5	-	21570833	21570891	21570165	21570228	21571043	21571253	64	94,71	216,193	32,38	98,64	157	99	1	1.0	0.215,0.188	0.171,0.272	-0.02
65	"AT5G53180"	NA	chr5	-	21570833	21570894	21570165	21570228	21571043	21571253	65	79,76	216,193	41,32	98,64	160	99	1	1.0	0.185,0.196	0.206,0.236	-0.03
66	"AT5G53140"	NA	chr5	+	21550556	21550715	21550360	21550459	21550927	21551014	66	2088,1729	1,0	1276,739	0,0	198	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
67	"AT5G53140"	NA	chr5	+	21551632	21551707	21551408	21551500	21551793	21552559	67	1906,1320	0,1	1273,619	0,0	174	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
68	"AT5G53050"	NA	chr5	-	21512347	21512443	21511912	21511966	21512643	21512744	68	575,542	1,0	328,225	3,0	195	99	1	1.0	0.997,1.0	0.982,1.0	0.007
69	"AT5G53045"	NA	chr5	-	21508849	21508905	21508340	21508708	21509482	21509609	69	128,158	0,2	78,48	0,0	155	99	1	1.0	1.0,0.981	1.0,1.0	-0.01
70	"AT5G53045"	NA	chr5	-	21509007	21509080	21508849	21508905	21509482	21509609	70	436,283	0,2	163,98	0,0	172	99	1	1.0	1.0,0.988	1.0,1.0	-0.006
71	"AT5G53020"	NA	chr5	+	21499290	21499440	21498422	21498605	21499794	21500829	71	21,15	4,5	0,2	6,1	198	99	0.00190368949514	0.3695537232440525	0.724,0.6	0.0,0.5	0.412
72	"AT5G53020"	NA	chr5	+	21499290	21499440	21498422	21498605	21499888	21500829	72	16,10	1,3	5,1	0,0	198	99	0.570153628929	1.0	0.889,0.625	1.0,1.0	-0.243
73	"AT5G53010"	NA	chr5	-	21490162	21490300	21489956	21490060	21490445	21490544	73	114,80	1,0	56,23	0,0	198	99	1	1.0	0.983,1.0	1.0,1.0	-0.008
75	"AT5G53010"	NA	chr5	-	21494982	21495052	21494804	21494875	21495320	21495410	75	107,92	0,2	68,41	2,0	169	99	1	1.0	1.0,0.964	0.952,1.0	0.006
