ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67430"	NA	chr5	+	26910204	26910830	26910204	26910593	26910669	26910830	0	3,5,0,0,8,2	7,21,10,23,22,18	0,1,1,1,1,0	23,9,17,10,12,2	225	149	1	1.0	0.221,0.136,0.0,0.0,0.194,0.069	0.0,0.069,0.037,0.062,0.052,0.0	0.067
1	"AT5G67385"	NA	chr5	+	26884202	26884982	26884202	26884809	26884912	26884982	1	106,153,132,88,132,111	239,368,296,224,339,332	60,61,56,150,120,30	307,289,244,386,427,161	252	149	1	1.0	0.208,0.197,0.209,0.188,0.187,0.165	0.104,0.111,0.119,0.187,0.142,0.099	0.065
2	"AT5G67385"	NA	chr5	+	26884912	26885699	26884912	26884982	26885084	26885699	2	28,71,63,42,48,38	314,488,403,299,515,440	63,48,52,67,98,20	336,302,287,407,503,166	251	149	1	1.0	0.05,0.08,0.085,0.077,0.052,0.049	0.1,0.086,0.097,0.089,0.104,0.067	-0.025
3	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	3	11,6,7,9,5,15	33,56,23,34,29,29	18,13,14,18,5,1	29,14,15,59,40,9	227	149	1	1.0	0.18,0.066,0.167,0.148,0.102,0.253	0.289,0.379,0.38,0.167,0.076,0.068	-0.074
4	"AT5G66810"	NA	chr5	+	26674949	26675816	26674949	26675494	26675618	26675816	4	30,57,38,41,50,62	163,190,161,155,192,161	26,25,21,53,32,12	139,104,114,155,201,81	273	149	1	1.0	0.091,0.141,0.114,0.126,0.124,0.174	0.093,0.116,0.091,0.157,0.08,0.075	0.026
5	"AT5G66810"	NA	chr5	+	26675618	26676255	26675618	26675816	26675913	26676255	5	24,22,20,7,20,24	127,218,126,144,153,190	14,11,16,16,26,17	109,98,90,168,137,47	246	149	1	1.0	0.103,0.058,0.088,0.029,0.073,0.071	0.072,0.064,0.097,0.055,0.103,0.18	-0.025
6	"AT5G66558"	NA	chr5	-	26563997	26566847	26563997	26564383	26564530	26566847	6	11,22,31,25,30,38	15,7,6,13,13,23	28,18,32,41,16,14	12,3,9,19,13,7	296	149	1	1.0	0.27,0.613,0.722,0.492,0.537,0.454	0.54,0.751,0.642,0.521,0.383,0.502	-0.042
7	"AT5G66450"	NA	chr5	+	26534615	26535133	26534615	26534688	26534780	26535133	7	31,46,28,38,27,38	8,4,6,2,8,5	26,19,24,33,34,17	2,1,2,8,8,5	241	149	1	1.0	0.706,0.877,0.743,0.922,0.676,0.825	0.889,0.922,0.881,0.718,0.724,0.678	-0.01
8	"AT5G66240"	NA	chr5	+	26466173	26466443	26466173	26466274	26466363	26466443	8	501,649,540,454,687,479	105,138,128,95,135,127	420,321,353,465,463,140	99,92,76,113,141,54	238	149	1	1.0	0.749,0.746,0.725,0.749,0.761,0.702	0.726,0.686,0.744,0.72,0.673,0.619	0.044
9	"AT5G66110"	NA	chr5	+	26430391	26431351	26430391	26430815	26430908	26431351	9	8,14,14,7,11,1	0,0,0,0,0,0	11,16,8,20,13,1	1,3,1,2,1,2	242	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.871,0.767,0.831,0.86,0.889,0.235	0.258
10	"AT5G66055"	NA	chr5	-	26417635	26417912	26417635	26417734	26417813	26417912	10	154,213,153,155,272,240	488,645,620,493,752,680	142,111,115,172,174,105	562,447,518,619,724,294	228	149	1	1.0	0.171,0.178,0.139,0.17,0.191,0.187	0.142,0.14,0.127,0.154,0.136,0.189	0.025
