ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	16,40,20,12,43,19	0,1,0,0,0,0	18,12,16,14,34,9	0,0,0,0,0,0	202	149	1	1.0	1.0,0.967,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	126,149,168,100,153,162	0,0,0,2,0,0	119,93,99,170,151,61	0,0,0,0,2,0	291	149	1	1.0	1.0,1.0,1.0,0.962,1.0,1.0	1.0,1.0,1.0,1.0,0.975,1.0	-0.002
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	2,5,1,1,1,2	150,259,165,158,237,235	0,1,5,3,0,4	101,118,126,206,178,61	230	149	1	1.0	0.009,0.012,0.004,0.004,0.003,0.005	0.0,0.005,0.025,0.009,0.0,0.041	-0.007
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	1,10,2,6,5,5	3,1,1,0,7,1	6,7,6,10,13,1	0,0,2,6,7,1	208	149	1	1.0	0.193,0.878,0.589,1.0,0.338,0.782	1.0,1.0,0.682,0.544,0.571,0.417	-0.072
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,0,0,0,0	8,18,18,13,15,20	2,0,0,0,0,0	10,7,8,5,20,3	170	149	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.149,0.0,0.0,0.0,0.0,0.0	-0.025
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,5,0,3,3	15,31,26,31,32,18	0,0,0,2,0,0	15,20,10,34,22,13	200	149	1	1.0	0.0,0.0,0.125,0.0,0.065,0.11	0.0,0.0,0.0,0.042,0.0,0.0	0.043
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	59,99,65,57,118,65	6,20,17,17,18,14	71,61,80,101,122,42	17,6,9,20,23,8	184	149	1	1.0	0.888,0.8,0.756,0.731,0.841,0.79	0.772,0.892,0.878,0.804,0.811,0.81	-0.027
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	55,74,56,38,90,50	0,0,2,0,0,1	59,52,64,89,82,30	0,0,1,0,0,1	184	149	1	1.0	1.0,1.0,0.958,1.0,1.0,0.976	1.0,1.0,0.981,1.0,1.0,0.96	-0.001
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	4,2,11,5,7,3	148,262,235,198,269,287	7,8,13,25,25,4	190,107,127,215,196,88	359	149	1	1.0	0.011,0.003,0.019,0.01,0.011,0.004	0.015,0.03,0.041,0.046,0.05,0.019	-0.024
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	12	2,2,5,2,4,6	555,966,721,617,1018,762	2,1,1,1,2,0	814,576,657,757,1041,350	156	149	1	1.0	0.003,0.002,0.007,0.003,0.004,0.007	0.002,0.002,0.001,0.001,0.002,0.0	0.003
