ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781	0	2449,3467,2888,2418,3278,3033	6,4,5,4,3,10	2304,1576,2058,3032,3287,1063	10,4,6,2,4,2	238	149	1	1.0	0.996,0.998,0.997,0.997,0.999,0.995	0.993,0.996,0.995,0.999,0.998,0.997	0.001
1	"AT5G67590"	NA	chr5	+	26958651	26958781	26957914	26958231	26958962	26958992	1	1223,1827,1524,1223,1736,1576	0,0,0,0,0,0	1182,821,982,1680,1729,503	2,0,0,0,0,0	279	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.997,1.0,1.0,1.0,1.0,1.0	0.001
2	"AT5G67260"	NA	chr5	+	26838296	26838388	26837395	26837630	26839494	26839597	2	0,0,1,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,0,1,0,0,0	241	149	1	1.0	NA,NA,1.0,NA,NA,NA	0.0,NA,0.0,NA,NA,NA	1.0
3	"AT5G67110"	NA	chr5	-	26785761	26785827	26785617	26785683	26785917	26785989	3	43,55,28,42,32,36	0,0,0,0,0,1	37,14,17,62,47,11	1,0,0,1,0,0	215	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.961	0.962,1.0,1.0,0.977,1.0,1.0	0.004
4	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511	4	171,274,202,212,314,230	1,0,2,3,4,1	275,173,223,285,274,111	3,2,1,1,5,0	298	149	1	1.0	0.988,1.0,0.981,0.972,0.975,0.991	0.979,0.977,0.991,0.993,0.965,1.0	0.0
5	"AT5G66540"	NA	chr5	-	26558271	26558359	26558077	26558188	26558479	26558535	5	290,428,354,273,442,315	0,0,0,1,0,0	339,259,283,519,413,123	0,0,0,0,0,0	237	149	1	1.0	1.0,1.0,1.0,0.994,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
6	"AT5G66040"	NA	chr5	+	26410731	26410805	26410343	26410645	26410868	26410993	6	5214,8531,6988,6437,9479,7324	0,0,0,0,0,0	9068,6334,6506,5868,10165,3904	0,0,1,0,0,0	223	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
7	"AT5G65970"	NA	chr5	-	26388166	26388234	26388014	26388075	26388495	26388669	7	34,47,73,36,76,67	0,0,0,0,0,0	55,36,48,67,83,28	1,0,0,0,0,0	217	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.974,1.0,1.0,1.0,1.0,1.0	0.004
8	"AT5G65970"	NA	chr5	-	26388353	26388389	26388166	26388234	26388495	26388669	8	96,128,143,80,136,156	0,0,0,2,0,0	89,78,90,130,145,49	0,0,0,0,2,0	185	149	1	1.0	1.0,1.0,1.0,0.97,1.0,1.0	1.0,1.0,1.0,1.0,0.983,1.0	-0.002
9	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914	9	106,197,167,108,178,122	4,1,0,0,1,0	128,88,96,169,137,44	2,1,3,1,0,0	190	149	1	1.0	0.954,0.994,1.0,1.0,0.993,1.0	0.98,0.986,0.962,0.993,1.0,1.0	0.003
10	"AT5G65970"	NA	chr5	-	26388864	26388914	26388353	26388669	26388993	26389082	10	29,36,37,18,27,28	0,0,0,0,0,0	23,16,24,27,28,12	0,0,1,0,0,0	199	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.947,1.0,1.0,1.0	0.009
11	"AT5G65970"	NA	chr5	-	26389335	26389424	26389157	26389232	26389497	26389558	11	121,161,122,98,162,150	0,1,0,0,2,0	83,73,73,106,141,43	1,2,0,0,0,0	238	149	1	1.0	1.0,0.99,1.0,1.0,0.981,1.0	0.981,0.958,1.0,1.0,1.0,1.0	0.005
