ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	78,71,83	186,258,261	74,82,58	304,314,259	252	149	1	1.0	0.199,0.14,0.158	0.126,0.134,0.117	0.04
2	20,32,51	255,369,374	72,31,36	414,397,358	251	149	1	1.0	0.044,0.049,0.075	0.094,0.044,0.056	-0.009
3	3,7,9	4,15,12	21,27,15	48,55,39	227	149	1	1.0	0.33,0.234,0.33	0.223,0.244,0.202	0.075
4	6,9,23	42,48,67	12,13,5	53,48,49	273	149	1	1.0	0.072,0.093,0.158	0.11,0.129,0.053	0.01
5	0,7,1	40,77,60	6,4,0	59,69,39	246	149	1	1.0	0.0,0.052,0.01	0.058,0.034,0.0	-0.01
6	28,28,33	9,7,12	16,26,21	8,12,6	296	149	1	1.0	0.61,0.668,0.581	0.502,0.522,0.638	0.066
7	133,123,140	0,1,0	183,174,134	7,7,2	241	149	1	1.0	1.0,0.987,1.0	0.942,0.939,0.976	0.043
8	184,195,268	38,44,57	147,193,170	54,25,33	238	149	1	1.0	0.752,0.735,0.746	0.63,0.829,0.763	0.004
10	59,70,63	271,474,444	64,85,72	423,470,352	228	149	1	1.0	0.125,0.088,0.085	0.09,0.106,0.118	-0.005
11	40,58,77	765,1103,1283	82,54,56	993,1061,839	212	149	1	1.0	0.035,0.036,0.04	0.055,0.035,0.045	-0.008
12	3,13,6	3,15,5	11,6,4	19,8,14	255	149	0.768300876568	1.0	0.369,0.336,0.412	0.253,0.305,0.143	0.139
13	53,69,80	379,472,586	58,80,58	631,596,488	225	149	1	1.0	0.085,0.088,0.083	0.057,0.082,0.073	0.015
15	22,32,39	119,218,221	33,29,20	221,202,182	246	149	1	1.0	0.101,0.082,0.097	0.083,0.08,0.062	0.018
16	7,14,19	53,98,82	11,13,6	86,75,73	247	149	1	1.0	0.074,0.079,0.123	0.072,0.095,0.047	0.021
17	30,46,57	26,29,45	68,68,48	34,35,22	272	149	0.887500646489	1.0	0.387,0.465,0.41	0.523,0.516,0.544	-0.107
18	1,0,1	36,45,52	0,1,0	35,52,48	251	149	1	1.0	0.016,0.0,0.011	0.0,0.011,0.0	0.005
19	36,36,54	45,81,94	47,77,40	107,109,69	232	149	1	1.0	0.339,0.222,0.27	0.22,0.312,0.271	0.009
20	6,4,12	27,39,56	9,21,13	27,32,37	335	149	1	1.0	0.09,0.044,0.087	0.129,0.226,0.135	-0.09
21	2,3,0	24,40,42	2,8,1	53,49,65	225	149	1	1.0	0.052,0.047,0.0	0.024,0.098,0.01	-0.011
22	3,10,7	50,96,97	6,9,8	77,51,62	457	149	1	1.0	0.019,0.033,0.023	0.025,0.054,0.04	-0.015
23	0,1,3	6,4,8	0,4,3	18,14,21	244	149	1	1.0	0.0,0.132,0.186	0.0,0.149,0.08	0.03
24	17,32,18	46,55,72	47,25,19	63,85,46	215	149	1	1.0	0.204,0.287,0.148	0.341,0.169,0.223	-0.031
26	24,14,29	9,6,16	38,33,23	11,7,6	287	149	0.537712332872	1.0	0.581,0.548,0.485	0.642,0.71,0.666	-0.135
27	0,2,3	91,130,148	3,3,3	110,73,91	231	149	1	1.0	0.0,0.01,0.013	0.017,0.026,0.021	-0.014
28	122,182,267	0,0,0	227,202,176	2,2,1	241	149	1	1.0	1.0,1.0,1.0	0.986,0.984,0.991	0.013
29	17,11,59	1068,1727,1700	36,34,42	1773,1610,1600	224	149	1	1.0	0.01,0.004,0.023	0.013,0.014,0.017	-0.002
30	16,16,34	871,1320,1363	22,18,24	1495,1391,1339	240	149	1	1.0	0.011,0.007,0.015	0.009,0.008,0.011	0.002
31	12,20,27	155,203,197	16,25,24	230,285,261	237	149	1	1.0	0.046,0.058,0.079	0.042,0.052,0.055	0.011
32	14,20,25	0,2,0	23,28,26	0,0,0	259	149	1	1.0	1.0,0.852,1.0	1.0,1.0,1.0	-0.049
33	13,20,45	69,144,135	139,174,130	61,43,35	319	149	0	0.0	0.081,0.061,0.135	0.516,0.654,0.634	-0.509
34	7,7,10	62,95,110	11,7,14	47,57,51	230	149	1	1.0	0.068,0.046,0.056	0.132,0.074,0.151	-0.062
35	0,4,6	20,43,40	2,1,1	27,49,35	277	149	1	1.0	0.0,0.048,0.075	0.038,0.011,0.015	0.02
36	2,7,14	66,100,78	17,16,8	113,120,96	221	149	1	1.0	0.02,0.045,0.108	0.092,0.082,0.053	-0.018
39	25,36,48	174,236,201	42,28,46	218,249,252	220	149	1	1.0	0.089,0.094,0.139	0.115,0.071,0.11	0.009
40	9,11,4	2,9,0	63,59,44	4,11,9	227	149	1	1.0	0.747,0.445,1.0	0.912,0.779,0.762	-0.087
42	3,8,14	22,32,27	7,6,3	29,52,53	246	149	1	1.0	0.076,0.132,0.239	0.128,0.065,0.033	0.074
43	11,12,12	9,14,18	12,14,6	11,20,20	222	149	1	1.0	0.451,0.365,0.309	0.423,0.32,0.168	0.071
44	0,0,0	3,1,3	2,3,6	9,7,7	227	149	0.160762464445	1.0	0.0,0.0,0.0	0.127,0.22,0.36	-0.236
45	0,0,0	3,2,7	4,4,6	15,25,14	239	149	0.94488356053	1.0	0.0,0.0,0.0	0.143,0.091,0.211	-0.148
46	1,5,4	4,2,0	5,11,16	26,14,16	416	149	0.620838150817	1.0	0.082,0.472,1.0	0.064,0.22,0.264	0.335
47	1,7,5	2,3,3	7,10,13	4,3,6	562	149	0.842481451683	1.0	0.117,0.382,0.306	0.317,0.469,0.365	-0.115
48	0,2,1	4,0,0	2,2,2	17,17,16	253	149	0.143667658945	1.0	0.0,1.0,1.0	0.065,0.065,0.069	0.6
49	30,40,41	789,1053,1227	20,29,29	940,860,802	251	149	1	1.0	0.022,0.022,0.019	0.012,0.02,0.021	0.003
50	95,108,135	3,3,3	172,170,146	5,0,8	240	149	1	1.0	0.952,0.957,0.965	0.955,1.0,0.919	-0.0
51	2,0,0	0,0,1	7,5,4	0,0,0	267	149	1	1.0	1.0,NA,0.0	1.0,1.0,1.0	-0.5
52	2,1,0	4,3,3	8,5,5	4,4,11	483	149	0.0980245557706	1.0	0.134,0.093,0.0	0.382,0.278,0.123	-0.185
53	1,0,0	2,4,3	3,2,0	2,1,8	253	149	1	1.0	0.227,0.0,0.0	0.469,0.541,0.0	-0.261
55	45,79,94	1,2,0	105,96,82	0,1,0	245	149	1	1.0	0.965,0.96,1.0	1.0,0.983,1.0	-0.019
58	12,22,18	8,16,15	12,22,22	13,12,13	247	149	1	1.0	0.475,0.453,0.42	0.358,0.525,0.505	-0.013
59	26,43,55	106,169,191	65,90,43	180,169,112	277	149	1	1.0	0.117,0.12,0.134	0.163,0.223,0.171	-0.062
60	10,7,12	22,39,36	25,24,28	59,58,51	247	149	1	1.0	0.215,0.098,0.167	0.204,0.2,0.249	-0.058
61	102,127,133	89,127,124	194,231,198	134,141,102	1192	149	1	1.0	0.125,0.111,0.118	0.153,0.17,0.195	-0.055
62	2,2,2	8,10,9	0,4,2	22,6,10	235	149	1	1.0	0.137,0.113,0.123	0.0,0.297,0.113	-0.012
