ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1	78,71,83	186,258,261	74,82,58	304,314,259	252	149	1
2	20,32,51	255,369,374	72,31,36	414,397,358	251	149	1
3	3,7,9	4,15,12	21,27,15	48,55,39	227	149	1
4	6,9,23	42,48,67	12,13,5	53,48,49	273	149	1
5	0,7,1	40,77,60	6,4,0	59,69,39	246	149	1
6	28,28,33	9,7,12	16,26,21	8,12,6	296	149	1
7	133,123,140	0,1,0	183,174,134	7,7,2	241	149	1
8	184,195,268	38,44,57	147,193,170	54,25,33	238	149	1
10	59,70,63	271,474,444	64,85,72	423,470,352	228	149	1
11	40,58,77	765,1103,1283	82,54,56	993,1061,839	212	149	1
12	3,13,6	3,15,5	11,6,4	19,8,14	255	149	0.768300876568
13	53,69,80	379,472,586	58,80,58	631,596,488	225	149	1
15	22,32,39	119,218,221	33,29,20	221,202,182	246	149	1
16	7,14,19	53,98,82	11,13,6	86,75,73	247	149	1
17	30,46,57	26,29,45	68,68,48	34,35,22	272	149	0.887500646489
18	1,0,1	36,45,52	0,1,0	35,52,48	251	149	1
19	36,36,54	45,81,94	47,77,40	107,109,69	232	149	1
20	6,4,12	27,39,56	9,21,13	27,32,37	335	149	1
21	2,3,0	24,40,42	2,8,1	53,49,65	225	149	1
22	3,10,7	50,96,97	6,9,8	77,51,62	457	149	1
23	0,1,3	6,4,8	0,4,3	18,14,21	244	149	1
24	17,32,18	46,55,72	47,25,19	63,85,46	215	149	1
26	24,14,29	9,6,16	38,33,23	11,7,6	287	149	0.537712332872
27	0,2,3	91,130,148	3,3,3	110,73,91	231	149	1
28	122,182,267	0,0,0	227,202,176	2,2,1	241	149	1
29	17,11,59	1068,1727,1700	36,34,42	1773,1610,1600	224	149	1
30	16,16,34	871,1320,1363	22,18,24	1495,1391,1339	240	149	1
31	12,20,27	155,203,197	16,25,24	230,285,261	237	149	1
32	14,20,25	0,2,0	23,28,26	0,0,0	259	149	1
33	13,20,45	69,144,135	139,174,130	61,43,35	319	149	0
34	7,7,10	62,95,110	11,7,14	47,57,51	230	149	1
35	0,4,6	20,43,40	2,1,1	27,49,35	277	149	1
36	2,7,14	66,100,78	17,16,8	113,120,96	221	149	1
39	25,36,48	174,236,201	42,28,46	218,249,252	220	149	1
40	9,11,4	2,9,0	63,59,44	4,11,9	227	149	1
42	3,8,14	22,32,27	7,6,3	29,52,53	246	149	1
43	11,12,12	9,14,18	12,14,6	11,20,20	222	149	1
44	0,0,0	3,1,3	2,3,6	9,7,7	227	149	0.160762464445
45	0,0,0	3,2,7	4,4,6	15,25,14	239	149	0.94488356053
46	1,5,4	4,2,0	5,11,16	26,14,16	416	149	0.620838150817
47	1,7,5	2,3,3	7,10,13	4,3,6	562	149	0.842481451683
48	0,2,1	4,0,0	2,2,2	17,17,16	253	149	0.143667658945
49	30,40,41	789,1053,1227	20,29,29	940,860,802	251	149	1
50	95,108,135	3,3,3	172,170,146	5,0,8	240	149	1
51	2,0,0	0,0,1	7,5,4	0,0,0	267	149	1
52	2,1,0	4,3,3	8,5,5	4,4,11	483	149	0.0980245557706
53	1,0,0	2,4,3	3,2,0	2,1,8	253	149	1
55	45,79,94	1,2,0	105,96,82	0,1,0	245	149	1
58	12,22,18	8,16,15	12,22,22	13,12,13	247	149	1
59	26,43,55	106,169,191	65,90,43	180,169,112	277	149	1
60	10,7,12	22,39,36	25,24,28	59,58,51	247	149	1
61	102,127,133	89,127,124	194,231,198	134,141,102	1192	149	1
62	2,2,2	8,10,9	0,4,2	22,6,10	235	149	1
63	141,144,184	268,412,480	173,131,130	387,401,380	293	149	1
64	21,47,44	23,52,33	105,107,84	28,32,23	241	149	4.44333409241e-05
65	8,7,5	122,170,175	10,7,9	198,175,175	254	149	1
66	3,2,0	4,0,3	0,1,1	6,9,1	215	149	0.751827151068
67	5,3,2	12,17,18	1,8,3	15,35,21	227	149	1
68	21,7,10	15,14,18	17,16,14	23,16,18	259	149	1
69	24,33,18	27,49,30	36,16,17	35,38,32	478	149	1
70	2,2,3	0,0,2	6,2,3	0,1,1	417	149	1
72	0,6,0	0,1,3	2,0,1	0,2,0	225	149	1
73	19,30,16	3,4,6	27,28,21	11,6,5	370	149	1
74	13,25,14	41,65,50	23,27,17	31,18,9	349	149	0.0303709494918
76	10,20,23	74,77,115	4,12,15	79,113,62	516	149	1
77	9,8,9	28,35,60	9,34,14	43,47,32	244	149	1
81	2,16,17	34,48,59	9,23,8	38,49,39	247	149	1
82	88,143,160	0,0,2	231,191,169	0,2,0	339	149	1
83	12,29,30	131,148,229	25,21,32	132,157,128	235	149	1
84	159,305,283	104,177,199	131,173,145	91,108,64	228	149	1
85	8,6,15	30,59,42	6,7,9	71,50,40	649	149	1
89	4,13,13	63,73,84	8,11,5	60,78,50	244	149	1
90	7,14,19	74,109,131	12,15,11	84,120,75	392	149	1
91	28,39,38	51,82,89	20,21,24	91,57,58	651	149	1
92	14,18,13	0,3,0	18,12,15	1,1,2	223	149	1
93	0,0,0	3,7,1	1,0,0	4,0,3	227	149	1
94	0,0,0	1,0,0	0,2,0	5,3,3	279	149	1
95	0,0,4	0,1,0	5,4,5	0,0,0	277	149	1
96	51,69,108	11,14,24	97,78,121	33,36,28	301	149	1
97	6,4,9	86,112,145	11,13,3	24,34,31	304	149	1
98	2,1,9	86,135,122	2,10,4	132,120,127	295	149	1
99	16,12,14	15,36,32	12,13,24	18,33,11	455	149	1
100	12,4,13	35,101,72	1,9,3	86,43,66	226	149	1
101	167,223,282	17,25,27	211,225,205	21,30,8	234	149	1
103	121,156,154	44,56,49	103,127,103	33,43,50	1757	149	1
104	1268,1792,1928	0,2,1	2702,2584,2139	4,5,5	202	149	1
105	641,935,910	87,135,135	1339,1330,1199	199,203,213	239	149	1
106	6,14,20	65,97,108	31,17,13	65,95,61	474	149	1
107	6,12,18	5,6,7	24,9,10	8,7,12	435	149	1
108	0,2,3	17,10,16	0,2,7	17,14,16	229	149	1
109	6,4,3	0,0,2	3,3,0	2,2,5	238	149	0.000173619778973
111	35,80,60	45,46,59	22,37,31	61,33,36	258	149	0.880214507078
112	1,6,0	7,17,28	2,0,1	16,22,8	253	149	1
113	70,72,80	46,85,89	89,90,78	109,110,66	228	149	1
114	74,124,89	108,195,183	257,262,208	151,154,158	1109	149	1
115	2,7,15	5,5,4	15,17,7	0,4,3	246	149	0.0964883407818
116	4,5,9	20,36,43	5,4,5	45,38,30	240	149	1
117	1,2,5	218,258,341	6,3,5	292,391,320	282	149	1
118	4,2,6	51,96,102	3,14,4	163,156,159	222	149	1
119	14,30,27	31,46,60	25,30,27	31,15,19	272	149	0.11907444377
120	54,81,73	48,63,76	54,34,25	49,78,63	372	149	0.605142775624
121	89,131,129	13,11,18	83,51,40	3,8,5	597	149	1
122	40,59,81	14,28,31	37,26,26	29,22,31	288	149	0.0518299078884
123	35,52,61	1,0,0	31,18,23	2,2,0	247	149	1
124	61,77,121	10,8,6	89,94,98	5,16,12	228	149	1
125	8,10,13	27,40,31	10,10,5	35,44,49	369	149	1
126	43,47,61	7,6,11	76,73,74	9,9,8	1013	149	1
128	26,50,43	38,32,31	69,52,38	51,70,58	305	149	1
129	43,44,33	86,112,100	72,62,55	123,163,146	271	149	1
131	9,25,23	2,7,12	18,9,13	2,2,3	498	149	0.394058078484
132	18,27,25	62,87,115	16,18,16	49,56,56	244	149	1
133	9,6,23	6,15,22	11,10,6	28,12,22	301	149	0.772377451387
134	9,5,23	13,15,19	11,10,6	22,23,13	298	149	1
135	13,26,23	174,232,250	39,57,34	200,177,191	275	149	1
136	12,28,30	21,15,9	14,25,22	13,10,11	834	149	1
137	35,61,70	2,3,3	62,34,49	1,1,2	503	149	1
138	78,130,120	0,2,1	118,105,108	4,4,0	1432	149	0.680547898498
139	65,102,90	12,1,4	104,80,85	2,3,11	597	149	1
140	3,10,11	14,26,49	10,3,12	25,18,12	233	149	1
141	9,8,5	54,72,70	10,2,4	43,19,26	302	149	1
143	28,32,42	12,34,26	19,54,23	19,14,17	252	149	1
144	28,31,22	9,16,15	11,12,15	4,11,4	1519	149	1
145	38,44,35	15,12,12	22,15,34	5,8,5	1667	149	1
146	11,14,14	14,13,12	12,3,20	3,4,11	227	149	0.56100884831
148	15,11,16	20,31,32	8,21,7	24,19,24	218	149	1
149	9,14,6	18,55,21	34,25,41	22,21,12	283	149	0.000135043638015
150	16,26,22	150,229,243	23,30,26	287,228,250	267	149	1
155	30,29,46	185,242,249	62,60,44	338,340,329	224	149	1
156	67,130,127	0,5,3	143,173,142	1,0,0	259	149	1
157	18,14,20	47,66,91	10,28,20	122,98,96	1384	149	1
158	3,8,12	42,49,61	1,5,5	51,64,67	262	149	1
159	22,40,33	14,22,25	25,48,40	21,23,20	358	149	1
161	75,93,93	396,480,580	85,79,85	639,652,481	346	149	1
162	0,1,0	0,2,0	0,8,4	0,0,2	215	149	1
163	164,216,228	973,1438,1494	215,235,170	1020,943,967	231	149	1
164	47,64,85	153,237,220	68,76,70	234,182,172	402	149	1
166	1,3,2	0,1,0	5,4,4	2,6,0	520	149	0.0111957833944
167	4,7,5	0,2,2	7,8,5	0,3,4	582	149	0.951794185749
168	6,1,4	0,0,1	4,5,1	0,0,0	231	149	1
169	125,140,192	699,1011,1187	137,129,115	1117,1084,900	283	149	1
170	25,26,22	0,0,1	33,42,28	0,1,0	343	149	1
171	11,13,9	96,171,172	25,14,30	191,191,162	316	149	1
172	15,16,16	1,1,0	33,28,38	2,0,2	506	149	1
173	8,11,12	130,224,230	11,22,16	222,234,207	299	149	1
174	23,30,43	0,0,0	28,22,31	2,2,5	415	149	0.166675538821
175	138,206,275	1,2,0	231,249,177	1,3,2	252	149	1
176	157,241,321	2,3,0	279,314,213	15,2,2	273	149	1
177	6,14,14	26,42,35	18,19,29	54,49,29	441	149	1
178	0,9,10	8,5,7	9,12,22	13,4,8	322	149	0.444154989196
179	0,2,2	9,17,9	1,4,7	28,29,13	228	149	1
180	83,144,162	235,331,356	325,227,263	287,303,277	659	149	1
181	26,45,34	131,226,264	130,95,113	190,177,180	242	149	5.83831439649e-05
182	0,8,3	79,120,123	8,8,8	69,71,66	245	149	1
183	0,2,0	0,6,2	0,1,0	8,0,7	239	149	1
184	9,9,10	39,57,48	11,7,5	56,51,38	246	149	1
185	11,7,13	44,76,96	8,10,8	100,103,64	232	149	1
186	55,111,129	54,62,73	123,136,93	112,58,75	418	149	1
187	5,15,18	35,64,100	11,8,3	72,78,61	254	149	1
188	0,5,0	15,18,8	2,8,6	27,62,52	235	149	1
189	12,17,34	138,188,163	23,20,17	49,49,38	236	149	0.173288509746
190	3,3,12	57,114,108	0,2,3	129,127,81	237	149	1
191	8,13,20	0,6,4	8,9,13	10,3,2	245	149	0.55961432976
192	13,28,19	31,62,42	65,52,29	61,85,59	335	149	1
195	16,16,32	202,353,345	19,27,27	496,451,390	239	149	1
196	14,28,29	84,127,136	27,20,28	151,191,137	241	149	1
197	12,20,23	20,39,32	22,31,25	45,56,49	242	149	1
198	28,57,39	56,85,88	25,42,29	43,66,45	1237	149	1
199	29,44,39	8,7,17	31,43,24	22,27,22	239	149	0.0544152434891
200	0,2,8	61,102,95	9,8,2	92,69,63	222	149	1
201	75,103,129	4,8,2	69,99,84	1,0,0	233	149	1
202	1,0,1	0,0,0	0,1,0	0,1,0	215	149	1
204	2,17,6	1,9,17	19,10,14	16,10,10	381	149	1
205	1,1,2	1,7,4	1,11,3	11,16,6	224	149	0.0505305462142
207	0,0,0	4,7,6	0,1,0	3,2,4	221	149	1
208	3,8,8	64,98,83	3,4,8	109,115,102	251	149	1
210	1,6,2	25,41,53	9,9,1	94,114,70	236	149	1
211	0,8,2	2,4,6	2,0,0	4,2,7	247	149	0.345682090421
212	2,3,0	15,9,5	0,0,2	13,8,11	239	149	1
213	6,6,3	3,4,9	3,3,4	2,3,2	218	149	0.894711299846
215	7,9,14	3,13,10	5,14,8	8,13,9	283	149	1
216	63,105,100	126,163,193	117,128,110	159,170,146	340	149	1
217	8,19,16	229,228,308	37,30,28	367,341,315	333	149	1
218	3,5,2	117,169,186	27,3,26	167,165,172	246	149	1
219	193,373,375	26,48,50	430,352,354	66,77,45	218	149	1
220	71,105,132	0,0,0	165,143,146	2,0,0	271	149	1
221	23,27,32	409,586,644	31,25,32	595,695,574	253	149	1
222	17,31,34	17,24,17	17,22,11	5,10,3	334	149	0.365850151531
223	3,2,12	49,68,98	0,3,0	43,36,33	274	149	1
224	209,266,274	3059,4491,4567	170,147,160	3515,3641,3125	342	149	1
225	13,20,1	7,0,2	7,2,12	3,1,5	280	149	0.76293289693
226	2,10,4	4,4,7	0,4,10	6,11,7	356	149	0.873551531843
227	7,6,8	45,82,81	11,7,2	56,53,50	223	149	1
228	9,13,9	32,47,49	14,7,12	41,40,39	264	149	1
229	13,10,4	26,47,60	2,5,4	48,60,62	237	149	1
230	10,10,7	45,70,70	8,9,4	70,73,70	411	149	1
231	14,11,22	21,18,17	13,12,14	24,26,20	237	149	1
232	46,64,63	5,3,9	81,78,64	6,7,4	410	149	1
233	511,608,619	0,0,1	712,747,587	1,3,0	971	149	1
235	87,100,120	15,12,17	177,175,118	16,34,12	245	149	1
236	73,129,153	1,0,3	169,180,152	6,7,4	218	149	1
237	40,34,45	467,559,601	70,65,63	885,901,833	276	149	1
238	3,0,3	21,20,24	0,0,0	28,41,45	236	149	1
239	3,0,2	7,0,1	9,17,3	0,4,1	235	149	1
240	7,6,12	310,480,502	97,85,69	489,441,292	478	149	1
241	8,15,22	33,58,57	16,24,11	55,78,60	259	149	1
242	3,1,18	34,44,54	26,28,10	60,71,52	218	149	0.929407290514
243	3,3,12	31,45,33	12,14,18	30,39,19	235	149	0.25499085848
244	8,4,12	29,43,45	13,11,17	37,45,39	236	149	1
245	17,18,20	1,0,1	39,29,28	0,2,0	271	149	1
246	0,13,2	17,25,34	4,10,3	25,19,11	245	149	1
247	0,2,1	51,72,91	6,3,3	82,65,72	242	149	1
248	23,58,47	0,4,2	33,24,45	2,2,0	280	149	1
249	12,23,12	95,116,166	16,18,18	174,124,132	244	149	1
251	0,2,0	0,2,2	6,4,2	7,4,6	215	149	1
252	0,2,4	22,12,21	1,4,7	17,14,19	225	149	1
253	28,35,54	5,4,5	23,44,57	6,7,4	618	149	1
254	44,66,80	3,0,2	67,92,58	4,3,0	254	149	1
255	0,3,13	5,7,2	2,12,4	5,14,4	273	149	1
256	0,0,0	3,3,10	0,2,0	4,5,5	241	149	1
258	10,20,19	89,136,135	27,27,12	131,124,126	395	149	1
259	14,8,9	17,10,14	23,20,14	12,26,23	229	149	1
260	0,2,0	0,0,1	0,0,2	0,0,0	221	149	1
261	16,15,21	0,0,2	21,16,15	6,12,1	730	149	0.00018882990749
262	16,14,20	18,33,34	21,17,13	22,33,22	758	149	1
263	9,17,8	22,22,33	13,17,7	26,35,29	235	149	1
264	19,31,45	1,7,18	19,22,28	13,6,8	268	149	0.812408098404
265	156,176,251	108,133,137	182,294,204	123,102,139	998	149	1
266	73,95,128	9,22,31	102,169,116	38,43,45	563	149	0.692280184365
267	11,26,31	5,5,3	24,33,30	6,6,3	301	149	1
268	299,339,478	0,0,0	365,511,378	0,0,1	1238	149	1
269	131,150,196	22,55,53	163,187,148	75,48,52	243	149	1
270	0,7,2	46,50,76	7,1,4	99,89,78	238	149	1
271	0,9,7	39,22,55	7,11,4	48,53,42	427	149	1
272	13,19,8	86,98,120	214,201,181	593,635,525	241	149	0.863832061028
273	7,11,14	20,42,39	65,66,52	286,309,261	245	149	1
275	2,17,11	43,62,65	9,9,10	57,40,56	235	149	1
276	2,6,8	54,99,84	5,3,4	84,69,68	229	149	1
277	12,15,35	161,209,229	16,22,13	309,352,265	255	149	1
278	9,23,3	7,10,11	10,13,9	11,5,5	307	149	0.95784842286
282	24,23,25	14,25,23	37,23,23	27,13,15	243	149	1
283	60,57,80	3,15,9	56,69,64	7,6,5	455	149	1
285	29,44,52	1,1,3	90,72,77	3,3,5	673	149	1
286	53,73,65	39,74,88	70,69,56	165,107,103	233	149	0.411758729624
287	0,10,20	13,20,8	8,8,8	22,22,21	746	149	1
288	2,2,0	8,10,5	0,6,1	13,11,6	243	149	1
289	2,2,0	20,29,30	0,4,0	6,20,6	246	149	1
290	5,4,10	88,109,154	4,7,8	150,168,136	240	149	1
291	18,44,45	53,104,91	38,34,40	98,96,91	267	149	1
292	25,37,28	0,2,2	41,41,29	2,6,9	249	149	0.282416913936
293	22,22,32	9,14,16	23,26,18	12,6,10	225	149	1
294	26,41,52	60,105,98	68,68,39	74,69,42	233	149	0.129166044347
295	37,72,47	51,67,72	58,75,70	41,59,52	243	149	0.646658825482
296	11,7,19	6,10,13	27,35,18	10,8,11	312	149	0.306364603188
297	9,7,16	0,2,0	27,32,14	0,0,0	294	149	1
298	7,6,10	8,4,6	24,26,7	23,23,28	252	149	0.806384684769
299	32,19,37	19,11,8	26,21,33	18,19,9	233	149	1
300	63,52,89	4,0,1	56,68,69	0,0,0	492	149	1
301	18,1,8	23,22,24	8,6,9	37,30,14	427	149	1
302	29,64,52	68,102,122	55,48,36	178,175,125	237	149	1
303	4,0,2	60,83,85	3,4,1	71,82,102	240	149	1
304	4,10,7	75,105,113	4,5,10	110,103,134	218	149	1
305	13,11,23	23,39,38	24,20,24	33,40,24	339	149	1
306	6,10,15	57,76,84	13,15,23	140,155,114	233	149	1
307	0,7,2	10,16,14	4,3,3	25,36,35	253	149	1
308	27,11,26	13,11,10	17,20,13	11,4,10	551	149	1
309	22,4,15	49,82,86	11,17,8	46,58,55	529	149	1
310	4,9,17	49,49,70	4,2,6	68,70,71	233	149	1
313	12,23,23	1,4,4	40,49,42	13,7,3	289	149	1
