ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	25,31,21,12,40,28	17,23,26,28,36,47	12,7,21,29,27,7	28,22,23,33,21,12	98	49	1	1.0
1	20,14,16,21,13,9	0,0,0,0,0,0	26,12,19,32,19,4	1,0,0,0,0,0	98	49	1	1.0
2	4,7,8,6,8,8	51,72,65,71,88,66	6,5,6,7,17,2	49,56,45,64,92,25	78	49	1	1.0
3	223,329,259,274,327,241	28,23,16,17,25,25	285,165,227,310,322,101	25,19,8,18,16,5	58	49	1	1.0
4	230,416,290,316,429,321	30,82,57,51,82,88	232,198,225,280,377,124	59,39,41,55,85,27	55	49	1	1.0
7	33,54,52,52,54,51	1,3,1,3,1,0	31,29,22,78,36,13	1,0,2,1,1,3	52	49	1	1.0
8	70,95,82,47,89,90	0,0,0,0,0,0	46,33,58,128,80,29	0,1,2,2,0,0	59	49	1	1.0
10	420,690,430,395,631,606	2,0,0,0,0,1	358,205,313,351,483,185	1,0,2,0,4,0	53	49	1	1.0
11	35,70,51,32,74,33	5,5,5,9,7,12	25,22,27,36,68,12	3,4,0,5,11,0	82	49	1	1.0
12	33,46,68,42,69,65	0,0,0,1,0,2	34,26,29,43,40,18	0,0,0,0,0,0	98	49	1	1.0
13	5,10,7,2,11,8	53,76,67,57,82,81	7,5,8,13,13,1	70,51,42,55,79,23	60	49	1	1.0
14	5,0,8,6,9,1	218,377,337,299,369,417	5,3,6,7,4,4	267,152,186,330,274,117	98	49	1	1.0
15	152,247,203,159,258,162	0,2,1,2,2,1	167,163,161,210,220,75	1,0,2,0,0,1	54	49	1	1.0
17	263,459,343,254,498,366	0,3,0,3,11,1	395,262,313,353,469,168	1,2,2,1,2,1	56	49	1	1.0
18	7,13,10,10,9,5	42,59,64,44,61,41	8,3,5,8,9,1	32,15,35,76,55,16	52	49	1	1.0
19	29,26,32,17,18,26	2,2,6,7,6,7	9,19,21,19,20,6	8,2,2,7,1,5	57	49	1	1.0
21	131,217,192,163,210,172	5,2,7,7,2,7	133,96,119,176,185,71	3,2,9,4,7,0	67	49	1	1.0
22	55,80,71,60,89,80	0,4,3,0,3,1	68,70,37,75,88,43	2,3,1,1,0,1	52	49	1	1.0
23	4,7,3,0,0,3	2,5,3,0,2,1	0,0,0,0,0,0	5,0,0,0,3,0	61	49	1	1.0
24	5,16,6,2,14,5	0,0,0,0,1,0	1,0,0,2,1,1	0,1,0,0,0,0	98	49	1	1.0
25	1075,1708,1259,1216,1922,1415	170,268,176,176,247,223	1735,1282,1422,1954,2169,746	392,306,390,471,497,173	55	49	1	1.0
26	7,6,22,5,8,5	7,4,3,3,5,2	1,5,3,5,8,0	3,3,1,4,7,0	58	49	1	1.0
27	8,12,11,7,24,20	28,46,39,30,38,37	8,5,14,12,11,4	35,33,33,59,57,14	61	49	1	1.0
28	17,18,14,2,18,5	70,84,62,51,81,61	25,4,14,14,34,9	43,31,32,78,47,21	70	49	0.921189630621	1.0
29	12,27,23,13,46,22	14,8,15,7,16,8	18,20,17,27,33,19	26,18,20,35,43,11	98	49	0.100391244913	1.0
30	17,33,23,13,49,27	50,93,86,55,85,87	22,25,23,39,35,20	45,38,40,79,91,30	98	49	1	1.0
31	19,16,17,8,21,14	50,93,86,55,85,87	30,23,26,47,50,13	45,38,40,79,91,30	61	49	0.00334542042204	0.35643933951189816
32	0,0,0,0,0,0	0,3,1,2,0,2	1,0,0,0,0,0	1,0,0,1,3,0	52	49	1	1.0
33	3,6,8,6,9,15	54,64,71,57,54,69	1,2,4,8,10,7	52,49,61,86,78,30	98	49	1	1.0
34	32,57,26,28,53,26	27,29,23,23,48,28	18,12,17,29,19,7	17,17,20,25,27,6	56	49	1	1.0
35	73,127,91,69,132,98	0,0,0,0,0,0	77,61,79,71,110,45	1,0,0,0,0,0	98	49	1	1.0
37	51,61,59,54,69,82	1,3,3,2,8,4	44,24,39,45,66,24	4,5,4,4,8,3	52	49	1	1.0
38	4,13,8,10,10,12	19,46,31,32,41,37	18,5,14,14,13,4	54,48,41,28,59,12	86	49	1	1.0
39	93,134,103,94,153,123	1,2,1,3,6,2	80,41,70,116,133,41	1,3,1,2,3,1	52	49	1	1.0
40	17,30,18,7,25,16	6,11,12,13,5,7	15,5,13,7,15,1	10,1,6,7,2,3	69	49	1	1.0
44	37,75,43,53,79,41	123,214,162,133,184,195	56,44,51,89,79,25	174,88,144,159,200,82	98	49	1	1.0
45	91,133,149,121,181,141	7,18,7,3,12,7	81,49,49,108,99,30	6,6,6,10,12,1	80	49	1	1.0
46	0,1,3,2,2,4	0,8,5,2,5,3	3,0,0,1,5,0	4,2,5,9,3,3	59	49	1	1.0
47	3,6,9,6,8,7	12,22,13,12,30,14	4,3,4,5,13,1	10,12,11,23,22,6	64	49	1	1.0
48	1,1,2,1,3,3	14,25,21,16,34,27	0,2,0,0,0,0	15,18,12,29,28,12	66	49	1	1.0
49	3,10,9,10,13,7	6,12,11,8,10,7	7,6,7,12,10,2	12,10,13,21,15,6	67	49	0.720061781257	1.0
50	46,60,73,80,92,83	4,8,6,7,6,5	37,36,43,66,77,30	3,10,1,4,11,3	98	49	1	1.0
51	17,16,29,36,26,28	4,8,6,7,6,5	8,13,12,14,22,4	3,10,1,4,11,3	98	49	0.677844775565	1.0
52	14,12,17,15,14,18	29,44,45,47,67,55	1,5,11,1,10,5	29,24,31,52,56,26	90	49	1	1.0
53	38,35,36,41,48,39	0,1,0,0,0,0	21,20,27,35,42,18	0,0,2,0,0,0	52	49	1	1.0
54	26,45,36,25,36,24	0,0,0,0,2,0	23,23,13,24,42,4	0,0,0,0,0,0	62	49	1	1.0
55	110,108,164,105,139,97	0,0,1,0,0,0	165,113,133,159,147,53	0,0,0,0,0,0	98	49	1	1.0
56	5,10,18,9,7,16	11,16,13,14,23,18	12,6,15,20,15,4	9,8,10,9,12,6	52	49	0.328963000791	1.0
57	5,19,12,11,12,18	0,1,0,0,0,2	2,2,6,13,21,1	0,0,0,0,0,0	98	49	1	1.0
58	4,14,8,9,12,15	1,0,1,4,1,0	1,2,3,14,8,2	1,0,0,2,0,0	98	49	1	1.0
59	11,31,14,14,17,13	0,0,0,0,0,0	10,8,7,33,22,6	2,0,1,1,0,0	98	49	1	1.0
60	4,0,6,4,1,1	13,22,12,16,13,19	14,2,5,18,13,1	6,2,5,19,10,6	52	49	0.000385203646827	0.07524311234687399
61	0,0,0,0,0,0	19,26,10,20,33,19	1,0,0,0,1,0	22,13,26,18,28,9	97	49	1	1.0
63	17,33,28,35,34,32	11,31,12,13,17,12	14,13,17,31,28,9	11,8,14,20,20,8	52	49	1	1.0
64	632,884,968,714,951,753	0,0,0,0,0,0	962,745,736,1064,1021,317	1,0,3,1,0,0	54	49	1	1.0
65	8,19,25,13,15,13	10,12,19,20,20,22	9,16,14,20,8,4	23,10,21,17,20,5	98	49	1	1.0
69	60,83,96,72,95,123	1,2,3,2,1,4	62,51,60,121,128,48	1,1,0,1,0,2	64	49	1	1.0
71	75,134,115,117,170,114	26,26,17,13,25,17	71,75,86,137,131,46	7,8,5,16,25,6	52	49	1	1.0
72	12,12,17,10,17,29	0,1,1,1,2,4	13,11,8,12,7,3	1,0,0,1,0,0	98	49	1	1.0
73	0,0,0,0,0,0	48,68,41,46,73,73	0,0,0,0,1,0	62,38,64,47,92,25	94	49	1	1.0
75	0,3,0,1,1,7	2,3,3,1,1,2	0,2,0,2,0,1	1,0,0,0,2,0	58	49	1	1.0
