ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	0	0,2	197,203	0,0	103,155	283	298	1	1.0	0.0,0.01	0.0,0.0	0.005
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	1	13,29	197,203	9,18	103,155	262	298	1	1.0	0.07,0.14	0.09,0.117	0.002
2	"AT5G48640"	NA	chr5	-	19724984	19725029	19725196	19725236	19724671	19724790	19725386	19725493	2	41,42	49,55	16,37	28,74	189	194	1	1.0	0.462,0.439	0.37,0.339	0.096
3	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	3	17,17	121,149	11,20	64,115	230	230	1	1.0	0.123,0.102	0.147,0.148	-0.035
5	"AT5G36180"	NA	chr5	+	14239654	14239731	14239820	14239943	14239403	14239580	14240035	14240138	5	197,180	260,247	75,103	88,172	226	272	1	1.0	0.477,0.467	0.506,0.419	0.009
7	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	7	820,774	35,51	383,788	11,25	216	167	1	1.0	0.948,0.921	0.964,0.961	-0.028
9	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	9	52,31	66,67	27,33	40,43	188	206	1	1.0	0.463,0.336	0.425,0.457	-0.041
10	"AT4G21534"	NA	chr4	+	11457604	11457682	11457806	11457877	11457422	11457509	11458004	11458268	10	127,146	247,269	71,124	132,245	227	220	1	1.0	0.333,0.345	0.343,0.329	0.003
11	"AT4G19410"	NA	chr4	-	10583012	10583066	10583160	10583221	10582835	10582913	10583390	10583515	11	1438,1433	1454,1301	848,1303	744,1441	210	203	1	1.0	0.489,0.516	0.524,0.466	0.007
12	"AT4G16860"	NA	chr4	-	9490478	9490811	9490994	9492072	9489967	9490378	9495230	9495837	12	260,219	122,144	179,306	145,209	298	298	1	1.0	0.681,0.603	0.552,0.594	0.069
14	"AT4G10030"	NA	chr4	-	6271156	6271222	6271406	6271508	6270915	6271028	6271584	6271637	14	420,434	249,234	305,436	179,240	251	215	1	1.0	0.591,0.614	0.593,0.609	0.002
15	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	15	77,90	134,95	74,113	67,135	197	218	1	1.0	0.389,0.512	0.55,0.481	-0.065
16	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	16	48,60	126,128	32,62	94,164	169	202	1	1.0	0.313,0.359	0.289,0.311	0.036
17	"AT3G60600"	NA	chr3	+	22401521	22401575	22401912	22401990	22401284	22401440	22402294	22402724	17	705,772	1338,1552	406,785	858,1571	203	227	1	1.0	0.371,0.357	0.346,0.358	0.012
18	"AT3G60340"	NA	chr3	+	22304387	22304482	22304674	22304759	22304158	22304258	22304845	22304897	18	54,56	601,554	28,91	341,630	244	234	1	1.0	0.079,0.088	0.073,0.122	-0.014
19	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	19	104,119	260,340	82,165	221,426	220	290	1	1.0	0.345,0.316	0.328,0.338	-0.003
20	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	20	72,37	114,100	35,55	86,106	208	263	1	1.0	0.444,0.319	0.34,0.396	0.014
22	"AT3G55020"	NA	chr3	-	20392064	20392131	20392505	20392564	20391922	20391974	20392681	20392795	22	173,175	127,136	74,144	79,80	208	216	1	1.0	0.586,0.572	0.493,0.651	0.007
23	"AT5G13960"	NA	chr5	+	4502388	4502443	4502582	4502689	4502154	4502193	4502798	4502975	23	17,19	37,34	9,13	16,36	204	256	1	1.0	0.366,0.412	0.414,0.312	0.026
24	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	24	367,655	518,742	455,763	644,963	298	298	1	1.0	0.415,0.469	0.414,0.442	0.014
25	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	25	38,40	103,103	17,64	53,87	193	266	1	1.0	0.337,0.349	0.307,0.503	-0.062
26	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	26	147,114	619,687	79,107	315,681	220	230	1	1.0	0.199,0.148	0.208,0.141	-0.001
27	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	27	1127,1099	204,210	588,1156	127,268	230	193	1	1.0	0.823,0.815	0.795,0.784	0.029
