ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	48,46	41,45	8,40	31,47	232	149	0.395609247911	1.0	0.429,0.396	0.142,0.353	0.165
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	11,8	200,196	4,13	126,176	178	149	1	1.0	0.044,0.033	0.026,0.058	-0.004
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	575,593	52,49	321,540	21,37	158	149	1	1.0	0.912,0.919	0.935,0.932	-0.018
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	719,755	25,44	352,645	20,32	155	149	1	1.0	0.965,0.943	0.944,0.951	0.006
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	279,267	0,0	148,247	0,1	155	149	1	1.0	1.0,1.0	1.0,0.996	0.002
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	120,109	0,1	65,83	0,0	152	149	1	1.0	1.0,0.991	1.0,1.0	-0.004
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	214,180	2,0	78,182	0,0	159	149	1	1.0	0.99,1.0	1.0,1.0	-0.005
9	"AT5G65460"	NA	chr5	-	26164301	26164497	26164301	26164488	26164590	26164646	9	60,76	1,0	29,67	0,0	158	149	1	1.0	0.983,1.0	1.0,1.0	-0.008
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	129,129	52,29	70,111	2,11	574	149	0.0032349047453	0.2372959158326516	0.392,0.536	0.901,0.724	-0.348
11	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	11	1402,1195	0,0	475,1014	3,5	153	149	1	1.0	1.0,1.0	0.994,0.995	0.006
12	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	12	43,62	14,7	18,44	5,18	182	149	0.884051078941	1.0	0.715,0.879	0.747,0.667	0.09
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	61,89	2,0	24,65	0,0	200	149	1	1.0	0.958,1.0	1.0,1.0	-0.021
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	25,24	266,249	15,36	156,305	160	149	1	1.0	0.08,0.082	0.082,0.099	-0.009
15	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	15	8,11	274,257	7,9	96,208	310	149	1	1.0	0.014,0.02	0.034,0.02	-0.01
16	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	16	492,498	5,4	354,576	1,1	154	149	1	1.0	0.99,0.992	0.997,0.998	-0.007
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	18	961,1074	5,12	644,1088	2,12	156	149	1	1.0	0.995,0.988	0.997,0.989	-0.001
19	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	19	26,23	79,81	3,8	32,95	152	149	0.13045245451	1.0	0.244,0.218	0.084,0.076	0.151
20	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	20	67,90	25,23	38,70	13,26	157	149	1	1.0	0.718,0.788	0.735,0.719	0.026
22	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	22	336,320	6,8	130,287	2,7	167	149	1	1.0	0.98,0.973	0.983,0.973	-0.002
23	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	23	209,252	0,1	144,241	2,0	152	149	1	1.0	1.0,0.996	0.986,1.0	0.005
24	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	24	6,4	16,11	1,0	0,1	161	149	0.0458385683773	1.0	0.258,0.252	1.0,0.0	-0.245
25	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	25	30,27	6,1	5,4	1,1	295	149	0.610906019849	1.0	0.716,0.932	0.716,0.669	0.132
26	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	26	4417,4954	682,707	3177,5723	691,1224	155	149	1	1.0	0.862,0.871	0.815,0.818	0.05
27	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	27	14,13	15,25	8,12	8,12	158	149	1	1.0	0.468,0.329	0.485,0.485	-0.086
28	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	28	32,34	105,79	10,17	62,89	161	149	0.786360258692	1.0	0.22,0.285	0.13,0.15	0.112
29	"AT5G60580"	NA	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	29	17,31	125,136	14,42	44,115	170	149	1	1.0	0.107,0.167	0.218,0.242	-0.093
30	"AT5G60570"	NA	chr5	+	24348169	24350164	24348367	24350164	24347782	24348026	30	61,86	23,28	41,73	39,59	347	149	0.0279831260462	1.0	0.532,0.569	0.311,0.347	0.222
31	"AT5G60570"	NA	chr5	+	24348169	24350164	24348379	24350164	24347782	24348026	31	74,91	188,208	45,82	71,159	359	149	1	1.0	0.14,0.154	0.208,0.176	-0.045
