ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	26,30	29,44	15,4	22,17	182	99	0.904782990312	1.0	0.328,0.271	0.271,0.113	0.107
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	23,20	0,1	21,7	0,0	198	99	1	1.0	1.0,0.909	1.0,1.0	-0.045
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	6,9	102,111	6,1	70,34	128	99	1	1.0	0.044,0.059	0.062,0.022	0.01
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	325,321	30,25	284,127	10,9	108	99	1	1.0	0.909,0.922	0.963,0.928	-0.03
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	481,495	12,27	349,209	23,8	105	99	1	1.0	0.974,0.945	0.935,0.961	0.012
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	156,149	0,2	99,49	0,0	105	99	1	1.0	1.0,0.986	1.0,1.0	-0.007
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	60,62	0,0	35,19	0,1	102	99	1	1.0	1.0,1.0	1.0,0.949	0.026
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	132,157	0,0	103,45	1,0	109	99	1	1.0	1.0,1.0	0.989,1.0	0.006
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	677,939	0,1	451,225	0,0	103	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
11	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	11	37,33	6,9	19,10	1,0	132	99	0.0181623837207	0.8782948010609326	0.822,0.733	0.934,1.0	-0.19
12	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	12	65,71	0,2	41,20	0,0	150	99	1	1.0	1.0,0.959	1.0,1.0	-0.02
13	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	13	25,13	143,180	11,8	108,53	110	99	1	1.0	0.136,0.061	0.084,0.12	-0.004
14	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	14	3,1	228,304	7,3	122,77	198	99	1	1.0	0.007,0.002	0.028,0.019	-0.019
15	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	15	300,306	3,1	258,128	3,1	104	99	1	1.0	0.99,0.997	0.988,0.992	0.004
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	17	530,585	3,7	449,254	4,2	106	99	1	1.0	0.994,0.987	0.991,0.992	-0.001
18	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	18	18,8	66,50	4,1	34,16	102	99	1	1.0	0.209,0.134	0.102,0.057	0.092
19	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	19	62,46	10,2	28,9	5,5	107	99	0.777942944948	1.0	0.852,0.955	0.838,0.625	0.172
21	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	21	234,233	10,8	147,88	8,0	117	99	1	1.0	0.952,0.961	0.94,1.0	-0.014
22	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	22	136,178	1,2	92,57	3,1	102	99	1	1.0	0.992,0.989	0.967,0.982	0.016
23	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	23	4,4	5,0	2,1	0,0	111	99	0.464576736076	1.0	0.416,1.0	1.0,1.0	-0.292
25	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	25	2061,2466	284,376	2307,1201	584,295	105	99	1	1.0	0.872,0.861	0.788,0.793	0.076
26	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	26	13,1	10,16	5,1	3,0	108	99	0.097796935495	1.0	0.544,0.054	0.604,1.0	-0.503
27	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	27	11,14	52,39	13,6	44,22	111	99	1	1.0	0.159,0.243	0.209,0.196	-0.002
28	"AT5G60580"	NA	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	28	14,5	80,106	21,17	47,31	120	99	0.0136251534375	0.766235602524671	0.126,0.037	0.269,0.311	-0.209
29	"AT5G60570"	NA	chr5	+	24348169	24350164	24348367	24350164	24347782	24348026	29	25,23	17,12	24,25	23,15	198	99	1	1.0	0.424,0.489	0.343,0.455	0.057
30	"AT5G60570"	NA	chr5	+	24348169	24350164	24348379	24350164	24347782	24348026	30	26,25	101,111	24,25	58,35	198	99	0.977103906535	1.0	0.114,0.101	0.171,0.263	-0.11
31	"AT5G60570"	NA	chr5	+	24348367	24350164	24348379	24350164	24347782	24348026	31	18,14	101,111	23,15	58,35	111	99	0.285369652122	1.0	0.137,0.101	0.261,0.277	-0.15
