ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67430"	NA	chr5	+	26910204	26910830	26910204	26910593	26910669	26910830	0	1,4,2,0,5,0	5,14,5,13,18,6	0,0,1,0,0,0	9,6,11,4,8,0	225	149	1	1.0	0.117,0.159,0.209,0.0,0.155,0.0	0.0,0.0,0.057,0.0,0.0,NA	0.095
1	"AT5G67385"	NA	chr5	+	26884202	26884982	26884202	26884809	26884912	26884982	1	58,78,56,46,57,67	117,158,154,117,167,170	38,40,25,66,67,13	161,145,111,195,190,81	252	149	1	1.0	0.227,0.226,0.177,0.189,0.168,0.189	0.122,0.14,0.118,0.167,0.173,0.087	0.061
2	"AT5G67385"	NA	chr5	+	26884912	26885699	26884912	26884982	26885084	26885699	2	14,33,29,26,18,21	165,226,192,135,275,227	45,25,13,28,38,15	185,158,135,204,244,100	251	149	1	1.0	0.048,0.08,0.082,0.103,0.037,0.052	0.126,0.086,0.054,0.075,0.085,0.082	-0.018
3	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	3	4,5,10,3,2,7	19,25,15,21,12,16	3,4,9,7,2,4	14,8,7,32,16,5	227	149	1	1.0	0.121,0.116,0.304,0.086,0.099,0.223	0.123,0.247,0.458,0.126,0.076,0.344	-0.071
4	"AT5G66810"	NA	chr5	+	26674949	26675816	26674949	26675494	26675618	26675816	4	15,27,16,15,34,17	66,94,84,76,98,71	10,20,16,38,14,9	83,64,59,70,102,39	273	149	1	1.0	0.11,0.136,0.094,0.097,0.159,0.116	0.062,0.146,0.129,0.229,0.07,0.112	-0.006
5	"AT5G66810"	NA	chr5	+	26675618	26676255	26675618	26675816	26675913	26676255	5	13,9,11,8,9,13	62,112,78,69,80,84	9,7,10,10,18,4	46,57,60,82,85,25	246	149	1	1.0	0.113,0.046,0.079,0.066,0.064,0.086	0.106,0.069,0.092,0.069,0.114,0.088	-0.014
6	"AT5G66558"	NA	chr5	-	26563997	26566847	26563997	26564383	26564530	26566847	6	6,10,24,10,7,18	8,5,7,4,7,14	23,7,11,24,4,9	5,3,6,7,12,2	296	149	1	1.0	0.274,0.502,0.633,0.557,0.335,0.393	0.698,0.54,0.48,0.633,0.144,0.694	-0.082
7	"AT5G66450"	NA	chr5	+	26534615	26535133	26534615	26534688	26534780	26535133	7	23,13,13,18,19,17	1,2,0,1,5,2	10,10,11,22,16,9	0,0,0,6,3,2	241	149	1	1.0	0.934,0.801,1.0,0.918,0.701,0.84	1.0,1.0,1.0,0.694,0.767,0.736	-0.0
8	"AT5G66240"	NA	chr5	+	26466173	26466443	26466173	26466274	26466363	26466443	8	261,346,289,230,356,253	55,77,58,61,73,64	227,161,177,227,234,66	49,35,43,51,85,25	238	149	1	1.0	0.748,0.738,0.757,0.702,0.753,0.712	0.744,0.742,0.72,0.736,0.633,0.623	0.035
9	"AT5G66110"	NA	chr5	+	26430391	26431351	26430391	26430815	26430908	26431351	9	3,6,8,3,3,0	0,0,0,0,0,1	9,10,2,10,5,1	0,1,0,0,0,0	242	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.0	1.0,0.86,1.0,1.0,1.0,1.0	-0.143
