ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	12,21,14,3,20,13	0,1,0,0,0,0	11,7,11,5,18,4	0,0,0,0,0,0	202	149	1	1.0	1.0,0.939,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	69,74,68,45,81,90	0,0,0,2,0,0	40,47,43,92,56,32	0,0,0,0,1,0	291	149	1	1.0	1.0,1.0,1.0,0.92,1.0,1.0	1.0,1.0,1.0,1.0,0.966,1.0	-0.008
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	4,3,0,0,1,1	67,135,81,102,112,121	0,1,5,3,1,2	42,53,65,98,87,23	230	149	1	1.0	0.037,0.014,0.0,0.0,0.006,0.005	0.0,0.012,0.047,0.019,0.007,0.053	-0.013
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	0,8,0,4,1,2	2,0,0,2,3,0	1,5,0,0,4,0	0,0,1,0,3,0	208	149	1	1.0	0.0,1.0,NA,0.589,0.193,1.0	1.0,1.0,0.0,NA,0.489,NA	-0.066
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,1,1,0,0	2,11,5,3,4,13	0,0,0,0,0,0	2,5,4,3,7,0	170	149	1	1.0	0.0,0.0,0.149,0.226,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA	0.062
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,1,0,0,1	4,19,14,14,17,8	0,0,0,0,0,0	10,10,5,14,16,13	200	149	1	1.0	0.0,0.0,0.051,0.0,0.0,0.085	0.0,0.0,0.0,0.0,0.0,0.0	0.023
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	20,48,35,41,54,32	2,9,10,6,9,13	42,34,44,58,57,16	6,6,6,11,13,6	184	149	1	1.0	0.89,0.812,0.739,0.847,0.829,0.666	0.85,0.821,0.856,0.81,0.78,0.683	-0.003
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	18,40,29,28,38,24	0,0,1,0,0,0	32,34,36,52,37,13	0,0,0,0,0,2	184	149	1	1.0	1.0,1.0,0.959,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.84	0.02
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	3,1,3,3,2,2	67,133,120,109,144,157	4,4,7,13,11,1	95,46,55,122,99,36	359	149	1	1.0	0.018,0.003,0.01,0.011,0.006,0.005	0.017,0.035,0.05,0.042,0.044,0.011	-0.024
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	12	2,1,1,1,2,1	275,485,357,285,505,406	1,0,0,1,1,0	424,295,291,366,512,165	156	149	1	1.0	0.007,0.002,0.003,0.003,0.004,0.002	0.002,0.0,0.0,0.003,0.002,0.0	0.002
