ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
16	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466686	25466864
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087
25	"AT5G61500"	NA	chr5	-	24734384	24734706	24734384	24734512	24735046	24735098
36	"AT5G60030"	NA	chr5	-	24171887	24172456	24171887	24172273	24172564	24172975
37	"AT5G66180"	NA	chr5	+	26450357	26450585	26450523	26450585	26450136	26450271
58	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605
60	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440
66	"AT5G52070"	NA	chr5	+	21163578	21163968	21163726	21163968	21161131	21161353
78	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544
83	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493
86	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034
93	"AT5G47080"	NA	chr5	-	19125515	19125625	19125515	19125610	19126159	19126694
98	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158
102	"AT5G44010"	NA	chr5	-	17708477	17708950	17708477	17708761	17709031	17709326
111	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676135
112	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141
113	"AT5G41220"	NA	chr5	-	16496445	16496634	16496445	16496499	16496749	16496823
116	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275
122	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280
136	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
141	"AT5G36002"	NA	chr5	-	14141794	14142755	14141794	14142709	14142871	14143254
168	"AT5G24520"	NA	chr5	-	8370705	8371006	8370705	8371000	8371131	8371180
170	"AT5G24350"	NA	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
183	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
195	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
209	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
210	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
211	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
215	"AT5G17170"	NA	chr5	+	5650623	5650692	5650628	5650692	5650434	5650520
224	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056536	5056646
225	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646
230	"AT5G14430"	NA	chr5	+	4653708	4653899	4653716	4653899	4653471	4653636
239	"AT5G13410"	NA	chr5	-	4300206	4300427	4300206	4300262	4300774	4300825
249	"AT5G12290"	NA	chr5	-	3976383	3976578	3976383	3976574	3976699	3976865
250	"AT5G11910"	NA	chr5	-	3836899	3837061	3836899	3836993	3837142	3837247
270	"AT5G08535"	NA	chr5	+	2762441	2762940	2762709	2762940	2762028	2762261
284	"AT5G07570"	NA	chr5	+	2394758	2396329	2395118	2396329	2393102	2394677
297	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061135	2061210
300	"AT5G06440"	NA	chr5	-	1965756	1965856	1965756	1965849	1965951	1966041
303	"AT5G05310"	NA	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
320	"AT5G28770"	NA	chr5	-	10796456	10797113	10796456	10796920	10797195	10797271
327	"AT5G01470"	NA	chr5	+	192295	192769	192301	192769	192128	192227
331	"AT5G01010"	NA	chr5	-	1278	1646	1278	1459	1744	1780
339	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231301	18231906	18232020
340	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231301	18231906	18232020
341	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231374	18231906	18232020
357	"AT4G36850"	NA	chr4	-	17353290	17353906	17353290	17353776	17354001	17354097
358	"AT5G18270"	NA	chr5	-	6042021	6042302	6042021	6042298	6042537	6042938
360	"AT4G36640"	NA	chr4	-	17278387	17278484	17278387	17278439	17278619	17279373
362	"AT5G14780"	NA	chr5	+	4777602	4777933	4777733	4777933	4776732	4777129
364	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777129
365	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777646
368	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014760	17015099
369	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014909	17015099
370	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015075	17015493
386	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663
387	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663
388	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447121	19447149
389	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447705	19447866
390	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195121	16195203
398	"AT4G32850"	NA	chr4	+	15853669	15854211	15854164	15854211	15852727	15853561
399	"AT4G32850"	NA	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
402	"AT4G32850"	NA	chr4	+	15854317	15855194	15854326	15855194	15854164	15854245
403	"AT4G32660"	NA	chr4	+	15756992	15757265	15757111	15757265	15756642	15756763
405	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723344	15723674
406	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723356	15723810
431	"AT5G64460"	NA	chr5	-	25775044	25775115	25775044	25775106	25775394	25775429
436	"AT4G28190"	NA	chr4	+	13986447	13986792	13986467	13986792	13984694	13985966
447	"AT4G26300"	NA	chr4	-	13312195	13312270	13312195	13312266	13313019	13313109
449	"AT4G26070"	NA	chr4	+	13218146	13218231	13218153	13218231	13217794	13217867
461	"AT4G24590"	NA	chr4	+	12697448	12697842	12697733	12697842	12697216	12697377
471	"AT4G30820"	NA	chr4	+	15006647	15007516	15007106	15007516	15006484	15006557
488	"AT4G22540"	NA	chr4	-	11863760	11864126	11863760	11864123	11865712	11866475
492	"AT4G21760"	NA	chr4	+	11563298	11563401	11563332	11563401	11562967	11563227
519	"AT4G20010"	NA	chr4	+	10843219	10843329	10843223	10843329	10842918	10843027
522	"AT4G19670"	NA	chr4	-	10700919	10701424	10700919	10701365	10701503	10702174
534	"AT4G17483"	NA	chr4	-	9748262	9748503	9748262	9748495	9748597	9748686
566	"AT4G14880"	NA	chr4	-	8520017	8520066	8520017	8520063	8520136	8520596
570	"AT4G14500"	NA	chr4	+	8335829	8335913	8335846	8335913	8335565	8335742
574	"AT4G14385"	NA	chr4	-	8287347	8287544	8287347	8287430	8288078	8288148
575	"AT4G14385"	NA	chr4	-	8287347	8288148	8287347	8287544	8288311	8288412
580	"AT4G13590"	NA	chr4	-	7903341	7903498	7903341	7903494	7903650	7904042
593	"AT4G12790"	NA	chr4	-	7518847	7519081	7518847	7518955	7519172	7519454
602	"AT4G34600"	NA	chr4	+	16529639	16530228	16529838	16530228	16529057	16529364
605	"AT4G11410"	NA	chr4	-	6945404	6945866	6945404	6945451	6945965	6946044
607	"AT4G10930"	NA	chr4	-	6708130	6708206	6708130	6708191	6708455	6708889
610	"AT4G10430"	NA	chr4	-	6454874	6455374	6454874	6455241	6455796	6455883
615	"AT4G09680"	NA	chr4	+	6121464	6122407	6122087	6122407	6121178	6121395
643	"AT4G04880"	NA	chr4	-	2466005	2466382	2466005	2466082	2466452	2466512
645	"AT5G26040"	NA	chr5	-	9100377	9100442	9100377	9100428	9100528	9100695
650	"AT4G03230"	NA	chr4	-	1420535	1420891	1420535	1420879	1420958	1421444
655	"AT4G02885"	NA	chr4	+	6666372	6666456	6666379	6666456	6665857	6666001
665	"AT5G10490"	NA	chr5	-	3303927	3304104	3303927	3303981	3304532	3304759
676	"AT5G16650"	NA	chr5	-	5463176	5463617	5463176	5463457	5463738	5463812
682	"AT5G27830"	NA	chr5	+	9861737	9862108	9861917	9862108	9861288	9861425
690	"AT3G63280"	NA	chr3	+	23378543	23378667	23378581	23378667	23378310	23378448
694	"AT3G62750"	NA	chr3	+	23215853	23216355	23216168	23216355	23215673	23215789
695	"AT3G62750"	NA	chr3	+	23215853	23216355	23216267	23216355	23215673	23215789
696	"AT3G62750"	NA	chr3	+	23216168	23216355	23216267	23216355	23215673	23215789
700	"AT3G61070"	NA	chr3	-	22605967	22606167	22605967	22606164	22606711	22606822
702	"AT3G60600"	NA	chr3	+	22401501	22401990	22401912	22401990	22401284	22401440
703	"AT3G60600"	NA	chr3	+	22401521	22401990	22401912	22401990	22401284	22401440
705	"AT3G60286"	NA	chr3	-	22281722	22281990	22281722	22281987	22282179	22282255
706	"AT3G60260"	NA	chr3	+	22274255	22274387	22274258	22274387	22273842	22274108
718	"AT3G59470"	NA	chr3	-	21979542	21980132	21979542	21980122	21980213	21980755
719	"AT3G59470"	NA	chr3	-	21979542	21980132	21979542	21980122	21980527	21980839
721	"AT3G59320"	NA	chr3	-	21925940	21926305	21925940	21926135	21926544	21926639
753	"AT3G55880"	NA	chr3	+	20738259	20738967	20738625	20738967	20737315	20737584
787	"AT3G51370"	NA	chr3	+	19069956	19070812	19070444	19070812	19069652	19069719
788	"AT3G51270"	NA	chr3	+	19033801	19033934	19033805	19033934	19033614	19033696
794	"AT3G51075"	NA	chr3	-	18971490	18971828	18971490	18971628	18972029	18972285
800	"AT4G05210"	NA	chr4	+	2683401	2683617	2683406	2683617	2682612	2683017
806	"AT5G64520"	NA	chr5	+	25789986	25790540	25790218	25790540	25789874	25789911
812	"AT3G48870"	NA	chr3	-	18125374	18126024	18125374	18125958	18126367	18126664
814	"AT3G48190"	NA	chr3	+	17824593	17825075	17824934	17825075	17824427	17824517
818	"AT3G47010"	NA	chr3	-	17317316	17317518	17317316	17317510	17317588	17317776
819	"AT3G47010"	NA	chr3	-	17317316	17317518	17317316	17317510	17317593	17317776
824	"AT3G46658"	NA	chr3	+	17189302	17191349	17190003	17191349	17188838	17189030
833	"AT3G46210"	NA	chr3	-	16978383	16978502	16978383	16978499	16978851	16978892
834	"AT3G46210"	NA	chr3	-	16978383	16978502	16978383	16978499	16978864	16978916
839	"AT1G53780"	NA	chr1	-	20077199	20077316	20077199	20077292	20077441	20077543
850	"AT2G05520"	NA	chr2	+	2026670	2027117	2026733	2027117	2026523	2026610
851	"AT2G05520"	NA	chr2	+	2026712	2027117	2026733	2027117	2026523	2026610
852	"AT2G05520"	NA	chr2	+	2026670	2027117	2026712	2027117	2026523	2026628
853	"AT2G05520"	NA	chr2	+	2026670	2027117	2026733	2027117	2026523	2026628
854	"AT2G05520"	NA	chr2	+	2026712	2027117	2026733	2027117	2026523	2026628
856	"AT4G24230"	NA	chr4	-	12566630	12567144	12566630	12567138	12567237	12567362
857	"AT5G35330"	NA	chr5	-	13524824	13525279	13524824	13525275	13525641	13525834
859	"AT3G14230"	NA	chr3	-	4737574	4738454	4737574	4738451	4738699	4739136
861	"AT4G17620"	NA	chr4	+	9824575	9824639	9824579	9824639	9824425	9824514
869	"AT1G21360"	NA	chr1	+	7482598	7483055	7482911	7483055	7482134	7482265
871	"AT2G02780"	NA	chr2	-	782272	782504	782272	782387	782570	782764
877	"AT2G01460"	NA	chr2	+	211064	211190	211092	211190	210916	210971
880	"AT4G39460"	NA	chr4	-	18357852	18357929	18357852	18357925	18358051	18358138
881	"AT4G39460"	NA	chr4	-	18357852	18357929	18357852	18357925	18358055	18358138
898	"AT1G80190"	NA	chr1	+	30159435	30159550	30159439	30159550	30158922	30159245
927	"AT5G55550"	NA	chr5	-	22503436	22503846	22503436	22503669	22503926	22504076
935	"AT3G21710"	NA	chr3	+	7648988	7649894	7649347	7649894	7648315	7648757
