ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G65970"	NA	chr5	-	26389335	26389424	26389497	26389558	26389157	26389232	26389630	26389747	0	7,18,18,14,23,29	28,31,28,22,33,38	19,15,11,18,20,4	20,13,8,11,18,8	210	238	0.318276838572	1.0	0.221,0.397,0.421,0.419,0.441,0.464	0.518,0.567,0.609,0.65,0.557,0.362	-0.15
1	"AT5G59770"	NA	chr5	-	24079962	24080009	24080110	24080178	24079796	24079894	24080373	24080427	1	26,61,51,35,51,44	20,31,36,26,28,48	53,41,38,47,59,21	34,36,32,33,60,19	217	196	1	1.0	0.54,0.64,0.561,0.549,0.622,0.453	0.585,0.507,0.518,0.563,0.47,0.5	0.037
2	"AT5G53900"	NA	chr5	-	21882328	21882434	21882590	21882734	21882190	21882232	21882856	21882907	2	66,55,88,53,62,55	33,71,78,46,73,64	99,77,67,88,87,30	81,72,64,116,112,32	293	255	1	1.0	0.635,0.403,0.495,0.501,0.425,0.428	0.515,0.482,0.477,0.398,0.403,0.449	0.027
4	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	4	6,5,6,16,13,5	60,109,52,56,120,68	10,5,9,13,9,1	65,50,55,74,84,18	262	298	1	1.0	0.102,0.05,0.116,0.245,0.11,0.077	0.149,0.102,0.157,0.167,0.109,0.059	-0.007
5	"AT5G48640"	NA	chr5	-	19724984	19725029	19725196	19725236	19724671	19724790	19725386	19725493	5	15,21,22,11,30,34	24,33,23,17,11,24	19,12,22,20,9,7	16,7,24,25,43,9	189	194	1	1.0	0.391,0.395,0.495,0.399,0.737,0.593	0.549,0.638,0.485,0.451,0.177,0.444	0.044
6	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	6	1,12,5,1,7,3	35,57,57,41,74,50	9,3,6,7,11,4	33,24,37,54,58,12	230	230	1	1.0	0.028,0.174,0.081,0.024,0.086,0.057	0.214,0.111,0.14,0.115,0.159,0.25	-0.09
7	"AT5G41960"	NA	chr5	+	16790288	16790368	16790492	16790545	16789972	16790194	16790637	16790748	7	55,87,57,53,82,60	30,35,26,19,33,34	60,34,33,53,69,21	16,8,12,20,24,7	229	202	1	1.0	0.618,0.687,0.659,0.711,0.687,0.609	0.768,0.789,0.708,0.7,0.717,0.726	-0.073
9	"AT5G17020"	NA	chr5	+	5597308	5597353	5597493	5597601	5597152	5597215	5597734	5597833	9	29,41,29,20,42,30	56,91,66,78,82,104	27,15,20,42,37,11	46,53,62,95,91,30	194	257	1	1.0	0.407,0.374,0.368,0.254,0.404,0.276	0.437,0.273,0.299,0.369,0.35,0.327	0.005
11	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	11	0,5,1,1,0,0	1,7,8,4,6,4	1,0,1,4,4,0	2,6,4,0,3,3	260	253	1	1.0	0.0,0.41,0.108,0.196,0.0,0.0	0.327,0.0,0.196,1.0,0.565,0.0	-0.229
12	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	12	249,405,313,214,394,319	10,20,20,11,22,7	255,201,244,279,424,98	11,5,15,13,17,7	216	167	1	1.0	0.951,0.94,0.924,0.938,0.933,0.972	0.947,0.969,0.926,0.943,0.951,0.915	0.001
13	"AT5G01010"	NA	chr5	-	1913	1961	2434	2509	1744	1780	2747	2799	13	150,234,197,164,294,236	105,220,156,151,225,141	189,158,150,279,243,102	142,117,95,151,216,65	224	197	1	1.0	0.557,0.483,0.526,0.489,0.535,0.595	0.539,0.543,0.581,0.619,0.497,0.58	-0.029
14	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	14	14,19,22,13,14,16	28,38,29,20,22,37	4,7,4,16,26,10	15,21,21,35,22,13	201	298	1	1.0	0.426,0.426,0.529,0.491,0.485,0.391	0.283,0.331,0.22,0.404,0.637,0.533	0.057
16	"AT4G24740"	NA	chr4	-	12755931	12756046	12756144	12756193	12755690	12755782	12756302	12756456	16	46,83,64,43,80,55	70,144,118,93,127,130	71,62,56,68,83,25	118,91,95,155,158,42	198	264	1	1.0	0.467,0.435,0.42,0.381,0.456,0.361	0.445,0.476,0.44,0.369,0.412,0.442	-0.011
17	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807612	13807033	13807109	13807742	13808003	17	2,8,4,0,1,3	74,101,64,66,104,73	3,1,5,6,3,2	68,42,64,63,103,27	256	232	1	1.0	0.024,0.067,0.054,0.0,0.009,0.036	0.038,0.021,0.066,0.079,0.026,0.063	-0.017
