ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	11,13,15,10,26,15	0,2,1,0,0,0	15,7,10,10,16,6	0,0,0,0,0,0	202	149	1	1.0	1.0,0.827,0.917,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.043
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	63,80,78,65,80,81	0,0,0,2,0,0	48,52,54,80,78,25	0,0,0,0,0,0	291	149	1	1.0	1.0,1.0,1.0,0.943,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	4,2,0,0,3,0	73,135,86,87,127,88	0,2,2,2,1,1	40,58,66,94,77,18	230	149	1	1.0	0.034,0.01,0.0,0.0,0.015,0.0	0.0,0.022,0.019,0.014,0.008,0.035	-0.007
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	0,6,0,1,1,3	3,1,1,1,4,0	2,3,2,2,9,1	0,0,2,3,4,0	208	149	0.0391692908319	0.6233512855248087	0.0,0.811,0.0,0.417,0.152,1.0	1.0,1.0,0.417,0.323,0.617,1.0	-0.329
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,1,1,0,0	2,8,9,4,9,11	0,0,0,0,0,0	3,4,1,6,7,1	170	149	1	1.0	0.0,0.0,0.089,0.18,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.045
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,3,0,2,0	7,21,13,16,15,13	0,0,0,0,0,0	8,10,2,18,15,8	200	149	1	1.0	0.0,0.0,0.147,0.0,0.09,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.04
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	35,55,40,25,54,30	6,7,7,7,6,11	37,31,39,48,58,16	8,1,7,5,8,3	184	149	1	1.0	0.825,0.864,0.822,0.743,0.879,0.688	0.789,0.962,0.819,0.886,0.854,0.812	-0.05
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	33,37,39,20,38,25	0,1,0,0,0,0	34,26,33,45,46,13	0,0,0,0,0,1	184	149	1	1.0	1.0,0.968,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.913	0.009
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	0,3,4,2,3,3	75,112,115,94,134,163	4,4,8,16,11,3	91,55,67,111,84,44	359	149	1	1.0	0.0,0.011,0.014,0.009,0.009,0.008	0.018,0.029,0.047,0.056,0.052,0.028	-0.03
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	12	1,2,1,2,5,1	286,467,358,315,495,371	1,0,0,0,1,0	426,281,331,375,505,163	156	149	1	1.0	0.003,0.004,0.003,0.006,0.01,0.003	0.002,0.0,0.0,0.0,0.002,0.0	0.004
13	"AT5G63600"	NA	chr5	-	25461394	25461727	25461399	25461727	25460683	25461310	13	0,0,0,0,0,0	0,0,0,1,0,0	0,0,2,0,0,0	0,0,0,0,0,0	154	149	1	1.0	NA,NA,NA,0.0,NA,NA	NA,NA,1.0,NA,NA,NA	-1.0
16	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	16	121,210,119,96,189,151	0,4,0,0,3,1	123,67,110,108,197,40	0,0,0,0,4,0	283	149	1	1.0	1.0,0.965,1.0,1.0,0.971,0.988	1.0,1.0,1.0,1.0,0.963,1.0	-0.007
17	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	17	9,24,3,2,16,7	0,4,0,0,0,0	0,4,0,1,4,1	0,0,0,0,0,0	458	149	1	1.0	1.0,0.661,1.0,1.0,1.0,1.0	NA,1.0,NA,1.0,1.0,1.0	-0.057
18	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	18	3,1,1,4,2,1	3,7,2,5,2,5	0,3,0,2,5,0	2,3,5,2,2,2	242	149	1	1.0	0.381,0.081,0.235,0.33,0.381,0.11	0.0,0.381,0.0,0.381,0.606,0.0	0.025
19	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	19	1,7,4,5,3,4	8,9,3,11,3,7	0,7,6,2,14,2	7,5,5,5,10,5	365	149	1	1.0	0.049,0.241,0.352,0.157,0.29,0.189	0.0,0.364,0.329,0.14,0.364,0.14	-0.01
20	"AT5G61960"	NA	chr5	-	24883691	24884174	24883872	24884174	24883550	24883573	20	1,7,4,3,2,4	2,0,0,0,0,0	0,5,5,0,8,2	0,0,0,0,0,0	330	149	1	1.0	0.184,1.0,1.0,1.0,1.0,1.0	NA,1.0,1.0,NA,1.0,1.0	-0.136
21	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	21	2,0,0,2,1,0	8,9,3,11,3,7	0,2,1,2,6,0	7,5,5,5,10,5	184	149	1	1.0	0.168,0.0,0.0,0.128,0.213,0.0	0.0,0.245,0.139,0.245,0.327,0.0	-0.074
22	"AT5G61540"	NA	chr5	+	24745459	24745631	24745459	24745625	24745717	24746276	22	10,37,21,18,21,19	0,0,0,0,0,0	20,13,10,17,30,5	1,0,0,0,1,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.951,1.0,1.0,1.0,0.966,1.0	0.014
23	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	23	4,7,0,7,2,4	22,34,44,23,39,47	7,2,10,3,2,11	21,22,27,45,48,9	734	149	1	1.0	0.036,0.04,0.0,0.058,0.01,0.017	0.063,0.018,0.07,0.013,0.008,0.199	-0.035
24	"AT5G60120"	NA	chr5	+	24209970	24210095	24209970	24210074	24210295	24210409	24	97,111,112,96,138,123	12,14,15,12,10,14	109,69,84,161,126,40	17,24,16,35,29,9	170	149	1	1.0	0.876,0.874,0.867,0.875,0.924,0.885	0.849,0.716,0.821,0.801,0.792,0.796	0.088
25	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210074	24210295	24210409	25	12,20,12,16,17,10	12,14,15,12,10,14	11,14,9,22,21,6	17,24,16,35,29,9	236	149	0.585702920084	1.0	0.387,0.474,0.336,0.457,0.518,0.311	0.29,0.269,0.262,0.284,0.314,0.296	0.128
26	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	26	5,2,4,4,0,3	90,93,104,84,121,116	0,2,3,2,6,2	98,57,78,141,111,36	215	149	1	1.0	0.037,0.015,0.026,0.032,0.0,0.018	0.0,0.024,0.026,0.01,0.036,0.037	-0.001
27	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388	27	30,69,28,51,49,51	1,0,2,6,0,2	26,21,30,66,57,34	1,1,0,1,2,0	736	149	1	1.0	0.859,1.0,0.739,0.632,1.0,0.838	0.84,0.81,1.0,0.93,0.852,1.0	-0.061
28	"AT5G59610"	NA	chr5	+	24014317	24014350	24014317	24014346	24014483	24014578	28	2,5,7,1,6,8	0,0,2,0,2,0	3,8,3,3,3,2	4,0,0,1,0,0	153	149	1	1.0	1.0,1.0,0.773,1.0,0.745,1.0	0.422,1.0,1.0,0.745,1.0,1.0	0.058
30	"AT5G59480"	NA	chr5	-	23981278	23981590	23981422	23981590	23981095	23981174	30	2,0,0,2,0,0	35,57,55,46,41,64	0,0,0,0,0,0	30,15,33,46,33,8	293	149	1	1.0	0.028,0.0,0.0,0.022,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.008
32	"AT5G57870"	NA	chr5	+	23440763	23440871	23440763	23440859	23440961	23441171	32	333,521,434,380,467,399	3,5,2,2,4,9	330,250,294,438,457,165	1,0,0,0,0,0	161	149	1	1.0	0.99,0.99,0.995,0.994,0.991,0.976	0.997,1.0,1.0,1.0,1.0,1.0	-0.01
33	"AT5G57270"	NA	chr5	-	23203317	23203375	23203347	23203375	23202745	23203152	33	2,18,2,10,9,8	13,19,14,10,15,19	3,2,3,6,3,3	10,8,12,18,25,10	179	149	0.503049514406	1.0	0.114,0.441,0.106,0.454,0.333,0.26	0.2,0.172,0.172,0.217,0.091,0.2	0.109
34	"AT5G57060"	NA	chr5	+	23090077	23090496	23090077	23090286	23090626	23090675	34	1,5,4,3,10,0	106,153,119,105,202,156	2,2,1,0,1,0	97,104,91,154,147,52	359	149	1	1.0	0.004,0.013,0.014,0.012,0.02,0.0	0.008,0.008,0.005,0.0,0.003,0.0	0.007
35	"AT5G57060"	NA	chr5	+	23090626	23090714	23090626	23090675	23091000	23091108	35	12,14,9,7,19,1	112,157,133,115,204,147	20,17,12,34,15,2	107,100,82,125,169,48	188	149	1	1.0	0.078,0.066,0.051,0.046,0.069,0.005	0.129,0.119,0.104,0.177,0.066,0.032	-0.052
36	"AT5G56240"	NA	chr5	-	22764253	22764587	22764412	22764587	22763414	22763649	36	0,2,3,1,2,5	22,47,32,19,42,32	0,5,1,4,0,3	19,14,13,35,33,21	308	149	1	1.0	0.0,0.02,0.043,0.025,0.023,0.07	0.0,0.147,0.036,0.052,0.0,0.065	-0.02
37	"AT5G55910"	NA	chr5	-	22641862	22642414	22642108	22642414	22640999	22641745	37	6,4,0,0,1,0	56,115,103,58,107,120	0,2,0,4,6,2	61,47,97,104,118,41	395	149	1	1.0	0.039,0.013,0.0,0.0,0.004,0.0	0.0,0.016,0.0,0.014,0.019,0.018	-0.002
38	"AT5G55520"	NA	chr5	-	22489451	22489505	22489463	22489505	22488593	22489364	38	0,4,1,0,0,0	9,11,21,10,6,7	0,0,0,2,0,0	5,3,4,9,9,2	161	149	1	1.0	0.0,0.252,0.042,0.0,0.0,0.0	0.0,0.0,0.0,0.171,0.0,0.0	0.02
39	"AT5G55100"	NA	chr5	-	22363849	22364235	22364074	22364235	22362891	22363626	39	66,103,90,61,116,68	5,8,4,8,5,4	46,20,48,73,96,40	7,7,2,9,15,4	374	149	0.893906026196	1.0	0.84,0.837,0.9,0.752,0.902,0.871	0.724,0.532,0.905,0.764,0.718,0.799	0.11
40	"AT5G54750"	NA	chr5	+	22242403	22242540	22242403	22242501	22242750	22242850	40	1,2,2,1,2,1	169,227,198,164,252,166	1,0,2,6,2,1	163,127,157,206,237,59	188	149	1	1.0	0.005,0.007,0.008,0.005,0.006,0.005	0.005,0.0,0.01,0.023,0.007,0.013	-0.004
41	"AT5G54670"	NA	chr5	+	22209402	22209691	22209402	22209572	22209852	22210106	41	15,35,37,20,32,22	2,2,3,1,0,7	14,9,8,15,12,4	0,0,0,0,2,0	268	149	1	1.0	0.807,0.907,0.873,0.917,1.0,0.636	1.0,1.0,1.0,1.0,0.769,1.0	-0.105
42	"AT5G54440"	NA	chr5	+	22106311	22106498	22106311	22106486	22106910	22107212	42	53,100,83,79,65,120	13,9,3,3,2,5	80,54,87,102,84,25	3,0,2,2,4,0	161	149	1	1.0	0.79,0.911,0.962,0.961,0.968,0.957	0.961,1.0,0.976,0.979,0.951,1.0	-0.053
43	"AT5G54130"	NA	chr5	+	21963295	21963401	21963295	21963395	21963492	21963704	43	14,20,21,16,16,19	0,0,0,0,1,0	11,12,17,16,26,6	0,0,0,0,0,0	155	149	1	1.0	1.0,1.0,1.0,1.0,0.939,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
44	"AT5G53900"	NA	chr5	-	21882328	21882734	21882590	21882734	21882190	21882232	44	78,143,143,101,156,120	0,0,0,0,0,0	144,157,121,212,205,53	0,0,0,1,0,0	411	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.987,1.0,1.0	0.002
45	"AT5G53550"	NA	chr5	+	21755250	21755725	21755250	21755558	21755823	21755903	45	11,26,16,12,21,23	101,173,132,118,192,114	14,13,8,23,19,4	119,109,124,194,197,70	316	149	1	1.0	0.049,0.066,0.054,0.046,0.049,0.087	0.053,0.053,0.03,0.053,0.043,0.026	0.015
46	"AT5G53180"	NA	chr5	-	21569970	21570072	21569998	21570072	21569515	21569611	46	2,7,5,2,3,6	94,134,127,93,134,124	9,2,6,11,4,3	75,71,76,131,116,47	177	149	1	1.0	0.018,0.042,0.032,0.018,0.018,0.039	0.092,0.023,0.062,0.066,0.028,0.051	-0.026
47	"AT5G53180"	NA	chr5	-	21570833	21571253	21571043	21571253	21570165	21570228	47	15,34,30,22,52,30	61,112,109,73,93,85	33,22,25,42,42,36	73,35,52,109,96,40	359	149	1	1.0	0.093,0.112,0.103,0.111,0.188,0.128	0.158,0.207,0.166,0.138,0.154,0.272	-0.06
48	"AT5G53050"	NA	chr5	-	21511417	21511543	21511425	21511543	21510837	21510925	48	4,2,0,2,3,0	80,139,105,100,182,158	1,6,0,4,5,0	108,108,116,158,180,52	157	149	1	1.0	0.045,0.013,0.0,0.019,0.015,0.0	0.009,0.05,0.0,0.023,0.026,0.0	-0.003
49	"AT5G53020"	NA	chr5	+	21498423	21499440	21498423	21498605	21499888	21500829	49	21,15,14,12,12,17	0,1,1,0,0,3	9,9,9,24,20,17	0,0,0,0,0,0	984	149	1	1.0	1.0,0.694,0.679,1.0,1.0,0.462	1.0,1.0,1.0,1.0,1.0,1.0	-0.194
51	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21164079	21164196	51	103,191,110,89,215,127	0,0,0,0,0,0	107,94,99,159,170,51	1,0,0,0,0,0	1909	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.893,1.0,1.0,1.0,1.0,1.0	0.018
52	"AT5G51200"	NA	chr5	+	20808646	20808790	20808646	20808772	20809043	20809160	52	38,55,49,43,67,63	0,0,1,0,2,0	17,32,45,69,58,19	0,0,0,0,0,0	167	149	1	1.0	1.0,1.0,0.978,1.0,0.968,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
54	"AT5G50665"	NA	chr5	+	20613454	20613907	20613454	20613835	20614197	20614300	54	0,0,0,0,0,0	0,0,0,1,0,0	0,0,0,0,0,1	0,0,0,0,0,0	221	149	1	1.0	NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0	-1.0
55	"AT5G50020"	NA	chr5	+	20352841	20353141	20352841	20353120	20353329	20353563	55	23,61,57,51,48,60	0,0,0,0,0,0	56,55,37,72,43,22	1,0,2,0,1,0	170	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.98,1.0,0.942,1.0,0.974,1.0	0.017
56	"AT5G48640"	NA	chr5	-	19724984	19725236	19725196	19725236	19724671	19724790	56	68,82,69,65,77,73	0,1,0,0,0,0	59,46,67,108,121,35	0,0,0,0,0,0	361	149	1	1.0	1.0,0.971,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
57	"AT5G48640"	NA	chr5	-	19725196	19725493	19725386	19725493	19724984	19725029	57	50,60,52,57,103,87	0,0,0,0,2,1	49,49,49,119,77,30	0,0,0,0,1,1	339	149	1	1.0	1.0,1.0,1.0,1.0,0.958,0.975	1.0,1.0,1.0,1.0,0.971,0.93	0.005
58	"AT5G48610"	NA	chr5	+	19713874	19714879	19713874	19714760	19715052	19716059	58	6,22,18,14,10,10	43,63,56,73,39,34	13,12,6,11,31,5	53,40,44,71,65,20	268	149	1	1.0	0.072,0.163,0.152,0.096,0.125,0.141	0.12,0.143,0.07,0.079,0.21,0.122	0.001
59	"AT5G48545"	NA	chr5	+	19676967	19677600	19676967	19677034	19677693	19677747	59	129,233,187,137,204,166	3,2,2,3,3,0	191,182,175,315,316,79	14,18,4,7,9,3	715	149	0.29545612664	1.0	0.9,0.96,0.951,0.905,0.934,1.0	0.74,0.678,0.901,0.904,0.88,0.846	0.117
60	"AT5G47690"	NA	chr5	+	19317667	19318153	19317667	19317991	19318653	19318857	60	5,2,4,2,8,2	107,126,107,134,135,170	2,1,1,4,1,0	49,83,66,154,105,56	311	149	1	1.0	0.022,0.008,0.018,0.007,0.028,0.006	0.019,0.006,0.007,0.012,0.005,0.0	0.007
61	"AT5G47620"	NA	chr5	-	19304056	19304280	19304064	19304280	19302658	19303718	61	94,155,164,128,204,146	0,0,0,0,1,0	172,129,128,190,193,66	0,0,0,0,2,0	157	149	1	1.0	1.0,1.0,1.0,1.0,0.995,1.0	1.0,1.0,1.0,1.0,0.989,1.0	0.001
62	"AT5G47620"	NA	chr5	-	19304365	19304453	19304367	19304453	19304056	19304280	62	3,3,1,0,0,2	77,120,139,107,165,133	1,7,1,3,2,4	110,97,95,171,164,56	151	149	1	1.0	0.037,0.024,0.007,0.0,0.0,0.015	0.009,0.066,0.01,0.017,0.012,0.066	-0.016
63	"AT5G47455"	NA	chr5	+	19251077	19251251	19251077	19251196	19251657	19252491	63	3,16,8,6,8,5	21,43,39,23,24,27	3,6,1,5,7,3	37,21,34,53,46,9	204	149	1	1.0	0.094,0.214,0.13,0.16,0.196,0.119	0.056,0.173,0.021,0.064,0.1,0.196	0.051
64	"AT5G47455"	NA	chr5	+	19251077	19251251	19251077	19251196	19251934	19252379	64	4,8,2,2,5,2	4,5,5,2,11,10	2,5,0,5,5,2	5,5,0,8,6,4	204	149	1	1.0	0.422,0.539,0.226,0.422,0.249,0.127	0.226,0.422,NA,0.313,0.378,0.268	0.009
65	"AT5G46800"	NA	chr5	-	18990270	18990867	18990494	18990867	18989418	18989812	65	1,0,0,1,0,3	121,157,155,125,154,161	1,0,0,3,0,0	172,105,104,166,175,75	373	149	1	1.0	0.003,0.0,0.0,0.003,0.0,0.007	0.002,0.0,0.0,0.007,0.0,0.0	0.001
66	"AT5G46740"	NA	chr5	-	18967802	18967923	18967822	18967923	18967606	18967717	66	8,14,9,14,13,13	0,0,2,0,3,0	5,4,8,7,4,3	3,1,1,3,4,1	169	149	0.0561227801736	0.7895679181750764	1.0,1.0,0.799,1.0,0.793,1.0	0.595,0.779,0.876,0.673,0.469,0.726	0.246
