ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466686	25466864
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087
36	"AT5G60030"	NA	chr5	-	24171887	24172456	24171887	24172273	24172564	24172975
56	"AT5G53900"	NA	chr5	-	21882328	21882734	21882328	21882434	21882856	21882907
58	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605
60	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440
77	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544
82	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493
85	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034
92	"AT5G47080"	NA	chr5	-	19125515	19125625	19125515	19125610	19126159	19126694
97	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158
100	"AT5G44510"	NA	chr5	-	17929941	17930005	17929941	17929964	17930508	17931936
102	"AT5G44010"	NA	chr5	-	17708477	17708950	17708477	17708761	17709031	17709326
111	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141
112	"AT5G41700"	NA	chr5	+	16676781	16677509	16677079	16677509	16676491	16676619
115	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275
121	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280
135	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
160	"AT5G25570"	NA	chr5	+	8902570	8902660	8902608	8902660	8901989	8902047
168	"AT5G24350"	NA	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
181	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
193	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
207	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
208	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
209	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
221	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056536	5056646
222	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646
227	"AT5G14430"	NA	chr5	+	4653708	4653899	4653716	4653899	4653471	4653636
245	"AT5G11910"	NA	chr5	-	3836899	3837061	3836899	3836993	3837142	3837247
257	"AT5G10070"	NA	chr5	-	3148900	3149198	3148900	3149022	3149297	3149388
265	"AT5G08710"	NA	chr5	-	2835233	2835486	2835233	2835337	2835690	2835793
267	"AT5G08535"	NA	chr5	+	2762441	2762940	2762709	2762940	2762028	2762261
281	"AT5G07570"	NA	chr5	+	2394758	2396329	2395118	2396329	2393102	2394677
294	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061135	2061210
298	"AT5G06100"	NA	chr5	+	1838366	1838899	1838502	1838899	1837834	1838029
300	"AT5G05310"	NA	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
317	"AT5G28770"	NA	chr5	-	10796456	10797113	10796456	10796920	10797195	10797271
324	"AT5G01470"	NA	chr5	+	192295	192769	192301	192769	192128	192227
335	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231301	18231906	18232020
336	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231301	18231906	18232020
337	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231374	18231906	18232020
354	"AT4G36640"	NA	chr4	-	17278387	17278484	17278387	17278439	17278619	17279373
356	"AT5G14780"	NA	chr5	+	4777602	4777933	4777733	4777933	4776732	4777129
358	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777129
359	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777646
362	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014909	17015099
363	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015075	17015493
379	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663
380	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663
381	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447121	19447149
382	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447705	19447866
383	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195121	16195203
391	"AT4G32850"	NA	chr4	+	15853669	15854211	15854164	15854211	15852727	15853561
392	"AT4G32850"	NA	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
395	"AT4G32850"	NA	chr4	+	15854317	15855186	15854362	15855186	15854164	15854211
397	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723344	15723674
398	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723356	15723810
423	"AT5G64460"	NA	chr5	-	25775044	25775115	25775044	25775106	25775394	25775429
428	"AT4G28190"	NA	chr4	+	13986447	13986792	13986467	13986792	13984694	13985966
439	"AT4G26300"	NA	chr4	-	13312195	13312270	13312195	13312266	13313019	13313109
441	"AT4G26070"	NA	chr4	+	13218146	13218231	13218153	13218231	13217794	13217867
462	"AT4G30820"	NA	chr4	+	15006647	15007516	15007106	15007516	15006484	15006557
479	"AT4G22540"	NA	chr4	-	11863760	11864126	11863760	11864123	11865712	11866475
509	"AT4G20010"	NA	chr4	+	10843219	10843329	10843223	10843329	10842918	10843027
512	"AT4G19670"	NA	chr4	-	10700919	10701424	10700919	10701365	10701503	10702174
555	"AT4G14880"	NA	chr4	-	8520017	8520066	8520017	8520063	8520136	8520596
559	"AT4G14500"	NA	chr4	+	8335829	8335913	8335846	8335913	8335565	8335742
563	"AT4G14385"	NA	chr4	-	8287347	8287544	8287347	8287430	8288078	8288148
568	"AT4G13590"	NA	chr4	-	7903341	7903498	7903341	7903494	7903650	7904042
