IncLevel1	IncLevel2	IncLevelDifference
0.997,0.999	0.998,0.997	0.0
1.0,1.0	0.957,1.0	0.022
0.961,0.982	0.993,0.988	-0.019
1.0,0.996	1.0,1.0	-0.002
0.967,1.0	1.0,0.983	-0.008
1.0,0.993	0.984,1.0	0.004
1.0,1.0	1.0,0.953	0.024
0.984,0.972	1.0,1.0	-0.022
0.998,0.998	0.994,1.0	0.001
1.0,0.998	1.0,1.0	-0.001
0.089,0.189	0.0,0.0	0.139
0.997,1.0	1.0,1.0	-0.002
0.57,0.527	0.31,0.373	0.207
1.0,1.0	0.974,1.0	0.013
0.982,0.994	0.98,0.986	0.005
0.375,0.471	0.393,0.673	-0.11
1.0,1.0	1.0,0.975	0.012
1.0,1.0	0.99,1.0	0.005
0.986,0.997	0.996,0.985	0.001
1.0,0.995	1.0,1.0	-0.002
0.0,0.0	0.0,0.043	-0.021
0.981,0.953	0.992,0.99	-0.024
1.0,1.0	0.992,1.0	0.004
1.0,1.0	0.991,1.0	0.004
1.0,0.973	1.0,0.937	0.018
1.0,0.974	1.0,0.939	0.017
1.0,0.721	NA,1.0	-0.139
1.0,0.832	NA,1.0	-0.084
1.0,0.951	1.0,0.757	0.097
0.591,1.0	1.0,1.0	-0.205
0.858,1.0	1.0,1.0	-0.071
0.994,1.0	1.0,1.0	-0.003
0.953,0.943	1.0,1.0	-0.052
0.995,1.0	1.0,1.0	-0.002
0.995,1.0	1.0,1.0	-0.002
1.0,1.0	1.0,0.997	0.002
0.995,0.999	1.0,1.0	-0.003
1.0,0.996	0.983,0.997	0.008
1.0,1.0	0.988,1.0	0.006
0.944,0.962	0.981,0.981	-0.028
0.985,0.994	0.987,0.983	0.005
1.0,1.0	1.0,1.0	0.0
0.028,0.035	0.101,0.037	-0.038
0.054,0.066	0.107,0.117	-0.052
1.0,0.993	1.0,1.0	-0.004
1.0,0.986	1.0,1.0	-0.007
1.0,0.999	1.0,1.0	-0.0
1.0,0.998	1.0,0.998	0.0
1.0,0.996	1.0,1.0	-0.002
0.993,0.995	1.0,1.0	-0.006
0.976,1.0	1.0,1.0	-0.012
0.93,1.0	1.0,1.0	-0.035
0.999,0.997	0.999,0.997	0.0
0.994,0.994	0.992,0.994	0.001
0.005,0.008	0.013,0.014	-0.007
1.0,0.998	1.0,1.0	-0.001
1.0,0.978	1.0,1.0	-0.011
0.002,0.0	0.004,0.002	-0.002
1.0,1.0	1.0,0.996	0.002
1.0,1.0	1.0,1.0	0.0
0.997,0.998	1.0,1.0	-0.002
0.991,0.992	1.0,1.0	-0.008
1.0,1.0	0.994,0.999	0.004
1.0,1.0	0.999,0.999	0.001
1.0,1.0	0.996,1.0	0.002
1.0,1.0	0.997,1.0	0.002
0.99,1.0	1.0,1.0	-0.005
1.0,0.997	1.0,1.0	-0.002
0.985,1.0	1.0,0.994	-0.005
0.55,0.501	0.375,0.421	0.128
0.167,0.219	0.154,0.252	-0.01
0.113,0.183	0.193,0.234	-0.066
1.0,0.982	1.0,1.0	-0.009
0.992,1.0	0.996,1.0	-0.002
0.992,1.0	1.0,1.0	-0.004
0.499,0.826	0.277,0.656	0.196
1.0,1.0	0.646,0.862	0.246
1.0,1.0	0.949,1.0	0.026
1.0,0.986	0.971,1.0	0.007
1.0,1.0	1.0,0.999	0.0
0.801,0.889	0.839,0.98	-0.065
0.463,0.408	0.312,0.286	0.137
1.0,0.979	1.0,1.0	-0.01
1.0,0.986	1.0,1.0	-0.007
1.0,1.0	1.0,0.999	0.0
1.0,1.0	1.0,0.993	0.004
1.0,0.991	1.0,0.975	0.008
1.0,1.0	1.0,0.993	0.004
0.99,1.0	1.0,1.0	-0.005
0.864,0.667	0.756,0.788	-0.006
