ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	2183,2101	5,8	1927,2034,1833,2330	5,1,7,5	238	149
1	48,36	0,0	32,50,45,54	2,2,1,2	215	149
2	70,101	1,0	98,88,76,138	4,0,0,1	346	149
3	277,336	1,4	237,295,277,396	0,0,0,0	237	149
4	141,134	0,0	147,154,125,185	1,0,0,0	211	149
5	82,92	0,0	77,87,89,121	0,0,0,2	364	149
6	345,400	0,0	312,307,329,370	1,0,0,0	234	149
7	5217,5754	0,0	6499,6318,8410,9476	0,0,2,0	274	149
8	40,31	2,0	67,64,62,76	1,0,0,2	185	149
9	84,103	0,0	103,78,129,117	0,2,2,2	190	149
10	24,23	0,0	21,26,19,30	0,3,3,0	199	149
11	56,55	1,0	52,53,72,73	0,2,0,0	238	149
12	58,44	0,0	84,67,66,87	0,1,0,0	207	149
13	519,486	0,0	468,515,537,727	1,0,0,0	285	149
14	276,266	0,0	273,320,312,391	0,0,0,1	210	149
15	243,266	6,2	240,247,315,393	3,4,2,2	229	149
16	132,175	0,0	180,177,187,257	0,0,1,0	189	149
17	1,3	12,7	0,0,0,0	8,13,14,17	170	149
18	49,48	1,0	72,65,68,93	0,0,0,0	231	149
19	258,273	0,0	247,307,333,376	0,0,0,3	213	149
20	135,159	51,46	72,69,50,65	60,38,52,71	207	149
21	188,183	0,1	164,139,182,272	0,0,0,0	227	149
22	40,61	0,0	54,58,43,79	0,0,1,0	286	149
23	397,474	0,0	307,326,337,422	1,0,0,1	275	149
25	496,468	1,0	490,498,472,449	3,1,4,2	269	149
26	339,299	0,1	310,294,286,290	0,0,0,0	228	149
27	4996,5048	1,0	5124,4791,5160,6566	0,0,0,0	211	149
28	5,7	1,3	11,16,20,28	6,5,11,13	279	149
29	373,351	0,0	527,526,526,668	1,2,0,1	3005	149
30	249,264	7,1	238,235,286,409	0,1,4,6	262	149
31	467,525	2,0	564,572,582,699	0,0,0,0	257	149
32	91,123	0,1	73,95,72,118	0,0,0,0	183	149
35	138,119	0,0	135,106,131,165	0,0,0,1	229	149
36	119,150	0,0	149,133,130,186	0,1,0,0	297	149
37	494,564	0,1	313,318,446,513	2,0,2,1	288	149
38	0,1	7,3	0,0,5,0	6,4,2,4	279	149
39	1,0	5,5	3,0,1,0	1,8,13,17	208	149
40	1,0	7,3	0,0,1,0	6,4,2,4	208	149
41	188,188	7,9	198,237,227,289	2,6,10,12	219	149
43	48,93	0,0	61,74,70,89	0,0,1,0	224	149
44	291,281	0,0	252,290,278,300	0,0,2,0	218	149
45	191,236	0,0	201,214,208,211	0,0,2,0	215	149
46	507,498	1,0	468,528,512,548	0,0,1,4	252	149
47	329,379	0,0	275,257,292,303	0,0,1,0	175	149
48	8,11	3,4	22,15,19,19	2,0,1,2	202	149
49	21,11	3,4	28,17,27,34	2,0,1,2	205	149
50	26,23	0,0	29,18,18,41	0,0,0,2	212	149
51	11,20	0,1	4,1,0,7	0,0,0,0	231	149
52	24,13	1,11	5,11,4,15	0,0,0,0	211	149
53	11,12	1,7	3,7,2,4	0,2,2,0	191	149
54	1,0	0,0	0,0,2,0	0,0,0,2	413	149
55	2,0	0,0	2,1,5,1	0,0,0,2	197	149
