ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	1,5	7,14	1,0	11,5	175	99	1
1	112,103	233,242	52,102	178,290	202	99	1
2	54,56	232,311	39,71	170,298	201	99	1
3	15,5	19,22	15,5	10,22	177	99	1
4	33,53	116,133	20,25	86,154	223	99	1
5	13,11	98,125	14,19	72,106	196	99	1
6	30,20	11,9	35,17	9,12	246	99	1
7	24,28	7,9	23,36	0,3	191	99	0.00852784747856
8	503,622	112,126	304,438	68,128	188	99	1
10	130,209	471,554	75,129	380,564	178	99	1
11	147,238	2896,3997	167,290	2743,4418	162	99	1
12	49,46	68,78	19,38	44,64	205	99	1
13	86,90	369,411	56,104	326,509	175	99	1
14	2,6	25,32	3,3	26,43	182	99	1
15	23,24	53,63	16,38	27,52	196	99	1
16	12,5	78,57	6,21	34,63	197	99	1
17	153,196	12,28	96,138	8,15	222	99	1
18	2,0	77,75	1,2	36,62	201	99	1
19	50,62	109,100	30,49	51,90	182	99	1
20	7,10	74,82	4,24	53,74	285	99	1
21	0,4	25,19	0,1	12,19	175	99	1
22	37,23	164,170	31,21	101,168	407	99	1
23	0,6	13,9	3,2	5,6	194	99	1
24	3,9	13,10	5,9	3,11	165	99	0.676407610389
26	77,107	65,94	72,134	62,76	237	99	1
27	16,6	258,286	8,19	215,298	181	99	1
29	55,85	1924,2618	22,59	1457,2533	174	99	1
30	20,46	2003,2737	19,31	1452,2525	190	99	1
31	4,11	158,230	10,17	144,179	187	99	1
32	87,156	2,0	89,152	1,0	209	99	1
33	13,16	31,22	66,70	9,20	269	99	7.71133191635e-07
34	48,74	361,513	55,107	316,508	180	99	1
35	18,11	53,47	8,6	41,54	227	99	1
36	6,8	67,88	1,1	57,73	171	99	1
38	1,0	0,0	1,0	1,0	188	99	1
39	32,39	222,252	20,20	158,239	170	99	1
40	144,183	19,17	155,213	25,20	177	99	1
42	11,6	20,10	10,22	3,13	196	99	0.0537778521697
43	9,4	11,6	10,11	3,14	172	99	0.71696097753
44	5,1	4,2	0,2	2,0	177	99	0.307959663941
45	5,1	5,7	0,2	0,3	189	99	1
46	3,12	4,7	0,1	0,1	366	99	1
47	3,19	0,1	0,4	0,0	512	99	1
48	0,10	8,14	0,3	0,5	203	99	1
49	55,108	372,434	18,68	314,407	201	99	1
50	249,325	1,2	231,307	3,6	190	99	1
51	7,11	0,1	7,23	0,0	217	99	1
52	16,21	9,9	9,41	11,18	433	99	1
53	0,5	4,4	4,6	0,3	203	99	0.0397109988402
55	133,146	1,0	115,164	0,0	195	99	1
58	19,15	20,31	16,28	17,22	197	99	0.861421837269
59	64,82	300,425	45,86	248,384	227	99	1
60	37,40	174,203	45,87	115,174	197	99	1
61	127,128	29,48	77,136	28,43	1142	99	1
63	23,30	28,66	15,35	47,60	243	99	1
64	23,25	70,110	44,86	45,42	191	99	0.000281961209754
65	7,11	52,41	8,9	33,26	204	99	1
66	10,8	7,13	2,6	5,11	165	99	0.785570162333
67	14,17	52,48	10,10	44,54	177	99	1
68	29,55	29,73	37,45	25,37	209	99	0.941078881241
69	50,57	34,30	38,50	15,17	428	99	0.869076697376
70	4,4	0,0	2,5	1,0	367	99	1
73	57,68	18,15	58,100	19,41	320	99	1
74	27,29	154,186	29,64	119,150	299	99	1
76	20,22	124,106	11,20	96,134	466	99	1
77	13,22	79,88	14,18	51,91	194	99	1
78	11,26	112,168	13,17	55,89	178	99	1
79	0,2	110,163	0,1	64,107	180	99	1
80	92,84	25,55	42,44	25,37	572	99	1
81	36,43	120,181	43,69	92,162	197	99	1
83	64,59	215,306	51,114	147,235	185	99	1
