ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	1,3,3,1,1,1	6,5,6,13,15,10	0,0,0,1,0,0	8,5,6,3,4,2	225	149	1	1.0	0.099,0.284,0.249,0.048,0.042,0.062	0.0,0.0,0.0,0.181,0.0,0.0	0.101
1	66,67,75,33,61,47	137,156,146,97,158,170	36,36,25,63,61,19	135,156,122,185,214,67	252	149	1	1.0	0.222,0.203,0.233,0.167,0.186,0.141	0.136,0.12,0.108,0.168,0.144,0.144	0.055
2	9,34,44,18,21,18	163,252,190,130,244,214	29,19,24,33,47,8	154,166,153,203,237,86	251	149	1	1.0	0.032,0.074,0.121,0.076,0.049,0.048	0.101,0.064,0.085,0.088,0.105,0.052	-0.016
3	5,5,7,5,2,5	18,23,13,19,12,17	4,3,9,7,0,1	22,5,13,29,20,8	227	149	1	1.0	0.154,0.125,0.261,0.147,0.099,0.162	0.107,0.283,0.312,0.137,0.0,0.076	0.006
4	8,30,17,21,25,27	82,98,80,80,91,97	9,18,16,26,17,3	73,66,71,79,106,38	273	149	1	1.0	0.051,0.143,0.104,0.125,0.13,0.132	0.063,0.13,0.11,0.152,0.08,0.041	0.018
5	18,9,12,6,15,13	59,104,69,76,87,88	5,6,9,6,9,6	61,60,45,76,62,32	246	149	1	1.0	0.156,0.05,0.095,0.046,0.095,0.082	0.047,0.057,0.108,0.046,0.081,0.102	0.014
6	5,5,20,11,15,13	8,5,5,1,9,12	11,7,23,22,7,8	3,5,7,7,8,0	296	149	0.843653051828	1.0	0.239,0.335,0.668,0.847,0.456,0.353	0.649,0.413,0.623,0.613,0.306,1.0	-0.118
7	10,20,15,21,17,17	3,2,3,1,4,5	8,10,10,21,19,8	3,0,1,3,2,1	241	149	1	1.0	0.673,0.861,0.756,0.928,0.724,0.678	0.622,1.0,0.861,0.812,0.855,0.832	-0.06
8	259,339,258,225,345,219	51,69,69,44,88,62	227,169,184,216,253,80	45,46,34,49,67,42	238	149	1	1.0	0.761,0.755,0.701,0.762,0.711,0.689	0.76,0.697,0.772,0.734,0.703,0.544	0.028
9	3,7,5,6,3,0	0,0,0,0,0,0	10,7,5,7,10,1	0,2,0,1,2,1	242	149	1	1.0	1.0,1.0,1.0,1.0,1.0,NA	1.0,0.683,1.0,0.812,0.755,0.381	0.228
10	83,116,71,75,138,117	235,370,295,233,387,329	68,41,80,75,80,64	283,211,230,355,379,139	228	149	1	1.0	0.188,0.17,0.136,0.174,0.189,0.189	0.136,0.113,0.185,0.121,0.121,0.231	0.023
11	99,110,109,109,175,105	1711,2631,2157,1957,3073,2343	163,108,115,108,152,84	2718,1949,2056,1879,3372,1266	212	149	1	1.0	0.039,0.029,0.034,0.038,0.038,0.031	0.04,0.037,0.038,0.039,0.031,0.045	-0.003
12	29,22,34,24,20,21	34,58,57,25,51,53	19,15,12,39,24,22	33,27,33,58,53,17	255	149	1	1.0	0.333,0.181,0.258,0.359,0.186,0.188	0.252,0.245,0.175,0.282,0.209,0.431	-0.015
13	44,75,49,39,53,45	173,267,177,153,267,218	45,33,34,58,53,14	219,163,208,222,287,87	225	149	1	1.0	0.144,0.157,0.155,0.144,0.116,0.12	0.12,0.118,0.098,0.147,0.109,0.096	0.025
14	1,7,0,7,3,3	23,41,30,22,25,38	3,0,5,1,5,0	25,18,8,32,36,13	232	149	1	1.0	0.027,0.099,0.0,0.17,0.072,0.048	0.072,0.0,0.286,0.02,0.082,0.0	-0.007
