ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781
1	"AT5G67260"	NA	chr5	+	26838296	26838388	26837395	26837630	26839494	26839597
3	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511
4	"AT5G66540"	NA	chr5	-	26558271	26558359	26558077	26558188	26558479	26558535
5	"AT5G66190"	NA	chr5	-	26451832	26451910	26451675	26451738	26452011	26452103
6	"AT5G66040"	NA	chr5	+	26410731	26410805	26410343	26410645	26410868	26410993
7	"AT5G65970"	NA	chr5	-	26388353	26388389	26388166	26388234	26388495	26388669
8	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914
9	"AT5G65970"	NA	chr5	-	26388864	26388914	26388353	26388669	26388993	26389082
10	"AT5G65970"	NA	chr5	-	26389335	26389424	26389157	26389232	26389497	26389558
11	"AT5G65960"	NA	chr5	+	26385688	26385824	26385546	26385607	26385915	26386243
12	"AT5G65940"	NA	chr5	-	26377519	26377580	26377323	26377422	26377814	26377936
13	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781
14	"AT5G65940"	NA	chr5	-	26378975	26379056	26378842	26378911	26379131	26379235
16	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003
18	"AT5G64500"	NA	chr5	+	25782727	25782847	25782486	25782600	25782923	25783052
19	"AT5G64500"	NA	chr5	+	25783204	25783283	25782923	25783052	25783376	25783753
21	"AT5G63960"	NA	chr5	+	25602104	25602176	25601946	25602013	25602252	25602339
22	"AT5G63930"	NA	chr5	+	25583081	25585937	25581838	25582015	25586015	25586630
23	"AT5G63800"	NA	chr5	+	25532590	25532703	25532384	25532480	25532786	25532946
26	"AT5G63200"	NA	chr5	+	25352245	25352393	25351735	25352020	25352519	25353039
30	"AT5G62820"	NA	chr5	-	25224107	25224243	25223726	25224022	25224335	25225052
32	"AT5G62480"	NA	chr5	-	25089239	25089292	25088568	25089170	25089373	25089603
33	"AT5G62480"	NA	chr5	-	25089239	25089295	25088526	25089170	25089373	25089626
34	"AT5G62165"	NA	chr5	+	24966361	24966443	24964645	24965256	24967327	24967427
39	"AT5G61410"	NA	chr5	-	24684044	24684134	24683605	24683858	24684227	24684297
40	"AT5G61250"	NA	chr5	-	24634243	24634280	24633981	24634165	24634381	24634621
41	"AT5G60360"	NA	chr5	+	24281115	24281189	24280861	24280977	24281299	24281564
42	"AT5G66180"	NA	chr5	+	26449139	26449284	26448937	26449064	26449367	26449458
43	"AT5G59960"	NA	chr5	-	24143313	24143368	24143138	24143239	24143444	24143501
44	"AT5G59960"	NA	chr5	-	24143837	24143883	24143444	24143501	24144140	24144223
45	"AT5G59770"	NA	chr5	-	24079962	24080009	24079796	24079894	24080110	24080178
46	"AT5G59710"	NA	chr5	+	24058084	24058171	24057377	24057584	24058279	24058388
47	"AT5G59710"	NA	chr5	+	24060244	24060333	24059857	24059956	24060435	24060516
48	"AT5G59613"	NA	chr5	-	24016165	24016208	24015393	24015729	24016379	24016610
51	"AT5G59460"	NA	chr5	-	23977792	23977890	23977574	23977656	23978249	23978399
52	"AT5G58800"	NA	chr5	-	23746869	23746937	23746340	23746700	23747187	23747273
53	"AT5G58800"	NA	chr5	-	23746869	23746943	23746340	23746700	23747187	23747274
54	"AT5G58740"	NA	chr5	-	23727066	23727115	23726619	23726762	23727229	23727378
55	"AT5G58470"	NA	chr5	-	23639687	23640321	23639397	23639548	23640443	23640537
56	"AT5G58440"	NA	chr5	-	23625252	23625462	23624734	23624995	23625557	23626957
57	"AT5G58100"	NA	chr5	+	23510794	23510865	23510556	23510675	23511442	23511548
58	"AT5G58100"	NA	chr5	+	23512420	23512524	23511949	23512108	23512722	23512898
59	"AT5G57960"	NA	chr5	-	23465534	23465651	23465144	23465259	23465806	23465949
60	"AT5G56950"	NA	chr5	+	23034843	23034861	23034545	23034747	23035230	23035693
61	"AT5G56870"	NA	chr5	+	23005146	23005213	23004928	23005041	23005320	23005413
63	"AT5G56190"	NA	chr5	+	22742895	22743060	22742066	22742800	22743152	22743239
64	"AT5G55810"	NA	chr5	-	22585942	22586016	22585461	22585547	22586189	22586347
65	"AT5G55280"	NA	chr5	-	22422031	22422131	22421708	22421938	22422233	22422649
67	"AT5G54800"	NA	chr5	+	22263100	22263314	22262623	22262846	22263550	22263936
68	"AT5G54750"	NA	chr5	+	22242403	22242501	22242063	22242136	22242750	22242850
69	"AT5G54750"	NA	chr5	+	22242403	22242540	22242063	22242136	22242750	22242850
70	"AT5G54290"	NA	chr5	+	22051513	22051645	22051036	22051169	22051836	22051895
71	"AT5G54290"	NA	chr5	+	22052585	22052617	22052391	22052477	22052845	22053007
72	"AT5G53900"	NA	chr5	-	21882590	21882734	21882328	21882434	21882856	21882907
73	"AT5G53530"	NA	chr5	-	21747805	21747880	21747642	21747715	21747978	21748053
74	"AT5G53530"	NA	chr5	-	21748153	21748192	21747978	21748053	21748463	21748719
78	"AT5G53080"	NA	chr5	+	21521515	21521666	21521169	21521428	21521755	21521978
79	"AT5G53050"	NA	chr5	-	21512347	21512443	21511912	21511966	21512643	21512744
81	"AT5G53020"	NA	chr5	+	21499290	21499440	21498422	21498605	21499888	21500829
83	"AT5G53010"	NA	chr5	-	21494982	21495052	21494804	21494875	21495320	21495410
84	"AT5G52920"	NA	chr5	+	21466324	21466433	21466099	21466248	21466504	21466880
85	"AT5G52070"	NA	chr5	+	21162095	21162208	21161131	21161353	21163726	21163968
87	"AT5G52070"	NA	chr5	+	21163578	21163968	21162095	21162208	21164079	21164196
88	"AT5G52070"	NA	chr5	+	21163726	21163968	21162095	21162208	21164079	21164196
89	"AT5G53350"	NA	chr5	+	21645344	21645395	21645163	21645243	21645489	21645564
90	"AT5G53350"	NA	chr5	+	21645671	21645749	21645489	21645564	21645907	21645964
91	"AT5G53350"	NA	chr5	+	21646259	21646330	21645907	21645964	21646430	21646530
92	"AT5G51230"	NA	chr5	+	20826836	20826890	20826675	20826728	20826973	20827033
93	"AT5G51200"	NA	chr5	+	20811921	20812040	20811158	20811356	20812248	20812399
94	"AT5G51200"	NA	chr5	+	20811921	20812043	20811158	20811356	20812248	20812399
95	"AT5G50780"	NA	chr5	+	20651619	20651695	20651402	20651487	20652118	20652247
96	"AT5G50780"	NA	chr5	+	20652460	20652559	20652118	20652247	20652652	20652754
98	"AT5G49730"	NA	chr5	-	20203457	20203692	20202957	20203285	20203778	20203976
99	"AT5G49730"	NA	chr5	-	20203778	20203976	20202957	20203285	20204064	20204161
100	"AT5G49390"	NA	chr5	+	20027353	20027415	20026901	20026988	20027587	20027665
101	"AT5G49390"	NA	chr5	+	20027587	20027665	20026901	20026988	20027783	20027874
103	"AT5G49030"	NA	chr5	-	19879726	19879871	19879315	19879547	19880180	19880288
104	"AT5G48640"	NA	chr5	-	19725196	19725236	19724984	19725029	19725386	19725493
105	"AT5G48620"	NA	chr5	+	19716989	19717075	19716103	19716609	19717341	19718282
106	"AT5G48620"	NA	chr5	+	19716996	19717075	19716142	19716609	19717341	19718282
107	"AT5G48610"	NA	chr5	+	19712080	19712244	19711540	19711696	19712335	19712691
108	"AT5G48600"	NA	chr5	+	19704270	19704401	19703931	19704076	19704655	19704808
